position,status,n,diagnostic_coverage,avg_market,avg_diagnostic,mean_delta,rank_correlation,median_abs_delta,p90_abs_delta,within_5pct,over_10pct
QB,Diagnostic model,77,51,136.59584415584416,136.59584415584416,-1.4764524379430654e-15,0.7738551465443315,40.50674795108003,130.54465339617568,37.66233766233766,47
RB,Diagnostic model,135,87,84.62888888888888,84.6288888888889,2.9474365335233785e-15,0.868158427641272,9.584699081664056,53.32825097114711,42.22222222222222,70
WR,Validated preseason model,214,128,85.6836448598131,85.6836448598131,2.5234227998956828e-15,0.9100667813459652,10.185522238427822,54.162462999781425,43.925233644859816,111
TE,Validated preseason model,123,78,61.21382113821138,61.2138211382114,1.744584603248376e-14,0.9108619409492625,3.6152556762211994,38.15862931423166,46.34146341463415,60
