position,status,n,diagnostic_coverage,avg_market,avg_diagnostic,mean_delta,rank_correlation,median_abs_delta,p90_abs_delta,within_5pct,over_10pct
QB,Diagnostic model,77,51,248.06480519480522,248.06480519480516,-4.835381734263539e-14,0.7392153152130992,108.4892161856801,274.2071877710642,33.76623376623377,50
RB,Diagnostic model,135,87,83.24481481481482,83.24481481481482,7.579122514774402e-15,0.8643391948575854,10.92232232524309,69.73553609306386,36.2962962962963,79
WR,Diagnostic model,214,128,93.38434579439253,93.38434579439253,3.7187283366883744e-15,0.886943818956195,16.79597838815141,69.96075560822413,42.523364485981304,111
TE,Validated preseason model,123,78,57.6739837398374,57.6739837398374,-4.736951571734001e-15,0.8963803631922643,10.858311524134365,42.00056533605948,39.02439024390244,71
