test_season,model,decile,n,mean_prediction,mean_actual,bias
2022,ENSEMBLE,1,6,3.4759230576751894,6.783159340659341,-3.3072362829841517
2022,ENSEMBLE,2,5,6.223130747108408,2.030666666666667,4.1924640804417415
2022,ENSEMBLE,3,5,7.829817786228766,7.032942857142858,0.7968749290859076
2022,ENSEMBLE,4,6,10.383056904590733,12.847924836601308,-2.4648679320105753
2022,ENSEMBLE,5,5,12.003726904985575,12.06134358974359,-0.05761668475801507
2022,ENSEMBLE,6,5,13.07220902740599,11.174044444444444,1.8981645829615452
2022,ENSEMBLE,7,6,14.313698917654245,12.830293183940244,1.483405733714001
2022,ENSEMBLE,8,5,15.454918483094517,14.451752941176471,1.0031655419180456
2022,ENSEMBLE,9,5,17.155868665274074,18.956879411764707,-1.8010107464906326
2022,ENSEMBLE,10,6,19.832207024212845,19.957653000594178,-0.12544597638133226
2022,V972,1,6,3.508175344881151,6.783159340659341,-3.2749839957781903
2022,V972,2,5,5.974607081216332,4.213809523809524,1.760797557406808
2022,V972,3,5,7.845139917446536,8.070035294117647,-0.22489537667111037
2022,V972,4,6,10.177382007986393,12.11862619406737,-1.9412441860809757
2022,V972,5,5,11.855569151486955,8.144933333333332,3.710635818153623
2022,V972,6,5,13.546488647347307,12.22706666666667,1.3194219806806373
2022,V972,7,6,15.00648309765267,13.173981481481482,1.8325016161711876
2022,V972,8,5,16.358635843584434,14.820351820728295,1.5382840228561392
2022,V972,9,5,17.443302782171287,17.77041568627451,-0.3271129041032239
2022,V972,10,6,19.89329245342702,20.727444667260844,-0.8341522138338249
2022,M9,1,6,3.4436707704692284,6.783159340659341,-3.3394885701901127
2022,M9,2,5,5.434722632917522,2.4626666666666663,2.9720559662508554
2022,M9,3,5,7.9190123532607375,7.256142857142857,0.6628694961178807
2022,M9,4,6,10.698139264812207,11.863094771241832,-1.1649555064296244
2022,M9,5,5,12.01490593832683,13.573443137254902,-1.5585371989280716
2022,M9,6,5,12.849746143282896,10.555648351648353,2.2940977916345435
2022,M9,7,6,13.386869196323792,12.849592592592593,0.5372766037311987
2022,M9,8,5,15.147877789696107,14.014270588235295,1.133607201460812
2022,M9,9,5,17.022116142444276,19.004095098039215,-1.9819789555949399
2022,M9,10,6,19.951775343558104,19.957653000594178,-0.005877657036073458
2023,ENSEMBLE,1,6,4.234600369227045,8.615908496732027,-4.381308127504982
2023,ENSEMBLE,2,5,7.185511043167952,3.3354,3.850111043167952
2023,ENSEMBLE,3,5,9.159222018033807,13.2329,-4.073677981966194
2023,ENSEMBLE,4,5,10.38873829330451,9.238666666666667,1.1500716266378426
2023,ENSEMBLE,5,6,11.664656001136402,8.95036928104575,2.7142867200906515
2023,ENSEMBLE,6,5,12.571155586155214,13.214228571428572,-0.6430729852733581
2023,ENSEMBLE,7,5,13.808697954924053,9.720760546642898,4.087937408281155
2023,ENSEMBLE,8,5,15.339004657068259,14.867317496229262,0.47168716083899653
2023,ENSEMBLE,9,5,16.416082986109505,17.243339215686273,-0.8272562295767685
2023,ENSEMBLE,10,6,19.8154548533682,17.553732843137254,2.261722010230944
2023,V972,1,6,3.905064323537989,8.615908496732027,-4.7108441731940385
2023,V972,2,5,6.796043533749201,4.683,2.1130435337492015
2023,V972,3,5,8.353752965135367,12.768633333333334,-4.4148803681979665
2023,V972,4,5,9.803613890678418,7.0373333333333346,2.766280557345084
2023,V972,5,6,11.57480069163543,9.701055555555556,1.873745136079874
2023,V972,6,5,12.591451767017515,13.146293930905696,-0.5548421638881802
2023,V972,7,5,14.405239295168457,13.471204991087344,0.9340343040811128
2023,V972,8,5,15.562968973829863,12.135013574660633,3.42795539916923
2023,V972,9,5,17.189166947574407,16.14075980392157,1.0484071436528382
2023,V972,10,6,20.046794917372193,18.028357843137254,2.0184370742349387
2023,M9,1,6,4.6221508070205255,9.831464052287581,-5.209313245267055
2023,M9,2,5,7.302576863044459,3.5774,3.7251768630444593
2023,M9,3,5,9.656235105236378,11.402899999999999,-1.7466648947636205
2023,M9,4,5,11.11248927594895,11.048509803921569,0.0639794720273823
2023,M9,5,6,12.133357153333202,10.958974747474747,1.1743824058584558
2023,M9,6,5,12.87414458431357,10.286879551820729,2.587265032492841
2023,M9,7,5,13.45199987420877,11.662482026143792,1.7895178480649783
2023,M9,8,5,14.359304544652653,13.86785867269985,0.49144587195280387
2023,M9,9,5,16.025628714011994,15.137589215686276,0.8880394983257176
2023,M9,10,6,19.52069380495832,17.553732843137254,1.9669609618210657
2024,ENSEMBLE,1,6,4.51431117159374,3.7196111111111114,0.7947000604826289
2024,ENSEMBLE,2,5,6.441635715244931,9.759757575757574,-3.318121860512643
2024,ENSEMBLE,3,6,9.000666165659583,8.914250000000001,0.08641616565958188
2024,ENSEMBLE,4,5,10.575364743119087,8.785552380952382,1.789812362166705
2024,ENSEMBLE,5,6,11.774919944593465,7.962111111111113,3.812808833482352
2024,ENSEMBLE,6,5,13.295421926801074,6.745512605042016,6.549909321759058
2024,ENSEMBLE,7,5,14.40207690557881,15.885693850267382,-1.4836169446885723
2024,ENSEMBLE,8,6,15.29802101193975,15.816390374331553,-0.5183693623918018
2024,ENSEMBLE,9,5,15.897776636937134,16.43561470588235,-0.5378380689452165
2024,ENSEMBLE,10,6,18.101350545709046,17.880480975723625,0.22086956998542107
2024,V972,1,6,4.741420761100186,4.422944444444444,0.31847631665574205
2024,V972,2,5,6.773595635797508,5.671257575757575,1.1023380600399335
2024,V972,3,6,8.352998603758866,11.073333333333332,-2.720334729574466
2024,V972,4,5,10.36566954730027,8.092600000000001,2.2730695473002687
2024,V972,5,6,11.603610427022033,8.550238095238095,3.0533723317839385
2024,V972,6,5,13.270496051885399,6.034462337662338,7.236033714223061
2024,V972,7,5,14.527729571231749,16.269392857142858,-1.741663285911109
2024,V972,8,6,15.290116939383594,15.71319073083779,-0.4230737914541951
2024,V972,9,5,16.03064620076265,15.801948395721922,0.2286978050407278
2024,V972,10,6,18.700712671363984,19.31852859477124,-0.6178159234072567
2024,M9,1,6,3.881419513471755,6.559353535353535,-2.6779340218817795
2024,M9,2,5,6.359075439138359,4.170066666666666,2.189008772471693
2024,M9,3,6,9.354909752361031,9.954904761904762,-0.599995009543731
2024,M9,4,5,10.748493410665628,9.718766666666665,1.0297267439989621
2024,M9,5,6,11.793684041344463,12.197895424836602,-0.4042113834921395
2024,M9,6,5,13.370627037058082,8.365997899159662,5.004629137898419
2024,M9,7,5,14.180930544961473,9.326054901960784,4.854875643000689
2024,M9,8,6,15.254055704019734,16.83357256387404,-1.579516859854305
2024,M9,9,5,16.22614015271185,13.772361497326205,2.453778655385644
2024,M9,10,6,17.81575693780715,18.96285352474323,-1.1470965869360796
2025,ENSEMBLE,1,6,4.179493054975587,1.2119444444444445,2.967548610531142
2025,ENSEMBLE,2,5,6.168812711386375,10.22211111111111,-4.053298399724735
2025,ENSEMBLE,3,5,8.03168902673271,7.772126984126984,0.2595620426057259
2025,ENSEMBLE,4,5,10.159979830906348,11.298266666666667,-1.1382868357603186
2025,ENSEMBLE,5,6,11.391030917348418,8.964499748617397,2.426531168731021
2025,ENSEMBLE,6,5,13.063612158530049,15.181469123033827,-2.117856964503778
2025,ENSEMBLE,7,5,13.993141239177083,10.08529299719888,3.9078482419782024
2025,ENSEMBLE,8,5,15.456698115242748,16.39087745098039,-0.9341793357376424
2025,ENSEMBLE,9,5,16.512625317275855,16.937094957983195,-0.42446964070733983
2025,ENSEMBLE,10,6,19.687495780335265,17.75092275371687,1.9365730266183938
2025,V972,1,6,4.143283034799466,3.0080555555555555,1.1352274792439103
2025,V972,2,5,6.072679982682794,6.284111111111111,-0.21143112842831702
2025,V972,3,5,7.610745407904557,12.886793650793653,-5.276048242889096
2025,V972,4,5,9.660353408532211,7.966266666666667,1.6940867418655445
2025,V972,5,6,11.344750167108488,10.724371543489191,0.6203786236192972
2025,V972,6,5,13.151773968258857,13.069622969187673,0.0821509990711835
2025,V972,7,5,14.345976057094129,10.08529299719888,4.260683059895248
2025,V972,8,5,15.699394842333978,16.01878333333333,-0.3193884909993532
2025,V972,9,5,16.788025434237127,17.30918907563025,-0.5211636413931231
2025,V972,10,6,20.064892824878584,17.75092275371687,2.3139700711617124
2025,M9,1,6,3.734998801030796,3.8586111111111117,-0.1236123100803157
2025,M9,2,5,6.593995181094009,7.90768253968254,-1.3136873585885311
2025,M9,3,5,9.798420932102795,8.811810457516339,0.9866104745864561
2025,M9,4,5,10.626411516012581,6.4079999999999995,4.218411516012582
2025,M9,5,6,12.011544861327536,9.84099877899878,2.170546082328757
2025,M9,6,5,12.870381707868285,15.138067647058824,-2.267685939190539
2025,M9,7,5,13.49182029140031,14.854657401422108,-1.3628371100217969
2025,M9,8,5,14.729125327103327,17.135796918767507,-2.40667159166418
2025,M9,9,5,15.555029998418672,13.538572549019609,2.016457449399063
2025,M9,10,6,18.291693192192913,17.638300204697263,0.6533929874956499
