sleeper_id,canonical_player_id,full_name,identity_join_method,position_model,team,profile_team,team_changed,market_adp,market_adp_key,sleeper_market_projection,sleeper_market_projection_source,sleeper_market_raw_coverage,sleeper_market_missing_keys,sleeper_market_published_key,fie_season_mean,fie_ppg,p10,p25,p50,p75,p90,confidence,projection_source,scoring_coverage,scoring_unsupported,raw_projected_stats_per_game,active_return_scoring,validated_return_targets,driver_contributions_ppg,diagnostic_position_gate,diagnostic_status,diagnostic_eligible,diagnostic_raw_mean,diagnostic_raw_ppg,diagnostic_model_supported_mean,diagnostic_model_scoring_keys,diagnostic_model_unsupported,diagnostic_model_coverage,diagnostic_component_model_mean,diagnostic_component_market_mean,diagnostic_component_raw_delta,diagnostic_common_scoring_keys,diagnostic_bridge_unsupported,diagnostic_bridge_coverage,diagnostic_scoring_coverage,diagnostic_scoring_unsupported,diagnostic_driver_contributions_ppg,diagnostic_confidence,market_position_rank,fie_position_rank,comparison_eligible,rank_edge,fie_production_mean,diagnostic_center_offset,diagnostic_market_anchor_mean,diagnostic_model_anchor_mean,fie_diagnostic_mean,diagnostic_delta_points,diagnostic_delta_pct,diagnostic_position_rank,diagnostic_rank_delta,diagnostic_comparison_eligible,diagnostic_p10,diagnostic_p25,diagnostic_p50,diagnostic_p75,diagnostic_p90
10210,00-0038564,Cameron Latu,canonical_id,TE,PHI,PHI,False,695.6,adp_dynasty_ppr,4.0,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,23.314238423666986,1.3714257896274697,5.896305670197659,13.275347717716748,22.38501673804771,31.890898125579405,41.8806859348311,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.5971243106692237,""receptions"":0.44968360789116246,""receiving_yards"":3.9151822049370324,""receiving_tds"":0.07763166660851929,""fumbles_lost"":0.0045051195135354756,""rushing_yards"":0.2754352234403076,""rushing_tds"":0.004880859868528519,""rushing_2pt_conversions"":0.0014654751405809854,""receiving_2pt_conversions"":0.006842284391097526}",,,"{""target_share_prior4"":-1.2948268610458187,""prev__receiving_yards"":-0.9453014280628852,""prev_fantasy_ppg"":-0.9004328763967394,""receiving_competitor_count"":0.5275034341196102,""prev__receptions"":-0.4907168868801213,""offense_snap_share_prior4"":-0.4854922268652407,""opportunity_xfp_realized_prior4"":-0.31964473924820075,""opportunity_change_score_prior1"":0.27255191731772577}",validated_candidate,VALIDATED_POSITION_SHADOW,True,23.314238423666986,1.3714257896274697,23.314238423666986,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,23.314238423666986,,0.7078949767082747,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""target_share_prior4"":-1.2948268610458187,""prev__receiving_yards"":-0.9453014280628852,""prev_fantasy_ppg"":-0.9004328763967394,""receiving_competitor_count"":0.5275034341196102,""prev__receptions"":-0.4907168868801213,""offense_snap_share_prior4"":-0.4854922268652407,""opportunity_xfp_realized_prior4"":-0.31964473924820075,""opportunity_change_score_prior1"":0.27255191731772577}",92,170.0,124.0,True,46.0,23.314238423666986,-18.606343446958704,72.89358974358976,91.49993319054846,4.707894976708275,0.7078949767082747,17.697374417706868,111.0,59.0,True,-12.710037776761052,-5.3309957292419625,3.7786732910889995,13.284554678620694,23.27434248787239
10211,,Camerun Peoples,unmatched,RB,,,False,656.5,adp_dynasty_ppr,,SLEEPER_MARKET_UNAVAILABLE,0.0,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,185.0,,False,,,-27.90645668384387,93.21724137931034,121.12369806315421,,,,,,False,,,,,
10212,00-0038589,Josh Whyle,canonical_id,TE,GB,GB,False,469.7,adp_dynasty_ppr,13.8,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,55.31443213351499,3.2537901255008816,35.89492260402424,44.23566248927853,54.16697710074775,65.54616587920515,76.42662536808973,91,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":1.5965494132578826,""receptions"":1.2091770299595637,""receiving_yards"":10.43531198668724,""receiving_tds"":0.15644616534955216,""fumbles_lost"":0.011210533446822032,""rushing_yards"":0.37747832543851634,""rushing_tds"":0.0036292192349154213,""rushing_2pt_conversions"":0.0014181006461030268,""receiving_2pt_conversions"":0.011233311211687474}",,,"{""target_share_prior4"":-0.7383243933082424,""receiving_competitor_count"":0.6923673034776167,""prev__receiving_yards"":-0.6787740725673282,""prev_fantasy_ppg"":-0.4783852471343799,""prev__receptions"":-0.289917815581168,""opportunity_xfp_realized_prior4"":-0.2021049464438293,""pfr_receiving_drop_pct_prior4"":0.0930039249580609,""prev__rushing_yards"":-0.0315487548370483}",validated_candidate,VALIDATED_POSITION_SHADOW,True,55.31443213351499,3.2537901255008816,55.31443213351499,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,55.31443213351499,,22.908088686556287,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""target_share_prior4"":-0.7383243933082424,""receiving_competitor_count"":0.6923673034776167,""prev__receiving_yards"":-0.6787740725673282,""prev_fantasy_ppg"":-0.4783852471343799,""prev__receptions"":-0.289917815581168,""opportunity_xfp_realized_prior4"":-0.2021049464438293,""pfr_receiving_drop_pct_prior4"":0.0930039249580609,""prev__rushing_yards"":-0.0315487548370483}",91,70.0,67.0,True,3.0,55.31443213351499,-18.606343446958704,72.89358974358976,91.49993319054846,36.70808868655629,22.908088686556287,166.00064265620497,66.0,4.0,True,17.288579157065534,25.62931904231983,35.56063365378905,46.939822432246444,57.82028192113103
10213,00-0038563,Tre Tucker,canonical_id,WR,LV,LV,False,231.5,adp_dynasty_ppr,125.9,SLEEPER_RAW_LEAGUE_REPLAY,0.5,fum_lost|rec_2pt|rush_2pt|rush_td,pts_ppr,142.44493396242655,8.37911376249568,113.31338610235156,126.5201765237513,141.27268265953606,157.7323249840768,172.49011696762577,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":4.899248267785916,""receptions"":3.006499375355063,""receiving_yards"":36.99526394189153,""receiving_tds"":0.25545678261279925,""fumbles_lost"":0.020356009326216482,""rushing_yards"":1.3748383394828132,""rushing_tds"":0.0011691362995377521,""rushing_2pt_conversions"":0.0001324146562038922,""receiving_2pt_conversions"":0.01814791743459214}",,,"{""prev_fantasy_ppg"":0.7225830783834476,""prev__receiving_yards"":0.32313616354695807,""target_share_prior4"":0.2686595723284186,""offense_snap_share_prior4"":-0.2380856753045238,""prev__receptions"":0.21447578784503582,""prev__rushing_yards"":0.08700562172111806,""pfr_receiving_drop_pct_prior4"":-0.07874844021815976,""xfp_residual_prior4"":0.06044059955022035}",validated_candidate,VALIDATED_POSITION_SHADOW,True,142.44493396242655,8.37911376249568,142.44493396242655,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,142.44493396242655,,2.492678837005002,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""prev_fantasy_ppg"":0.7225830783834476,""prev__receiving_yards"":0.32313616354695807,""target_share_prior4"":0.2686595723284186,""offense_snap_share_prior4"":-0.2380856753045238,""prev__receptions"":0.21447578784503582,""prev__rushing_yards"":0.08700562172111806,""pfr_receiving_drop_pct_prior4"":-0.07874844021815976,""xfp_residual_prior4"":0.06044059955022035}",94,86.0,52.0,True,34.0,142.44493396242655,-14.052255125421539,94.60625,108.65850512542154,128.392678837005,2.492678837005002,1.9798878768903905,54.0,32.0,True,99.26113097693002,112.46792139832976,127.22042753411452,143.68006985865526,158.43786184220423
10214,00-0039074,Davis Allen,canonical_id,TE,LAR,LA,True,488.8,adp_dynasty_ppr,5.9,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,5.9,0.3470588235294118,-9.683346694733139,-3.1823918458111393,4.916108158076007,13.458417302404904,22.354304040148776,55,MARKET_FALLBACK,1.0,,{},,,{},validated_candidate,UNAVAILABLE_TEAM_CHANGE,False,,,,,,0.0,,,,,,0.0,1.0,,"{""opportunity_change_score_prior1"":-0.5418824679766483,""prev__receiving_yards"":-0.32932709536204224,""target_share_prior4"":-0.21701382089946347,""prev_fantasy_ppg"":-0.1742796950905429,""red_zone_target_share_prior4"":-0.15585309985131507,""offense_snap_share_prior4"":0.11831812095440764,""pfr_receiving_drop_pct_prior4"":-0.11086266320317743,""prev__receptions"":-0.10518266998613111}",40,74.0,147.0,False,,,-18.606343446958704,72.89358974358976,91.49993319054846,5.9,0.0,0.0,107.0,-33.0,False,-9.683346694733139,-3.1823918458111393,4.916108158076007,13.458417302404904,22.354304040148776
10215,00-0038998,Jake Haener,unmatched,QB,NYG,,False,675.0,adp_dynasty_ppr,,SLEEPER_MARKET_UNAVAILABLE,0.0,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,147.0,,False,,,-67.9335373729244,166.8898039215686,234.82334129449302,,,,,,False,,,,,
10216,00-0038636,Kenny McIntosh,unmatched,RB,,,False,700.3,adp_dynasty_ppr,5.2,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.375,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td,pts_ppr,5.2,0.3058823529411765,-13.213748413784636,-5.92057972150954,3.711919227594592,14.577067854409385,25.354591815070627,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,275.0,121.0,False,,,-27.90645668384387,93.21724137931034,121.12369806315421,5.2,0.0,0.0,114.0,161.0,False,-13.213748413784636,-5.92057972150954,3.711919227594592,14.577067854409385,25.354591815070627
10217,00-0038582,Clayton Tune,canonical_id,QB,,GB,False,681.0,adp_dynasty_ppr,12.4,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.5,fum_lost|pass_2pt|rush_2pt|rush_td,pts_ppr,12.4,0.7294117647058824,-17.218607548823933,-5.122867028216284,10.35117736534037,27.38477935389563,44.75267316826626,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,DIAGNOSTIC_ONLY_POSITION,True,67.62529176520648,3.977958339129793,67.62529176520648,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,1.0,67.62529176520648,,-12.708245607717936,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""prev_fantasy_ppg"":-5.303945267186868,""prev__passing_tds"":-1.427386023277249,""snap_share_prior4"":-1.2301045029570385,""prev__passing_yards"":-1.0649372402661148,""qb_rush_share_prior4"":-0.45341529688642523,""prev__rushing_tds"":-0.3182030433399608,""team_pass_attempts_prior4_team"":-0.1757831269884378,""opportunity_xfp_realized_prior4"":-0.14753346128419415}",70,162.0,62.0,False,,,-67.9335373729244,166.8898039215686,234.82334129449302,-0.30824560771793585,-12.708245607717936,-102.48585167514463,75.0,87.0,True,-29.926853156541867,-17.83111263593422,-2.357068242377567,14.676533746177695,32.04442756054833
10218,00-0038618,Xavier Hutchinson,canonical_id,WR,HOU,HOU,False,640.9,adp_dynasty_ppr,36.7,SLEEPER_RAW_LEAGUE_REPLAY,0.375,fum_lost|rec_2pt|rush_2pt|rush_td|rush_yd,pts_ppr,94.46260524542289,5.556623837966052,67.70127174720118,79.92521250235767,93.54294019130285,108.38197731927644,122.20472768685428,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":3.2288154652039447,""receptions"":2.017532910526978,""receiving_yards"":24.551254735789907,""receiving_tds"":0.16185332505975544,""fumbles_lost"":0.012596449006785708,""rushing_yards"":0.918098494618318,""rushing_tds"":0.00422139246950617,""rushing_2pt_conversions"":0.00016494807304433276,""receiving_2pt_conversions"":0.010285150545082417}",,,"{""prev_fantasy_ppg"":-0.5107217383799058,""prev__receiving_yards"":-0.35505280144840623,""target_share_prior4"":-0.3164256946278564,""prev__receptions"":-0.16813911196243542,""pfr_receiving_drop_pct_prior4"":-0.07874844021815976,""opportunity_xfp_realized_prior4"":-0.0749780678874724,""offense_snap_share_prior4"":0.07440976257519147,""opportunity_change_score_prior1"":0.057609990096412385}",validated_candidate,VALIDATED_POSITION_SHADOW,True,94.46260524542289,5.556623837966052,94.46260524542289,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,94.46260524542289,,43.71035012000135,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""prev_fantasy_ppg"":-0.5107217383799058,""prev__receiving_yards"":-0.35505280144840623,""target_share_prior4"":-0.3164256946278564,""prev__receptions"":-0.16813911196243542,""pfr_receiving_drop_pct_prior4"":-0.07874844021815976,""opportunity_xfp_realized_prior4"":-0.0749780678874724,""offense_snap_share_prior4"":0.07440976257519147,""opportunity_change_score_prior1"":0.057609990096412385}",94,256.0,93.0,True,163.0,94.46260524542289,-14.052255125421539,94.60625,108.65850512542154,80.41035012000135,43.71035012000135,119.10177144414536,91.0,165.0,True,53.64901662177964,65.87295737693613,79.49068506588131,94.3297221938549,108.15247256143275
10219,00-0038611,Chris Rodriguez Jr.,canonical_id,RB,JAX,WAS,True,164.2,adp_dynasty_ppr,132.5,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.625,rec_2pt|rec_td|rush_2pt,pts_ppr,132.5,7.794117647058823,103.91357967718237,116.99723252938306,131.83844023085646,147.4594658633364,161.65622689339557,55,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_TEAM_CHANGE,False,,,,,,0.0,,,,,,0.0,1.0,,"{""prev__receptions"":-0.5270978476567447,""carry_share_prior4"":0.4908916824792927,""opportunity_change_score_prior1"":-0.34734068456914097,""prev__receiving_yards"":-0.3424910772309253,""prev__rushing_yards"":0.284122091336773,""opportunity_xfp_realized_prior4"":0.23596512129902297,""prev__rushing_tds"":0.16414578702913135,""target_share_prior4"":-0.14941252352534748}",40,53.0,40.0,False,,,-27.90645668384387,93.21724137931034,121.12369806315421,132.5,0.0,0.0,40.0,13.0,False,103.91357967718237,116.99723252938306,131.83844023085646,147.4594658633364,161.65622689339557
