position,status,n,diagnostic_coverage,avg_market,avg_diagnostic,mean_delta,rank_correlation,median_abs_delta,p90_abs_delta,within_5pct,over_10pct
QB,Diagnostic model,77,51,117.89454545454547,117.89454545454542,-2.509969144503211e-14,0.7772731185162937,29.393148169580684,112.69533788841542,35.064935064935064,47
RB,Diagnostic model,135,87,84.62888888888888,84.62888888888887,-1.5579307391480716e-14,0.8679413703527288,9.954151400283152,53.37149970493683,41.48148148148148,70
WR,Validated preseason model,214,128,85.6836448598131,85.6836448598131,3.1874814314471784e-15,0.9103698455083508,10.513445717161368,53.6356428377227,43.925233644859816,110
TE,Validated preseason model,123,78,73.07967479674795,73.07967479674798,4.15927455079083e-15,0.9123952157125551,4.868776661438848,45.4885208726091,43.90243902439025,63
