sleeper_id,canonical_player_id,full_name,identity_join_method,position_model,team,profile_team,team_changed,market_adp,market_adp_key,sleeper_market_projection,fie_season_mean,fie_ppg,p10,p25,p50,p75,p90,confidence,projection_source,scoring_coverage,scoring_unsupported,raw_projected_stats_per_game,active_return_scoring,validated_return_targets,driver_contributions_ppg,fie_position_rank,market_position_rank,comparison_eligible,rank_edge,reason
11586,00-0039738,Blake Corum,sleeper_id_to_canonical,RB,LAR,LA,False,103.8,adp_ppr,135.3,135.3,7.958823529411766,106.5725655235232,119.75608369916972,134.7741522665633,149.89930895306932,164.25927539094656,66,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},39.0,35.0,False,,market fallback: preseason FIE gate/player profile unavailable; scoring gaps: no_validated_preseason_spec
11583,00-0039344,Jonathon Brooks,unmatched,RB,CAR,,False,106.1,adp_ppr,154.9,154.9,9.111764705882353,126.46024068234016,138.9933316980418,154.30267875919674,169.89324528616686,184.06533013079044,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},32.0,36.0,False,,market fallback: preseason FIE gate/player profile unavailable; scoring gaps: no_validated_preseason_spec
7564,00-0036900,Ja'Marr Chase,sleeper_id_to_canonical,WR,CIN,CIN,False,3.1,adp_ppr,311.1,285.84558318708883,16.814446069828755,254.18571304842783,269.01730295821613,285.3364479242469,302.2330870040471,318.0797458357589,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":9.523924414978014,""receptions"":6.26914749854358,""receiving_yards"":75.81728667753322,""receiving_tds"":0.4611638370315045,""fumbles_lost"":0.03064759040002215,""rushing_yards"":1.2542362305669754,""rushing_tds"":0.014818266299761847,""rushing_2pt_conversions"":0.0001473369914891123,""receiving_2pt_conversions"":0.02162708365231161}",,,"{""prev_fantasy_ppg"":4.340830970142799,""prev__receiving_yards"":2.614230828777094,""prev__receptions"":1.6832917864131753,""target_share_prior4"":1.0485933456288836,""opportunity_xfp_realized_prior4"":0.29040844137373717,""prev__receiving_tds"":0.18472789525749247,""offense_snap_share_prior4"":-0.1835309438355513,""red_zone_target_share_prior4"":0.07092293227823851}",3.0,1.0,True,-2.0,prev_fantasy_ppg +4.34 PPG; prev__receiving_yards +2.61 PPG; offense_snap_share_prior4 -0.18 PPG
9493,00-0039075,Puka Nacua,sleeper_id_to_canonical,WR,LAR,LA,True,4.4,adp_ppr,312.5,312.5,18.38235294117647,280.02039593220246,295.317476212519,312.46649870729544,329.502237127224,344.65456156256687,55,MARKET_FALLBACK,1.0,,"{""targets"":10.107388378961337,""receptions"":6.936841636981781,""receiving_yards"":89.91543301553959,""receiving_tds"":0.5089454318835713,""fumbles_lost"":0.02317941203306634,""rushing_yards"":4.044198201128886,""rushing_tds"":0.02964590604781991,""rushing_2pt_conversions"":2.801078771694557e-05,""receiving_2pt_conversions"":0.01674745624369909}",,,"{""prev_fantasy_ppg"":5.725249129000449,""prev__receiving_yards"":3.52983198991462,""prev__receptions"":1.7655987094918508,""target_share_prior4"":1.075687381662892,""opportunity_xfp_realized_prior4"":0.3350211592735793,""xfp_residual_prior4"":-0.32592140294834815,""prev__receiving_tds"":0.26401617432446195,""prev__rushing_yards"":0.2463059123473511}",1.0,2.0,False,,market fallback: preseason FIE gate/player profile unavailable; team change: prior-team role features fail closed
9488,00-0038543,Jaxon Smith-Njigba,sleeper_id_to_canonical,WR,SEA,SEA,False,5.2,adp_ppr,284.6,309.4014406536734,18.20008474433373,277.9118294890169,292.43807899655985,309.19750637694875,325.7596991696225,341.3667451853376,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":9.48530238065227,""receptions"":6.341251537999773,""receiving_yards"":86.92880094311501,""receiving_tds"":0.48257937958017144,""fumbles_lost"":0.032596236227644466,""rushing_yards"":1.9434571648145356,""rushing_tds"":0.016870071637764803,""rushing_2pt_conversions"":9.490645927366236e-05,""receiving_2pt_conversions"":0.01995667388506295}",,,"{""prev_fantasy_ppg"":4.907437060834492,""prev__receiving_yards"":3.4468217506889895,""prev__receptions"":1.4157942864074806,""target_share_prior4"":1.338048406247505,""opportunity_xfp_realized_prior4"":0.2939304419636164,""prev__receiving_tds"":0.24069609224594152,""offense_snap_share_prior4"":-0.16797909536356975,""opportunity_change_score_prior1"":-0.11196855927793055}",2.0,3.0,True,1.0,prev_fantasy_ppg +4.91 PPG; prev__receiving_yards +3.45 PPG; offense_snap_share_prior4 -0.17 PPG; opportunity_change_score_prior1 -0.11 PPG
7547,00-0036963,Amon-Ra St. Brown,sleeper_id_to_canonical,WR,DET,DET,False,8.0,adp_ppr,280.5,278.04184586228143,16.355402697781262,246.20962782857535,260.9522955612537,277.6649213816783,294.6007257713255,310.6282454855892,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":9.12134054171686,""receptions"":6.012294826407277,""receiving_yards"":73.61350615742639,""receiving_tds"":0.4625182250901201,""fumbles_lost"":0.031058885846734923,""rushing_yards"":1.3368769655526038,""rushing_tds"":0.016698750650143455,""rushing_2pt_conversions"":0.00014159558872802326,""receiving_2pt_conversions"":0.017301142575258308}",,,"{""prev_fantasy_ppg"":4.145595912675999,""prev__receiving_yards"":2.3319604649862975,""prev__receptions"":1.3770616167233982,""target_share_prior4"":1.2018137059873648,""opportunity_xfp_realized_prior4"":0.33394724416416466,""prev__receiving_tds"":0.2780082235715742,""offense_snap_share_prior4"":-0.1913068680715421,""opportunity_change_score_prior1"":-0.1618561836376708}",4.0,4.0,True,0.0,prev_fantasy_ppg +4.15 PPG; prev__receiving_yards +2.33 PPG; offense_snap_share_prior4 -0.19 PPG; opportunity_change_score_prior1 -0.16 PPG
6786,00-0036358,CeeDee Lamb,sleeper_id_to_canonical,WR,DAL,DAL,False,9.5,adp_ppr,270.5,232.805790469796,13.694458262929178,201.65674124747,216.02040327301245,232.29496341644028,249.15994173642,264.6433075036132,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":7.538322786887937,""receptions"":4.8436689357121265,""receiving_yards"":66.55078497156147,""receiving_tds"":0.3454555307299468,""fumbles_lost"":0.026571536968085452,""rushing_yards"":0.7514385798941919,""rushing_tds"":0.010828303350730373,""rushing_2pt_conversions"":0.00013675516550629865,""receiving_2pt_conversions"":0.017866765596289653}",,,"{""prev_fantasy_ppg"":2.8450627163231585,""prev__receiving_yards"":2.352962561420257,""prev__receptions"":1.0105909727893867,""target_share_prior4"":0.6115166247508622,""opportunity_xfp_realized_prior4"":0.19754855178855563,""offense_snap_share_prior4"":-0.11095565096630396,""opportunity_change_score_prior1"":-0.04605313737529786,""xfp_residual_prior4"":0.04532961098066354}",10.0,5.0,True,-5.0,prev_fantasy_ppg +2.85 PPG; prev__receiving_yards +2.35 PPG; offense_snap_share_prior4 -0.11 PPG; opportunity_change_score_prior1 -0.05 PPG
6794,00-0036322,Justin Jefferson,sleeper_id_to_canonical,WR,MIN,MIN,False,11.5,adp_ppr,250.4,196.7359223020037,11.57270131188257,166.30663530669858,180.15299333976816,196.3661929323401,212.7831995350976,227.3728230690417,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":6.727342850082124,""receptions"":4.29562290276325,""receiving_yards"":54.04320270123843,""receiving_tds"":0.2853499623428615,""fumbles_lost"":0.025986551318269505,""rushing_yards"":0.9850290049557657,""rushing_tds"":0.013816674899077423,""rushing_2pt_conversions"":0.00014625824403438886,""receiving_2pt_conversions"":0.015468000598368899}",,,"{""prev_fantasy_ppg"":1.5459986801017573,""prev__receiving_yards"":1.3280165010754554,""target_share_prior4"":0.9767363181288636,""prev__receptions"":0.7379725669360372,""red_zone_target_share_prior4"":0.23427644193325317,""offense_snap_share_prior4"":-0.19389884281687234,""xfp_residual_prior4"":0.1370966515392384,""opportunity_xfp_realized_prior4"":0.10489737773880926}",19.0,6.0,True,-13.0,prev_fantasy_ppg +1.55 PPG; prev__receiving_yards +1.33 PPG; offense_snap_share_prior4 -0.19 PPG
8112,00-0037238,Drake London,sleeper_id_to_canonical,WR,ATL,ATL,False,17.1,adp_ppr,250.2,242.17243702256883,14.245437471915814,211.35818942356144,225.5872368706225,241.51771742257569,258.667344174438,273.5036866889252,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":8.010850277055079,""receptions"":5.039151764715309,""receiving_yards"":65.10198959999232,""receiving_tds"":0.4278186828103787,""fumbles_lost"":0.025429662773339714,""rushing_yards"":0.700659864243012,""rushing_tds"":0.01325606542741088,""rushing_2pt_conversions"":0.0003666871229940705,""receiving_2pt_conversions"":0.014849111325462133}",,,"{""prev_fantasy_ppg"":3.339720770577984,""prev__receiving_yards"":2.0501641068441843,""prev__receptions"":0.976824029987879,""target_share_prior4"":0.5994431838339974,""prev__receiving_tds"":0.23758674796880547,""red_zone_target_share_prior4"":0.2091451327555586,""offense_snap_share_prior4"":-0.17834699434489076,""opportunity_xfp_realized_prior4"":0.11663039238390213}",7.0,7.0,True,0.0,prev_fantasy_ppg +3.34 PPG; prev__receiving_yards +2.05 PPG; offense_snap_share_prior4 -0.18 PPG
5859,00-0035676,A.J. Brown,sleeper_id_to_canonical,WR,NE,PHI,True,17.9,adp_ppr,247.2,247.2,14.541176470588235,216.4450170726812,230.45558834465905,246.6681320825398,263.57924894296127,278.6064026752375,55,MARKET_FALLBACK,1.0,,"{""targets"":7.377448803956461,""receptions"":4.680609250601247,""receiving_yards"":59.82045844079384,""receiving_tds"":0.36397567045274415,""fumbles_lost"":0.020569751753644592,""rushing_yards"":0.6119488018162861,""rushing_tds"":0.010399181755838965,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.01862392475704297}",,,"{""prev_fantasy_ppg"":2.568294712895307,""prev__receiving_yards"":1.5803771084343468,""target_share_prior4"":1.0087324255734476,""prev__receptions"":0.8231844402410183,""opportunity_xfp_realized_prior4"":0.23903837677689418,""offense_snap_share_prior4"":-0.1718670574815651,""prev__receiving_tds"":0.16358435417296727,""xfp_residual_prior4"":-0.10475349420102519}",6.0,8.0,False,,market fallback: preseason FIE gate/player profile unavailable; team change: prior-team role features fail closed
8137,00-0037247,George Pickens,sleeper_id_to_canonical,WR,DAL,DAL,False,23.1,adp_ppr,245.7,238.46931693235416,14.027606878373774,207.490464597022,221.7575714433315,238.1824807611637,255.08332512004597,270.05165103946865,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":7.473864865757165,""receptions"":4.843250754044714,""receiving_yards"":67.25578858151323,""receiving_tds"":0.39691333649939203,""fumbles_lost"":0.025441891797559124,""rushing_yards"":0.4854505627349945,""rushing_tds"":0.008058397836620492,""rushing_2pt_conversions"":0.00027744544601031345,""receiving_2pt_conversions"":0.015365348295631277}",,,"{""prev_fantasy_ppg"":3.464395331732054,""prev__receiving_yards"":2.411593413965061,""prev__receptions"":0.9122695805144081,""target_share_prior4"":0.3782146806575839,""prev__receiving_tds"":0.2033839609203088,""offense_snap_share_prior4"":-0.16279514587290922,""opportunity_xfp_realized_prior4"":0.12006243488647846,""prev__rushing_yards"":-0.047235852985548686}",9.0,9.0,True,0.0,prev_fantasy_ppg +3.46 PPG; prev__receiving_yards +2.41 PPG; offense_snap_share_prior4 -0.16 PPG; prev__rushing_yards -0.05 PPG
7569,00-0036554,Nico Collins,sleeper_id_to_canonical,WR,HOU,HOU,False,25.3,adp_ppr,262.0,219.77055643297737,12.92767979017514,188.3459035976493,203.4641382994138,219.4266750342736,236.12063971913545,251.12014055587008,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":7.172908345744461,""receptions"":4.411897944460254,""receiving_yards"":61.58910025471677,""receiving_tds"":0.35856784337415587,""fumbles_lost"":0.02060862126849066,""rushing_yards"":0.9054974431251919,""rushing_tds"":0.021321158671267448,""rushing_2pt_conversions"":5.205875162465575e-05,""receiving_2pt_conversions"":0.014050594345940455}",,,"{""prev_fantasy_ppg"":2.7101938162570463,""prev__receiving_yards"":1.9478262872934995,""prev__receptions"":0.6695448504941578,""target_share_prior4"":0.6360378836954589,""opportunity_xfp_realized_prior4"":0.15348118695646057,""xfp_residual_prior4"":-0.13264913044178178,""prev__receiving_tds"":0.12129727200391689,""offense_snap_share_prior4"":-0.11613960045696449}",14.0,10.0,True,-4.0,prev_fantasy_ppg +2.71 PPG; prev__receiving_yards +1.95 PPG; xfp_residual_prior4 -0.13 PPG; offense_snap_share_prior4 -0.12 PPG
11632,00-0039337,Malik Nabers,sleeper_id_to_canonical,WR,NYG,NYG,False,27.6,adp_ppr,236.7,215.59890635766448,12.68228860927438,184.93315019723624,199.22576386035297,215.12290034142043,231.1530232747421,246.95553163429472,91,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":7.473834312706883,""receptions"":4.374251261048977,""receiving_yards"":59.78075806555883,""receiving_tds"":0.3706746834466117,""fumbles_lost"":0.02484984949142146,""rushing_yards"":0.5759109571196325,""rushing_tds"":0.009615570975185003,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.020164309204810427}",,,"{""prev_fantasy_ppg"":2.4197816682751805,""prev__receiving_yards"":1.6230850173806957,""target_share_prior4"":0.9297205725474142,""prev__receptions"":0.5927250556207275,""opportunity_xfp_realized_prior4"":0.2689219056211822,""offense_snap_share_prior4"":-0.20815470391618876,""prev__receiving_tds"":0.18472789525749247,""red_zone_target_share_prior4"":0.07511148380785422}",16.0,11.0,True,-5.0,prev_fantasy_ppg +2.42 PPG; prev__receiving_yards +1.62 PPG; offense_snap_share_prior4 -0.21 PPG
10229,00-0039067,Rashee Rice,sleeper_id_to_canonical,WR,KC,KC,False,28.7,adp_ppr,229.3,264.5543924314272,15.5620230842016,232.28511602424484,247.58349688259736,264.5498253703841,281.1433946079219,296.1494148768548,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":8.752390967441757,""receptions"":5.770029999271698,""receiving_yards"":66.7900673046288,""receiving_tds"":0.4483001683623624,""fumbles_lost"":0.028457571085669455,""rushing_yards"":2.1321129664297107,""rushing_tds"":0.04107036777628361,""rushing_2pt_conversions"":0.00021150217938719585,""receiving_2pt_conversions"":0.010021989402368751}",,,"{""prev_fantasy_ppg"":4.0386941081119785,""prev__receiving_yards"":1.7983486059812783,""prev__receptions"":1.2923339017894675,""target_share_prior4"":0.8108892426316051,""prev__receiving_tds"":0.26401617432446195,""opportunity_xfp_realized_prior4"":0.2606081391621043,""red_zone_target_share_prior4"":0.1485722337118846,""prev__rushing_tds"":0.13972282089370366}",5.0,12.0,True,7.0,prev_fantasy_ppg +4.04 PPG; prev__receiving_yards +1.80 PPG
8144,00-0037239,Chris Olave,sleeper_id_to_canonical,WR,NO,NO,False,29.9,adp_ppr,235.9,240.0512182031371,14.120659894302182,208.625762182832,223.0988248888953,239.943189908377,256.442622931458,272.0018055085326,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":8.171104166003321,""receptions"":5.271020695319842,""receiving_yards"":64.43894573203647,""receiving_tds"":0.3867979323489519,""fumbles_lost"":0.023410978255377135,""rushing_yards"":0.45449485739255796,""rushing_tds"":0.00824038397201515,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.01844359931219464}",,,"{""prev_fantasy_ppg"":3.357758792191764,""prev__receiving_yards"":1.8618061121987308,""prev__receptions"":1.1688735171714546,""target_share_prior4"":0.767248480517722,""opportunity_xfp_realized_prior4"":0.22615847311678466,""prev__receiving_tds"":0.2243720347909772,""offense_snap_share_prior4"":-0.16020317112757898,""receiving_competitor_count"":-0.12359528225341017}",8.0,13.0,True,5.0,prev_fantasy_ppg +3.36 PPG; prev__receiving_yards +1.86 PPG; offense_snap_share_prior4 -0.16 PPG; receiving_competitor_count -0.12 PPG
6801,00-0036410,Tee Higgins,sleeper_id_to_canonical,WR,CIN,CIN,False,34.4,adp_ppr,224.4,189.33239911798375,11.137199948116692,158.9019060346147,172.79095337004685,189.0413763881044,205.0730624436618,220.6031727179353,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":6.265106750828068,""receptions"":3.892040008861892,""receiving_yards"":50.556418678117154,""receiving_tds"":0.35076663900260524,""fumbles_lost"":0.018527541421732508,""rushing_yards"":0.5303228075374532,""rushing_tds"":0.008152801706756141,""rushing_2pt_conversions"":0.00010541180985726432,""receiving_2pt_conversions"":0.009906702828462288}",,,"{""prev_fantasy_ppg"":2.3590536621754525,""prev__receiving_yards"":1.0743286779002508,""prev__receptions"":0.40616269664239674,""prev__receiving_tds"":0.3327326828491688,""target_share_prior4"":0.2701882603407409,""xfp_residual_prior4"":-0.13882274414224804,""opportunity_xfp_realized_prior4"":0.08012955302310665,""offense_snap_share_prior4"":-0.06430010555035928}",23.0,14.0,True,-9.0,prev_fantasy_ppg +2.36 PPG; prev__receiving_yards +1.07 PPG; xfp_residual_prior4 -0.14 PPG; offense_snap_share_prior4 -0.06 PPG
7525,00-0036912,DeVonta Smith,sleeper_id_to_canonical,WR,PHI,PHI,False,35.2,adp_ppr,229.2,180.6990831947026,10.629357834982509,150.7829872766,164.12717760520954,180.13137259434524,196.365382093041,211.92585585288165,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":5.969638930756658,""receptions"":3.8617346267446906,""receiving_yards"":51.017151772409164,""receiving_tds"":0.27071584133124105,""fumbles_lost"":0.022386488744983817,""rushing_yards"":0.15572931907798176,""rushing_tds"":0.0047655123141467455,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.021109977353370488}",,,"{""prev_fantasy_ppg"":1.5523650406713265,""prev__receiving_yards"":1.2142551453915071,""prev__receptions"":0.602408223041748,""target_share_prior4"":0.37403449090649715,""receiving_competitor_count"":-0.16480759990297952,""offense_snap_share_prior4"":-0.13039546155628098,""opportunity_change_score_prior1"":0.11308406251472636,""pfr_receiving_drop_pct_prior4"":0.07386152916456046}",27.0,15.0,True,-12.0,prev_fantasy_ppg +1.55 PPG; prev__receiving_yards +1.21 PPG; receiving_competitor_count -0.16 PPG; offense_snap_share_prior4 -0.13 PPG
12526,00-0040124,Tetairoa McMillan,sleeper_id_to_canonical,WR,CAR,CAR,False,37.0,adp_ppr,223.0,185.811679371865,10.930098786580295,155.63447291765192,169.55918773119478,185.3352316871048,201.54305911931252,216.08498856088855,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":6.27543678532764,""receptions"":3.85192394739084,""receiving_yards"":51.59641149053527,""receiving_tds"":0.3122907335419761,""fumbles_lost"":0.022978897829389593,""rushing_yards"":0.2398664370874689,""rushing_tds"":0.005248909474015764,""rushing_2pt_conversions"":0.00018574744130517442,""receiving_2pt_conversions"":0.01744774455369915}",,,"{""prev_fantasy_ppg"":1.7985309826946831,""prev__receiving_yards"":1.2313193487440994,""prev__receptions"":0.4668438791474593,""target_share_prior4"":0.34851838449556083,""pfr_receiving_drop_pct_prior4"":0.15639910073618468,""offense_snap_share_prior4"":-0.13946737316493685,""prev__receiving_tds"":0.1287596982690434,""prev__rushing_yards"":-0.047235852985548686}",25.0,16.0,True,-9.0,prev_fantasy_ppg +1.80 PPG; prev__receiving_yards +1.23 PPG; offense_snap_share_prior4 -0.14 PPG; prev__rushing_yards -0.05 PPG
11635,00-0039915,Ladd McConkey,sleeper_id_to_canonical,WR,LAC,LAC,False,38.4,adp_ppr,228.2,167.32115438825485,9.842420846367933,137.8830432260328,151.29128368865295,166.6324263684149,183.0230592269016,197.603200111796,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":5.7071017907849075,""receptions"":3.614570237432314,""receiving_yards"":43.83860879644471,""receiving_tds"":0.29147872707275363,""fumbles_lost"":0.020832584207125082,""rushing_yards"":0.5560766500826343,""rushing_tds"":0.008763869210968748,""rushing_2pt_conversions"":0.0002202519111358668,""receiving_2pt_conversions"":0.014075575586263309}",,,"{""prev_fantasy_ppg"":1.3487741349569666,""prev__receiving_yards"":0.7316581443260083,""prev__receptions"":0.4692646710027145,""target_share_prior4"":0.41187577330415887,""offense_snap_share_prior4"":-0.11873157520229481,""prev__receiving_tds"":0.10543961619052299,""pfr_receiving_drop_pct_prior4"":-0.07942253232559877,""opportunity_xfp_realized_prior4"":0.05935507852905562}",39.0,17.0,True,-22.0,prev_fantasy_ppg +1.35 PPG; prev__receiving_yards +0.73 PPG; offense_snap_share_prior4 -0.12 PPG; pfr_receiving_drop_pct_prior4 -0.08 PPG
12514,00-0040129,Emeka Egbuka,sleeper_id_to_canonical,WR,TB,TB,False,39.8,adp_ppr,224.0,178.67992734177128,10.510583961280664,148.59914145222808,162.321646433811,178.26510972448077,194.487299529945,209.2187546282917,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":6.28892708186725,""receptions"":3.6052276985809217,""receiving_yards"":49.31648156177797,""receiving_tds"":0.31778088119030784,""fumbles_lost"":0.02642145522791424,""rushing_yards"":0.39247880368593896,""rushing_tds"":0.006696420292947533,""rushing_2pt_conversions"":0.00016373719602804455,""receiving_2pt_conversions"":0.02005592665879511}",,,"{""prev_fantasy_ppg"":1.422915709090078,""prev__receiving_yards"":1.0151727729445978,""prev__receptions"":0.3312795352531707,""target_share_prior4"":0.27494529427581316,""opportunity_change_score_prior1"":0.25715780337681177,""xfp_residual_prior4"":0.12465168991485041,""pfr_receiving_drop_pct_prior4"":0.09272725980950312,""prev__receiving_tds"":0.09144756694341072}",31.0,18.0,True,-13.0,prev_fantasy_ppg +1.42 PPG; prev__receiving_yards +1.02 PPG
9997,00-0039064,Zay Flowers,sleeper_id_to_canonical,WR,BAL,BAL,False,41.1,adp_ppr,228.2,226.4550180478192,13.3208834145776,194.71470375109075,209.47802670956057,226.39341950764964,242.79738304937223,257.90894888914,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":7.005886548489124,""receptions"":4.747782746146233,""receiving_yards"":62.19911789355028,""receiving_tds"":0.32376632563200836,""fumbles_lost"":0.02210602106401154,""rushing_yards"":2.6540844654230407,""rushing_tds"":0.028006215091031534,""rushing_2pt_conversions"":1.0323165357146964e-05,""receiving_2pt_conversions"":0.010668291996552073}",,,"{""prev_fantasy_ppg"":2.4330449194617843,""prev__receiving_yards"":1.7915940254875442,""target_share_prior4"":1.220105231667587,""prev__receptions"":0.7767052366201191,""red_zone_target_share_prior4"":0.16345184334156845,""xfp_residual_prior4"":-0.1549642555824871,""offense_snap_share_prior4"":-0.1394673731649369,""opportunity_xfp_realized_prior4"":0.13425743920377703}",11.0,19.0,True,8.0,prev_fantasy_ppg +2.43 PPG; prev__receiving_yards +1.79 PPG; xfp_residual_prior4 -0.15 PPG; offense_snap_share_prior4 -0.14 PPG
8146,00-0037740,Garrett Wilson,sleeper_id_to_canonical,WR,NYJ,NYJ,False,45.9,adp_ppr,224.9,215.6391227501025,12.684654279417794,184.87719977885635,199.15848059364083,215.0874285223578,231.650291122408,246.81759739195937,91,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":7.62973613571216,""receptions"":4.726278600656914,""receiving_yards"":55.95114402169189,""receiving_tds"":0.38070334443573006,""fumbles_lost"":0.026951136494237207,""rushing_yards"":0.3328913297714464,""rushing_tds"":0.008605059997120858,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.024011995002957653}",,,"{""prev_fantasy_ppg"":2.3978783563155894,""target_share_prior4"":1.2416068013155908,""prev__receiving_yards"":1.0757100657906988,""prev__receptions"":0.804371429251607,""prev__receiving_tds"":0.2300354832957607,""opportunity_xfp_realized_prior4"":0.22662328925069933,""offense_snap_share_prior4"":-0.20297075442552825,""opportunity_change_score_prior1"":0.08382465689211137}",15.0,20.0,True,5.0,prev_fantasy_ppg +2.40 PPG; target_share_prior4 +1.24 PPG; offense_snap_share_prior4 -0.20 PPG
7526,00-0036613,Jaylen Waddle,sleeper_id_to_canonical,WR,DEN,MIA,True,46.6,adp_ppr,221.0,221.0,13.0,189.96278563547972,204.20085868620336,220.79412379581265,237.3129125728889,252.13812651049736,55,MARKET_FALLBACK,1.0,,"{""targets"":6.14197279886607,""receptions"":3.8427201666643054,""receiving_yards"":50.74002211057916,""receiving_tds"":0.31591864626945826,""fumbles_lost"":0.023983961555179945,""rushing_yards"":1.1820093917643408,""rushing_tds"":0.008931746886922358,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.020298209492998324}",,,"{""prev_fantasy_ppg"":1.6468524421246884,""prev__receiving_yards"":1.0972942515789479,""target_share_prior4"":0.7823264605372613,""prev__receptions"":0.42811120946337694,""offense_snap_share_prior4"":-0.13687539841960658,""opportunity_xfp_realized_prior4"":0.10903021562005147,""prev__receiving_tds"":0.10543961619052299,""pfr_receiving_drop_pct_prior4"":-0.07942253232559877}",13.0,21.0,False,,market fallback: preseason FIE gate/player profile unavailable; team change: prior-team role features fail closed
2133,00-0031381,Davante Adams,sleeper_id_to_canonical,WR,LAR,LA,True,50.2,adp_ppr,192.5,192.5,11.323529411764708,161.39050168234883,175.5718007174692,192.1550414918601,208.45930573820635,223.94948636678745,55,MARKET_FALLBACK,1.0,,"{""targets"":7.36425875666056,""receptions"":4.402871665866719,""receiving_yards"":54.043750392687905,""receiving_tds"":0.42483400574548896,""fumbles_lost"":0.02234330003190414,""rushing_yards"":0.6137496878333127,""rushing_tds"":0.010961991390100978,""rushing_2pt_conversions"":9.007749608239273e-05,""receiving_2pt_conversions"":0.018282045940559394}",,,"{""prev_fantasy_ppg"":3.013747951414667,""prev__receiving_yards"":1.0722565960645782,""target_share_prior4"":0.5579131703107543,""prev__receptions"":0.5221762644104344,""prev__receiving_tds"":0.5018810115253702,""opportunity_xfp_realized_prior4"":0.1299760348219294,""receiving_competitor_count"":-0.08238296460384083,""offense_snap_share_prior4"":-0.07985195402234078}",21.0,22.0,False,,market fallback: preseason FIE gate/player profile unavailable; team change: prior-team role features fail closed
12519,00-0040735,Luther Burden III,sleeper_id_to_canonical,WR,CHI,CHI,False,52.4,adp_ppr,209.0,139.3020264328744,8.194236848992613,110.83491903805228,123.70057863238108,138.4115005421218,154.0958717774049,169.08553058248765,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":4.361231304554014,""receptions"":2.96329568371677,""receiving_yards"":39.01590587874383,""receiving_tds"":0.18761919264275026,""fumbles_lost"":0.012040219494325276,""rushing_yards"":1.7301512760575286,""rushing_tds"":0.00686780393391184,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.00674695466219322}",,,"{""prev__receiving_yards"":0.44902042615748256,""target_share_prior4"":0.43275109098726167,""prev_fantasy_ppg"":0.3460104500775546,""prev__receptions"":0.14278054279063587,""opportunity_change_score_prior1"":-0.1254978744050624,""opportunity_xfp_realized_prior4"":0.11340183421843962,""xfp_residual_prior4"":-0.1050116821058472,""prev__rushing_yards"":0.06309857563481747}",55.0,23.0,True,-32.0,prev__receiving_yards +0.45 PPG; target_share_prior4 +0.43 PPG; opportunity_change_score_prior1 -0.13 PPG; xfp_residual_prior4 -0.11 PPG
