test_season,model,decile,n,mean_prediction,mean_actual,bias
2023,V972,5,6,13.197788719930953,13.614143790849674,-0.4163550709187209
2023,V972,6,5,14.6594175910293,15.76663492063492,-1.1072173296056196
2023,V972,7,5,16.55970292364959,14.189769696969694,2.369933226679894
2023,V972,8,5,18.058026919129542,14.230714932126698,3.827311987002844
2023,V972,9,5,20.096930791667727,17.584020588235298,2.5129102034324298
2023,V972,10,6,23.274170338501175,21.667630844645547,1.606539493855628
2023,M9,1,6,5.000845675743001,9.920614379084968,-4.919768703341967
2023,M9,2,5,8.155750632050294,5.852233333333333,2.3035172987169608
2023,M9,3,5,11.173812494024345,12.90802857142857,-1.7342160774042252
2023,M9,4,5,12.762761814794553,13.116639215686273,-0.3538774008917205
2023,M9,5,6,13.932581751905557,12.876363636363635,1.0562181155419221
2023,M9,6,5,14.895717462174588,12.725254901960785,2.170462560213803
2023,M9,7,5,15.639005657445688,8.80148492063492,6.837520736810768
2023,M9,8,5,16.821297427887714,20.38625414781297,-3.564956719925256
2023,M9,9,5,18.630714807674124,14.760050000000001,3.870664807674123
2023,M9,10,6,22.51426796577611,22.275902903469078,0.23836506230703236
2024,ENSEMBLE,1,6,4.9418881363157325,4.408499999999999,0.5333881363157333
2024,ENSEMBLE,2,5,7.062253393011334,8.648167557932265,-1.585914164920931
2024,ENSEMBLE,3,6,10.246546654596195,12.310654761904763,-2.0641081073085683
2024,ENSEMBLE,4,5,12.052066845218897,10.098295238095238,1.9537716071236595
2024,ENSEMBLE,5,6,13.466705970175129,9.107084656084657,4.359621314090472
2024,ENSEMBLE,6,5,15.577831683412347,7.908537815126048,7.6692938682862986
2024,ENSEMBLE,7,5,16.682208579192846,16.619699197860967,0.06250938133187844
2024,ENSEMBLE,8,6,17.849640230313565,20.404349376114084,-2.554709145800519
2024,ENSEMBLE,9,5,18.538693508811782,17.429624509803922,1.1090689990078602
2024,ENSEMBLE,10,6,20.972130029987433,21.91278489729225,-0.9406548673048185
2024,V972,1,6,5.058439204078959,3.5640555555555555,1.4943836485234034
2024,V972,2,5,7.581630449602843,7.827316017316018,-0.24568556771317507
2024,V972,3,6,9.424436353722447,12.874142156862744,-3.449705803140297
2024,V972,4,5,11.918259295849989,9.92412380952381,1.9941354863261793
2024,V972,5,6,13.21145693629173,9.516560846560848,3.6948960897308822
2024,V972,6,5,15.435856184369802,6.709787012987013,8.72606917138279
2024,V972,7,5,16.8954687828303,19.109602941176473,-2.214134158346173
2024,V972,8,6,17.902250268470045,18.55813598166539,-0.6558857131953459
2024,V972,9,5,18.660205301641703,18.597737165775403,0.0624681358663004
2024,V972,10,6,21.751070381987812,22.410276960784312,-0.6592065787964998
2024,M9,1,6,4.284151548310404,7.9013618538324435,-3.6172103055220397
2024,M9,2,5,7.059607502808662,4.456733333333333,2.602874169475329
2024,M9,3,6,10.624505210123123,13.232761904761906,-2.608256694638783
2024,M9,4,5,12.19987817756936,10.609766666666667,1.5901115109026929
2024,M9,5,6,13.593993227303121,10.09538997821351,3.498603249089612
2024,M9,6,5,15.574758578708792,12.37328361344538,3.2014749652634116
2024,M9,7,5,16.499077475686786,10.778302521008404,5.720774954678381
2024,M9,8,6,17.885894939586404,20.009234328579918,-2.1233393889935144
2024,M9,9,5,18.670976347310106,16.299207843137253,2.3717685041728522
2024,M9,10,6,20.659615575332122,22.060484243697477,-1.400868668365355
2025,ENSEMBLE,1,6,4.882971217245854,3.230277777777778,1.652693439468076
2025,ENSEMBLE,2,5,7.086187795803428,9.422333333333333,-2.3361455375299043
2025,ENSEMBLE,3,5,8.825926536135878,9.439443001443003,-0.613516465307125
2025,ENSEMBLE,4,5,11.352036196571332,12.994867973856213,-1.642831777284881
2025,ENSEMBLE,5,6,13.121166952211373,9.951679235796881,3.1694877164144923
2025,ENSEMBLE,6,5,15.177349433244213,14.188503232062056,0.9888462011821577
2025,ENSEMBLE,7,5,16.46659602515609,15.781075630252104,0.6855203949039854
2025,ENSEMBLE,8,5,18.11541209434091,18.622950000000003,-0.5075379056590918
2025,ENSEMBLE,9,5,19.671710727910003,20.51318067226891,-0.8414699443589058
2025,ENSEMBLE,10,6,23.113211486243603,20.596901529842707,2.516309956400896
2025,V972,1,6,4.873706893379963,3.230277777777778,1.6434291156021854
2025,V972,2,5,7.041241931067307,7.372999999999999,-0.3317580689326922
2025,V972,3,5,8.63936198408478,15.329599864188102,-6.6902378801033215
2025,V972,4,5,11.037351388397862,9.154044444444445,1.8833069439534178
2025,V972,5,6,13.097641604514621,12.131422825540474,0.966218778974147
2025,V972,6,5,15.199546882065619,11.57281092436975,3.6267359576958693
2025,V972,7,5,16.710496608787984,15.781075630252104,0.9294209785358802
2025,V972,8,5,18.23008335052086,18.622950000000003,-0.3928666494791422
2025,V972,9,5,19.849661224365878,20.51318067226891,-0.6635194479030311
2025,V972,10,6,23.320726802539536,20.596901529842707,2.7238252726968284
2025,M9,1,6,4.142029079795045,4.553055555555555,-0.41102647576050977
2025,M9,2,5,7.419845766469325,8.910857142857143,-1.491011376387818
2025,M9,3,5,11.217336721429943,8.010919191919191,3.2064175295107518
2025,M9,4,5,12.14015255040968,9.886758169934641,2.2533943804750383
2025,M9,5,6,13.824712190794557,12.596098972922505,1.2286132178720521
2025,M9,6,5,15.006148736018119,16.367624057315233,-1.3614753212971138
2025,M9,7,5,15.688633476061847,18.629601960784317,-2.94096848472247
2025,M9,8,5,17.01890711434143,14.501928571428573,2.5169785429128577
2025,M9,9,5,18.165109898799823,19.810057142857143,-1.6449472440573203
2025,M9,10,6,21.516713836241554,20.666877020038786,0.8498368162027674
