sleeper_id,canonical_player_id,full_name,identity_join_method,position_model,team,profile_team,team_changed,market_adp,market_adp_key,sleeper_market_projection,sleeper_market_projection_source,sleeper_market_raw_coverage,sleeper_market_missing_keys,sleeper_market_published_key,fie_season_mean,fie_ppg,p10,p25,p50,p75,p90,confidence,projection_source,scoring_coverage,scoring_unsupported,raw_projected_stats_per_game,active_return_scoring,validated_return_targets,driver_contributions_ppg,diagnostic_position_gate,diagnostic_status,diagnostic_eligible,diagnostic_raw_mean,diagnostic_raw_ppg,diagnostic_model_supported_mean,diagnostic_model_scoring_keys,diagnostic_model_unsupported,diagnostic_model_coverage,diagnostic_component_model_mean,diagnostic_component_market_mean,diagnostic_component_raw_delta,diagnostic_common_scoring_keys,diagnostic_bridge_unsupported,diagnostic_bridge_coverage,diagnostic_scoring_coverage,diagnostic_scoring_unsupported,diagnostic_driver_contributions_ppg,diagnostic_confidence,market_position_rank,fie_position_rank,comparison_eligible,rank_edge,fie_production_mean,diagnostic_center_offset,diagnostic_market_anchor_mean,diagnostic_model_anchor_mean,fie_diagnostic_mean,diagnostic_delta_points,diagnostic_delta_pct,diagnostic_position_rank,diagnostic_rank_delta,diagnostic_comparison_eligible,diagnostic_p10,diagnostic_p25,diagnostic_p50,diagnostic_p75,diagnostic_p90,m91_research_build,m91_status,m91_projection,m91_raw_fie_projection,m91_delta_vs_sleeper,m91_delta_pct_vs_sleeper,m91_raw_delta_vs_sleeper,m91_mean_centering_applied,m91_distribution_anchor_applied,m91_calibration_method,m91_calibration_percentile,m91_calibration_reference_kind,m91_calibration_reference_n,m91_exact_scoring_replay,m91_team_transition_status,m91_new_team_current_context_fields,m91_new_team_history_fields,m91_cleared_old_team_context_fields,m91_portable_retained_count,m91_uncertainty_spread_multiplier,m91_uncertainty_status,m91_residual_gate,m91_production_eligible,m91_p10,m91_p25,m91_p50,m91_p75,m91_p90,m91_position_rank,m91_market_position_rank,m91_rank_delta_vs_market,m91b_research_build,m91b_projection,m91b_raw_fie_projection,m91b_exact_scoring_replay,m91b_team_changed,m91b_team_transition_status,m91b_context_current_fields,m91b_context_role_template_fields,m91b_context_team_environment_fields,m91b_context_proxy_fields,m91b_context_cleared_fields,m91b_depth_chart_order,m91b_uncertainty_spread_multiplier,m91b_status,m91b_production_eligible,m91b_local_expected_raw_fie,m91b_local_residual,m91b_local_residual_percentile,m91b_local_reference_n,m91b_local_fit_method,m91b_raw_market_scale_adjustment,m91b_local_reliability,m91b_transition_reliability,m91b_applied_adjustment,m91b_reference_kind,m91b_delta_vs_sleeper,m91b_delta_pct_vs_sleeper,m91b_calibration_method,m91b_p10,m91b_p25,m91b_p50,m91b_p75,m91b_p90,m91b_position_rank,m91b_market_position_rank,m91b_rank_delta_vs_market,m91c_research_build,m91c_projection,m91c_raw_fie_projection,m91c_exact_scoring_replay,m91c_team_changed,m91c_uncertainty_spread_multiplier,m91c_team_transition_status,m91c_context_current_fields,m91c_context_role_estimator_fields,m91c_context_role_template_fields,m91c_context_m8_environment_fields,m91c_context_other_team_environment_fields,m91c_context_proxy_fields,m91c_context_cleared_fields,m91c_production_eligible,m91c_status,m91c_market_percentile,m91c_current_workload_share,m91c_workload_percentile,m91c_depth_chart_order,m91c_role_score,m91c_role_cohort,m91c_local_expected_raw_fie,m91c_raw_fie_residual,m91c_signal_z,m91c_signal_percentile,m91c_signal_extremity,m91c_raw_market_scale_adjustment,m91c_density_reliability,m91c_proximity_reliability,m91c_transition_reliability,m91c_total_reliability,m91c_correction_cap,m91c_applied_adjustment,m91c_reference_n,m91c_reference_market_span,m91c_reference_median_distance,m91c_fit_method,m91c_reference_role_cohort,m91c_calibration_method,m91c_delta_vs_sleeper,m91c_delta_pct_vs_sleeper,m91c_p10,m91c_p25,m91c_p50,m91c_p75,m91c_p90,m91c_position_rank,m91c_market_position_rank,m91c_rank_delta_vs_market
10210,00-0038564,Cameron Latu,canonical_id,TE,PHI,PHI,False,673.1,adp_ppr,4.0,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,23.317234167809822,1.371602009871166,5.8433409631637225,13.445199728462072,22.50645238310247,31.81378710637746,41.325583074120814,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.597307635471801,""receptions"":0.4496533591821822,""receiving_yards"":3.9134095360716143,""receiving_tds"":0.07761595062581997,""fumbles_lost"":0.004503315929995744,""rushing_yards"":0.2771273076287096,""rushing_tds"":0.004932032254689784,""rushing_2pt_conversions"":0.0014653417047504997,""receiving_2pt_conversions"":0.006841508743191681}",,,"{""target_share_prior4"":-1.2931736221767038,""prev__receiving_yards"":-0.9445137718743745,""prev_fantasy_ppg"":-0.905651625154395,""receiving_competitor_count"":0.5286701828074784,""offense_snap_share_prior4"":-0.4880320047043462,""prev__receptions"":-0.4880065933991273,""opportunity_xfp_realized_prior4"":-0.3192783665708061,""opportunity_change_score_prior1"":0.2729258956279464}",validated_candidate,VALIDATED_POSITION_SHADOW,True,23.317234167809822,1.371602009871166,23.317234167809822,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,23.317234167809822,,0.3524414320093996,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""target_share_prior4"":-1.2931736221767038,""prev__receiving_yards"":-0.9445137718743745,""prev_fantasy_ppg"":-0.905651625154395,""receiving_competitor_count"":0.5286701828074784,""offense_snap_share_prior4"":-0.4880320047043462,""prev__receptions"":-0.4880065933991273,""opportunity_xfp_realized_prior4"":-0.3192783665708061,""opportunity_change_score_prior1"":0.2729258956279464}",92,314.0,125.0,True,189.0,23.317234167809822,-18.964792735800415,71.99240506329114,90.95719779909156,4.3524414320094,0.3524414320093996,8.81103580023499,112.0,202.0,True,-13.1214517726367,-5.519593007338351,3.5416596473020476,12.848994370577039,22.360790338320392,M9.1-TRANSITION-AWARE-CHALLENGER,RESEARCH_ONLY_EXACT_REPLAY,4.0,23.317234167809822,0.0,0.0,19.317234167809822,False,True,POSITION_EMPIRICAL_QUANTILE_ANCHOR,0.08860759493670886,STABLE_TEAM_EXACT_REPLAY,79,True,STABLE_TEAM,,,,0,1.0,STANDARD_M9_POSITION_CALIBRATION,BLOCKED_MISSING_HISTORICAL_SLEEPER_BASELINE,False,-13.4738932046461,-5.87203443934775,3.189218215292648,12.496552938567639,22.008348906310992,117.0,113.0,-4.0,M9.1b-LOCAL-RESIDUAL-TRANSITION-CONTEXT,4.820588235294117,23.317234167809822,True,False,STABLE_TEAM,,,,,,,1.0,RESEARCH_ONLY_EXACT_REPLAY,False,22.91220156892991,0.40503259887991305,0.7777777777777778,9.0,HUBER_LOCAL,1.5500000000000003,0.5294117647058824,1.0,0.8205882352941178,STABLE_TEAM_EXACT_REPLAY,0.8205882352941174,20.514705882352935,LOCAL_BASELINE_RESIDUAL_ANCHOR,-12.653304969351982,-5.051446204053633,4.009806450586765,13.317141173861756,22.82893714160511,111.0,113.0,2.0,M9.1c-ROLE-COHORT-DENSITY-RELIABILITY,4.840378619337872,23.317234167809822,True,False,1.0,STABLE_TEAM,,,,,,,,False,RESEARCH_ONLY_EXACT_REPLAY,0.07317073170731707,0.0057306590257879654,0.05555555555555555,3.0,0.0643631436314363,DEPTH,23.058441433747653,0.25879273406216896,0.441135657210406,0.7272727272727273,0.4545454545454546,0.900000000000001,0.9631635969664138,0.9694656488549619,1.0,0.9337540214865234,1.4000000000000004,0.8403786193378721,11.0,3.4000000000000004,1.4000000000000004,HUBER_LOCAL_ROLE_COHORT,DEPTH,ROLE_COHORT_LOCAL_RESIDUAL,0.840378619337872,21.0094654834468,-12.633514585308227,-5.031655820009878,4.02959683463052,13.336931557905512,22.848727525648865,110.0,113.0,3.0
10211,,Camerun Peoples,unmatched,RB,,,False,,adp_ppr,,SLEEPER_MARKET_UNAVAILABLE,0.0,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,,,False,,,-29.07201310483397,89.78681318681318,118.85882629164715,,,,,,False,,,,,,M9.1-TRANSITION-AWARE-CHALLENGER,BASELINE_ONLY,,,,,,False,False,BASELINE_ONLY,,,0,False,NO_PROFILE,,,,0,1.0,STANDARD_M9_POSITION_CALIBRATION,BLOCKED_MISSING_HISTORICAL_SLEEPER_BASELINE,False,,,,,,,,,M9.1b-LOCAL-RESIDUAL-TRANSITION-CONTEXT,,,False,False,NO_PROFILE,,,,,,,1.0,BASELINE_ONLY,False,,,,,,,,,,,,,BASELINE_ONLY,,,,,,,,,M9.1c-ROLE-COHORT-DENSITY-RELIABILITY,,,False,False,1.0,NO_PROFILE,,,,,,,,False,BASELINE_ONLY,,,,,,UNRANKED,,,,,,,,,,,,,,,,,,BASELINE_ONLY,,,,,,,,,,
10212,00-0038589,Josh Whyle,canonical_id,TE,GB,GB,False,695.5,adp_ppr,13.8,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,55.361389057589605,3.2565522975052708,35.634765530510855,44.171465486302054,54.56498034515681,65.37301921962185,76.17607097396285,91,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":1.59869912214385,""receptions"":1.2104940406168605,""receiving_yards"":10.440456702355487,""receiving_tds"":0.1563903724710403,""fumbles_lost"":0.011216078773107784,""rushing_yards"":0.38202256060888945,""rushing_tds"":0.0037646181741014923,""rushing_2pt_conversions"":0.001417752761680124,""receiving_2pt_conversions"":0.01123851937198884}",,,"{""target_share_prior4"":-0.7373816984802658,""receiving_competitor_count"":0.6938987032574181,""prev__receiving_yards"":-0.6782084957227509,""prev_fantasy_ppg"":-0.48134244115489566,""prev__receptions"":-0.2883165616064182,""opportunity_xfp_realized_prior4"":-0.20189558212887979,""pfr_receiving_drop_pct_prior4"":0.09326214410264035,""prev__rushing_yards"":-0.03163148974805033}",validated_candidate,VALIDATED_POSITION_SHADOW,True,55.361389057589605,3.2565522975052708,55.361389057589605,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,55.361389057589605,,22.59659632178919,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""target_share_prior4"":-0.7373816984802658,""receiving_competitor_count"":0.6938987032574181,""prev__receiving_yards"":-0.6782084957227509,""prev_fantasy_ppg"":-0.48134244115489566,""prev__receptions"":-0.2883165616064182,""opportunity_xfp_realized_prior4"":-0.20189558212887979,""pfr_receiving_drop_pct_prior4"":0.09326214410264035,""prev__rushing_yards"":-0.03163148974805033}",91,362.0,67.0,True,295.0,55.361389057589605,-18.964792735800415,71.99240506329114,90.95719779909156,36.39659632178919,22.59659632178919,163.74345160716803,67.0,295.0,True,16.66997279471044,25.20667275050164,35.6001876093564,46.40822648382144,57.211278238162436,M9.1-TRANSITION-AWARE-CHALLENGER,RESEARCH_ONLY_EXACT_REPLAY,27.150000000000002,55.361389057589605,13.350000000000001,96.73913043478262,41.56138905758961,False,True,POSITION_EMPIRICAL_QUANTILE_ANCHOR,0.379746835443038,STABLE_TEAM_EXACT_REPLAY,79,True,STABLE_TEAM,,,,0,1.0,STANDARD_M9_POSITION_CALIBRATION,BLOCKED_MISSING_HISTORICAL_SLEEPER_BASELINE,False,7.423376472921252,15.960076428712451,26.35359128756721,37.16163016203225,47.96468191637325,85.0,88.0,3.0,M9.1b-LOCAL-RESIDUAL-TRANSITION-CONTEXT,14.779411764705884,55.361389057589605,True,False,STABLE_TEAM,,,,,,,1.0,RESEARCH_ONLY_EXACT_REPLAY,False,53.991272956822556,1.3701161007670493,0.5555555555555556,9.0,HUBER_LOCAL,1.8500000000000008,0.5294117647058824,1.0,0.9794117647058828,STABLE_TEAM_EXACT_REPLAY,0.9794117647058833,7.097186700767271,LOCAL_BASELINE_RESIDUAL_ANCHOR,-4.947211762372866,3.589488193418333,13.98300305227309,24.79104192673813,35.59409368107913,88.0,88.0,0.0,M9.1c-ROLE-COHORT-DENSITY-RELIABILITY,16.924237842599908,55.361389057589605,True,False,1.0,STABLE_TEAM,,,,,,,,False,RESEARCH_ONLY_EXACT_REPLAY,0.2926829268292683,0.01977401129943503,0.25,4.0,0.24,DEPTH,52.3772923207408,2.984096736848805,0.6744907594765952,0.7272727272727273,0.4545454545454546,3.8500000000000028,0.9155509783728116,0.8863409770687937,1.0,0.8114903487272478,5.700000000000001,3.1242378425999062,11.0,8.2,5.700000000000001,HUBER_LOCAL_ROLE_COHORT,DEPTH,ROLE_COHORT_LOCAL_RESIDUAL,3.124237842599907,22.639404656521066,-2.8023856844788426,5.734314271312357,16.127829130167115,26.935868004632155,37.738919758973154,86.0,88.0,2.0
10213,00-0038563,Tre Tucker,canonical_id,WR,LV,LV,False,202.3,adp_ppr,125.9,SLEEPER_RAW_LEAGUE_REPLAY,0.5,fum_lost|rec_2pt|rush_2pt|rush_td,pts_ppr,142.4879918686686,8.381646580509917,113.16479598997904,127.02832395359678,141.6483026928074,157.72229099265778,171.82092938181526,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":4.900879891594349,""receptions"":3.0070782753700818,""receiving_yards"":36.993414960053904,""receiving_tds"":0.25578395301753026,""fumbles_lost"":0.02034896404490368,""rushing_yards"":1.3739094405952899,""rushing_tds"":0.0011931234470817838,""rushing_2pt_conversions"":0.00013272048863282291,""receiving_2pt_conversions"":0.018202946699893526}",,,"{""prev_fantasy_ppg"":0.701497278690603,""prev__receiving_yards"":0.32697952332963953,""target_share_prior4"":0.2707698116463138,""offense_snap_share_prior4"":-0.21715009512494154,""prev__receptions"":0.21514487341446353,""prev__rushing_yards"":0.08695283857181985,""pfr_receiving_drop_pct_prior4"":-0.07946677133349163,""xfp_residual_prior4"":0.06615724143530413}",validated_candidate,VALIDATED_POSITION_SHADOW,True,142.4879918686686,8.381646580509917,142.4879918686686,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,142.4879918686686,,1.1173615681490787,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""prev_fantasy_ppg"":0.701497278690603,""prev__receiving_yards"":0.32697952332963953,""target_share_prior4"":0.2707698116463138,""offense_snap_share_prior4"":-0.21715009512494154,""prev__receptions"":0.21514487341446353,""prev__rushing_yards"":0.08695283857181985,""pfr_receiving_drop_pct_prior4"":-0.07946677133349163,""xfp_residual_prior4"":0.06615724143530413}",94,70.0,52.0,True,18.0,142.4879918686686,-15.470630300519502,92.32878787878786,107.79941817930737,127.01736156814908,1.1173615681490787,0.8874992598483548,55.0,15.0,True,97.69416568945954,111.55769365307728,126.17767239228789,142.25166069213827,156.35029908129576,M9.1-TRANSITION-AWARE-CHALLENGER,RESEARCH_ONLY_EXACT_REPLAY,167.64999999999998,142.4879918686686,41.74999999999997,33.16123907863381,16.58799186866858,False,True,POSITION_EMPIRICAL_QUANTILE_ANCHOR,0.7251908396946565,STABLE_TEAM_EXACT_REPLAY,131,True,STABLE_TEAM,,,,0,1.0,STANDARD_M9_POSITION_CALIBRATION,BLOCKED_MISSING_HISTORICAL_SLEEPER_BASELINE,False,138.32680412131043,152.19033208492817,166.81031082413878,182.88429912398917,196.98293751314665,50.0,62.0,12.0,M9.1b-LOCAL-RESIDUAL-TRANSITION-CONTEXT,136.97,142.4879918686686,True,False,STABLE_TEAM,,,,,,,1.0,RESEARCH_ONLY_EXACT_REPLAY,False,117.59443139788063,24.89356047078796,0.9166666666666666,12.0,HUBER_LOCAL,18.45,0.6,1.0,11.069999999999999,STABLE_TEAM_EXACT_REPLAY,11.069999999999993,8.792692613185062,LOCAL_BASELINE_RESIDUAL_ANCHOR,107.64680412131045,121.5103320849282,136.1303108241388,152.2042991239892,166.30293751314667,55.0,62.0,7.0,M9.1c-ROLE-COHORT-DENSITY-RELIABILITY,139.65,142.4879918686686,True,False,1.0,STABLE_TEAM,,,,,,,,False,RESEARCH_ONLY_EXACT_REPLAY,0.7122641509433962,0.1348973607038123,0.6857923497267759,1.0,0.6990282503350861,STARTER,119.5566623098062,22.931329558862387,4.29936896031987,1.0,1.0,23.0,0.7802015739334531,0.837061176122056,1.0,0.6530764470890155,13.75,13.75,6.0,39.79999999999998,13.75,HUBER_LOCAL_ROLE_COHORT,STARTER,ROLE_COHORT_LOCAL_RESIDUAL,13.75,10.921366163621922,110.32680412131046,124.1903320849282,138.8103108241388,154.8842991239892,168.98293751314668,55.0,62.0,7.0
10214,00-0039074,Davis Allen,canonical_id,TE,LAR,LA,True,660.7,adp_ppr,5.9,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,5.9,0.3470588235294118,-9.470591370629606,-3.228043944689773,4.562206064564755,13.821783288223067,22.92432970207731,55,MARKET_FALLBACK,1.0,,{},,,{},validated_candidate,UNAVAILABLE_TEAM_CHANGE,False,,,,,,0.0,,,,,,0.0,1.0,,"{""opportunity_change_score_prior1"":-0.5426260044437788,""prev__receiving_yards"":-0.3290526892128442,""target_share_prior4"":-0.2167367369937772,""prev_fantasy_ppg"":-0.1756073304922428,""red_zone_target_share_prior4"":-0.15496662618042478,""offense_snap_share_prior4"":0.1189370839880795,""pfr_receiving_drop_pct_prior4"":-0.11117046593377221,""prev__receptions"":-0.10460173235712591}",40,292.0,149.0,False,,,-18.964792735800415,71.99240506329114,90.95719779909156,5.9,0.0,0.0,107.0,185.0,False,-9.470591370629606,-3.228043944689773,4.562206064564755,13.821783288223067,22.92432970207731,M9.1-TRANSITION-AWARE-CHALLENGER,RESEARCH_ONLY_TRANSITION_ADJUSTED_EXACT_REPLAY,41.900000000000006,79.10340144999897,36.00000000000001,610.1694915254238,73.20340144999896,False,True,POSITION_EMPIRICAL_QUANTILE_ANCHOR,0.5379746835443038,STABLE_TEAM_EXACT_REPLAY,79,True,NEW_TEAM_CONTEXT_REBUILT,receiving_competitor_count,,red_zone_target_share_prior4|opportunity_change_score_prior1|offense_snap_share_prior4|receiving_competition_index_prior4|target_share_prior4,13,1.0,EMPIRICAL_TRANSITION_VOLATILITY,BLOCKED_MISSING_HISTORICAL_SLEEPER_BASELINE,False,26.5294086293704,32.771956055310234,40.56220606456476,49.821783288223074,58.924329702077316,56.0,105.0,49.0,M9.1b-LOCAL-RESIDUAL-TRANSITION-CONTEXT,6.800000000000001,59.985608729026126,True,False,STABLE_TEAM,,,,,,,1.0,RESEARCH_ONLY_EXACT_REPLAY,False,28.8098678178487,31.175740911177424,0.8888888888888888,9.0,HUBER_LOCAL,1.7000000000000002,0.5294117647058824,1.0,0.9000000000000001,STABLE_TEAM_EXACT_REPLAY,0.9000000000000004,15.254237288135597,LOCAL_BASELINE_RESIDUAL_ANCHOR,-8.570591370629606,-2.3280439446897727,5.462206064564755,14.721783288223067,23.82432970207731,104.0,105.0,1.0,M9.1c-ROLE-COHORT-DENSITY-RELIABILITY,7.3,59.985608729026126,True,False,1.0,STABLE_TEAM,,,,,,,,False,RESEARCH_ONLY_EXACT_REPLAY,0.15447154471544716,0.008379888268156424,0.1111111111111111,4.0,0.13279132791327913,DEPTH,25.549865795075583,34.43574293395054,7.873525298747019,0.9090909090909091,0.8181818181818181,1.7999999999999998,0.9621212121212122,0.9694656488549619,1.0,0.9327434651862133,1.3999999999999995,1.3999999999999995,11.0,3.5,1.3999999999999995,HUBER_LOCAL_ROLE_COHORT,DEPTH,ROLE_COHORT_LOCAL_RESIDUAL,1.3999999999999995,23.728813559322024,-8.070591370629607,-1.8280439446897736,5.9622060645647545,15.221783288223065,24.32432970207731,99.0,105.0,6.0
10215,00-0038998,Jake Haener,unmatched,QB,,,False,654.7,adp_ppr,,SLEEPER_MARKET_UNAVAILABLE,0.0,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,112.0,,False,,,-61.45149154104004,147.8505882352941,209.30207977633415,,,,,,False,,,,,,M9.1-TRANSITION-AWARE-CHALLENGER,BASELINE_ONLY,,,,,,False,False,BASELINE_ONLY,,,0,False,NO_PROFILE,,,,0,1.0,STANDARD_M9_POSITION_CALIBRATION,BLOCKED_MISSING_HISTORICAL_SLEEPER_BASELINE,False,,,,,,,,,M9.1b-LOCAL-RESIDUAL-TRANSITION-CONTEXT,,,False,False,NO_PROFILE,,,,,,,1.0,BASELINE_ONLY,False,,,,,,,,,,,,,BASELINE_ONLY,,,,,,,,,M9.1c-ROLE-COHORT-DENSITY-RELIABILITY,,,False,False,1.0,NO_PROFILE,,,,,,,,False,BASELINE_ONLY,,,,,,UNRANKED,,,,,,,,,,,,,,,,,,BASELINE_ONLY,,,,,,,,,,
10216,00-0038636,Kenny McIntosh,unmatched,RB,,,False,684.4,adp_ppr,5.2,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.375,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td,pts_ppr,5.2,0.3058823529411765,-13.528769190275685,-5.797860309673705,3.84486392266777,14.55077245785263,25.803457620517165,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,391.0,121.0,False,,,-29.07201310483397,89.78681318681318,118.85882629164715,5.2,0.0,0.0,114.0,277.0,False,-13.528769190275685,-5.797860309673705,3.84486392266777,14.55077245785263,25.803457620517165,M9.1-TRANSITION-AWARE-CHALLENGER,BASELINE_ONLY,5.2,,0.0,0.0,,False,False,BASELINE_ONLY,,,0,False,NO_PROFILE,,,,0,1.0,STANDARD_M9_POSITION_CALIBRATION,BLOCKED_MISSING_HISTORICAL_SLEEPER_BASELINE,False,-13.528769190275685,-5.7978603096737045,3.84486392266777,14.55077245785263,25.803457620517165,121.0,121.0,0.0,M9.1b-LOCAL-RESIDUAL-TRANSITION-CONTEXT,5.2,,False,False,NO_PROFILE,,,,,,,1.0,BASELINE_ONLY,False,,,,,,,,,,,0.0,0.0,BASELINE_ONLY,-13.528769190275685,-5.7978603096737045,3.84486392266777,14.55077245785263,25.803457620517165,122.0,121.0,-1.0,M9.1c-ROLE-COHORT-DENSITY-RELIABILITY,5.2,,False,False,1.0,NO_PROFILE,,,,,,,,False,BASELINE_ONLY,0.1111111111111111,,,,0.1111111111111111,DEPTH,,,,,,,,,,,,,,,,,,BASELINE_ONLY,0.0,0.0,-13.528769190275685,-5.7978603096737045,3.84486392266777,14.55077245785263,25.803457620517165,121.0,121.0,0.0
10217,00-0038582,Clayton Tune,canonical_id,QB,,GB,False,,adp_ppr,12.4,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.5,fum_lost|pass_2pt|rush_2pt|rush_td,pts_ppr,12.4,0.7294117647058824,-11.731816307682283,-1.7238319172323102,10.551111707890364,24.350091439251393,38.96933688138565,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,DIAGNOSTIC_ONLY_POSITION,True,68.86502135956611,4.050883609386242,68.86502135956611,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,1.0,68.86502135956611,,-4.986470181473914,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""prev_fantasy_ppg"":-3.7400647008455814,""prev__passing_tds"":-1.3121392878642657,""prev__passing_yards"":-1.2673888455149003,""snap_share_prior4"":-1.1774165143850903,""qb_rush_share_prior4"":-0.4702678578699092,""prev__rushing_tds"":-0.310924754001872,""opportunity_xfp_realized_prior4"":-0.11471954562027768,""team_pass_attempts_prior4_team"":-0.1056330708860426}",70,,62.0,False,,,-61.45149154104004,147.8505882352941,209.30207977633415,7.4135298185260865,-4.986470181473914,-40.21346920543479,75.0,,True,-16.7182864891562,-6.710302098706224,5.56464152641645,19.36362125777748,33.98286669991174,M9.1-TRANSITION-AWARE-CHALLENGER,RESEARCH_ONLY_TRANSITION_ADJUSTED_EXACT_REPLAY,12.04,102.88267145710967,-0.3600000000000012,-2.9032258064516223,90.48267145710966,False,True,POSITION_EMPIRICAL_QUANTILE_ANCHOR,0.09803921568627451,STABLE_TEAM_EXACT_REPLAY,51,True,NEW_TEAM_CONTEXT_REBUILT,,,team_pass_attempts_prior4_team|snap_share_prior4|opportunity_change_score_prior1|qb_rush_share_prior4|qb_pass_attempt_share_prior4|pfr_times_sacked_prior4|team_plays_prior4_team|inside_5_carry_share_prior4|pfr_times_pressured_pct_prior4,16,1.4834733378339593,EMPIRICAL_TRANSITION_VOLATILITY,BLOCKED_MISSING_HISTORICAL_SLEEPER_BASELINE,False,-23.758906085953413,-8.912328077262426,9.297223514021988,29.767642034807285,51.45490286746409,72.0,62.0,-10.0,M9.1b-LOCAL-RESIDUAL-TRANSITION-CONTEXT,12.375,68.86502135956611,True,False,STABLE_TEAM,,,,,,,1.0,RESEARCH_ONLY_EXACT_REPLAY,False,108.2750007715594,-39.40997941199329,0.25,8.0,HUBER_LOCAL,-0.04999999999999982,0.5,1.0,-0.02499999999999991,STABLE_TEAM_EXACT_REPLAY,-0.025000000000000355,-0.2016129032258093,LOCAL_BASELINE_RESIDUAL_ANCHOR,-11.756816307682286,-1.7488319172323106,10.526111707890363,24.325091439251395,38.94433688138565,66.0,62.0,-4.0,M9.1c-ROLE-COHORT-DENSITY-RELIABILITY,12.330156802245984,68.86502135956611,True,False,1.0,STABLE_TEAM,,,,,,,,False,RESEARCH_ONLY_EXACT_REPLAY,0.18831168831168832,,,,0.18831168831168832,DEPTH,129.59618234756923,-60.73116098800311,-0.6998049519146512,0.2,0.6,-0.06999999999999938,0.9982232522209348,0.999535891089109,1.0,0.9977599679145205,1.0,-0.06984319775401582,10.0,0.4599999999999991,0.05999999999999961,HUBER_LOCAL_ROLE_COHORT,DEPTH,ROLE_COHORT_LOCAL_RESIDUAL,-0.06984319775401637,-0.5632515947904546,-11.801659505436302,-1.7936751149863266,10.481268510136347,24.280248241497375,38.89949368363163,65.0,62.0,-3.0
