sleeper_id,canonical_player_id,full_name,identity_join_method,position_model,team,profile_team,team_changed,market_adp,market_adp_key,sleeper_market_projection,fie_season_mean,fie_ppg,p10,p25,p50,p75,p90,confidence,projection_source,scoring_coverage,scoring_unsupported,raw_projected_stats_per_game,active_return_scoring,validated_return_targets,driver_contributions_ppg,fie_position_rank,market_position_rank,comparison_eligible,rank_edge
10210,00-0038564,Cameron Latu,sleeper_id_to_canonical,TE,PHI,PHI,False,673.1,adp_ppr,4.0,23.32905021711277,1.3722970715948688,5.921533922445612,13.288235599457732,22.397783208455504,31.903588332121668,41.89032447313318,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.5976973473622592,""receptions"":0.4499527899463922,""receiving_yards"":3.914263429794488,""receiving_tds"":0.07769205954527927,""fumbles_lost"":0.004510900247777258,""rushing_yards"":0.2760817338343863,""rushing_tds"":0.004926007987053794,""rushing_2pt_conversions"":0.0014652033695201207,""receiving_2pt_conversions"":0.006846376924052454}",,,"{""target_share_prior4"":-1.2948782094996154,""prev__receiving_yards"":-0.9462246731398869,""prev_fantasy_ppg"":-0.8983102670128392,""receiving_competitor_count"":0.5292819421440662,""prev__receptions"":-0.49200740162735407,""offense_snap_share_prior4"":-0.4875049523466346,""opportunity_xfp_realized_prior4"":-0.318868791248416,""opportunity_change_score_prior1"":0.27305732605126454}",120.0,248.0,True,128.0
10211,,Camerun,unmatched,RB,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,,False,
10212,00-0038589,Josh Whyle,sleeper_id_to_canonical,TE,GB,GB,False,695.5,adp_ppr,6.2,55.37330907917799,3.2572534752457645,35.958878844841266,44.29157252794649,54.22815309817346,65.6027358531667,76.48101913701746,91,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":1.5985952961755094,""receptions"":1.2104638224054378,""receiving_yards"":10.438964750766884,""receiving_tds"":0.15654596389409048,""fumbles_lost"":0.01121241809951809,""rushing_yards"":0.3814126596624445,""rushing_tds"":0.003764026661365634,""rushing_2pt_conversions"":0.001417687154920504,""receiving_2pt_conversions"":0.011240715176926073}",,,"{""target_share_prior4"":-0.7383536727564354,""receiving_competitor_count"":0.6947016594750541,""prev__receiving_yards"":-0.6794370090680997,""prev_fantasy_ppg"":-0.4775778603660912,""prev__receptions"":-0.29068025768678163,""opportunity_xfp_realized_prior4"":-0.20165875028205635,""pfr_receiving_drop_pct_prior4"":0.09330964386435955,""prev__rushing_yards"":-0.0316409292673085}",65.0,290.0,True,225.0
10213,00-0038563,Tre Tucker,sleeper_id_to_canonical,WR,LV,LV,False,202.5,adp_ppr,125.9,142.49340119964353,8.38196477644962,113.32393381739298,126.56570087569256,141.3207874714955,157.80389514998396,172.57819570291377,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":4.901011546821843,""receptions"":3.0071706851747733,""receiving_yards"":36.9944956019219,""receiving_tds"":0.25579962159846514,""fumbles_lost"":0.020347234859104165,""rushing_yards"":1.374036716314783,""rushing_tds"":0.0011941640342673723,""rushing_2pt_conversions"":0.00013271762960648088,""receiving_2pt_conversions"":0.018203590056889048}",,,"{""prev_fantasy_ppg"":0.7013948445388615,""prev__receiving_yards"":0.32691657105671124,""target_share_prior4"":0.27077371667779676,""offense_snap_share_prior4"":-0.21722661552484474,""prev__receptions"":0.21508152620092322,""prev__rushing_yards"":0.08695466830949122,""pfr_receiving_drop_pct_prior4"":-0.07942253232559877,""xfp_residual_prior4"":0.06655363806094068}",52.0,71.0,True,19.0
10214,00-0039074,Davis Allen,sleeper_id_to_canonical,TE,LAR,LA,True,660.7,adp_ppr,5.9,5.9,0.3470588235294118,-9.677991966261828,-3.1805532423572416,4.916767969287939,13.455144784363384,22.341792055985863,55,MARKET_FALLBACK,1.0,,"{""targets"":2.027139931744781,""receptions"":1.4949186710564095,""receiving_yards"":13.540831017925425,""receiving_tds"":0.11546448281730858,""fumbles_lost"":0.012955139504293865,""rushing_yards"":0.04918207102952197,""rushing_tds"":0.00038786874644939994,""rushing_2pt_conversions"":0.0005430332242020321,""receiving_2pt_conversions"":0.0025935969479272897}",,,"{""opportunity_change_score_prior1"":-0.542887311877811,""prev__receiving_yards"":-0.32964873839620057,""target_share_prior4"":-0.21702242693359133,""prev_fantasy_ppg"":-0.174419989275421,""red_zone_target_share_prior4"":-0.15455865226826296,""offense_snap_share_prior4"":0.11880863734947589,""pfr_receiving_drop_pct_prior4"":-0.11122708666336058,""prev__receptions"":-0.105459285261455}",146.0,228.0,False,
10215,00-0038998,Jake Haener,unmatched,QB,NYG,,False,654.7,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,118.0,False,
10216,00-0038636,Kenny McIntosh,unmatched,RB,,,False,684.4,adp_ppr,5.2,5.2,0.3058823529411765,-13.20526442821497,-5.910492094244901,3.7193206006002626,14.5617364505082,25.330956867941836,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},121.0,316.0,False,
10217,00-0038582,Clayton Tune,sleeper_id_to_canonical,QB,,GB,False,,adp_ppr,12.4,12.4,0.7294117647058824,-12.02011049472301,-2.0244304396542816,10.70054681079219,24.76562362456127,39.02671657122757,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},62.0,,False,
10218,00-0038618,Xavier Hutchinson,sleeper_id_to_canonical,WR,HOU,HOU,False,,adp_ppr,36.7,94.18557243870171,5.540327790511865,67.37900939875136,79.63558115535534,93.2656937292345,108.12118824736214,121.92503497675315,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":3.2182470591549044,""receptions"":2.010351155517592,""receiving_yards"":24.493122818895806,""receiving_tds"":0.1612571726226567,""fumbles_lost"":0.01258726322174295,""rushing_yards"":0.9205356396881413,""rushing_tds"":0.004209490872640745,""rushing_2pt_conversions"":0.00016339209410549095,""receiving_2pt_conversions"":0.010329275209684241}",,,"{""prev_fantasy_ppg"":-0.5204158547710335,""prev__receiving_yards"":-0.359206605412101,""target_share_prior4"":-0.31891572164791643,""prev__receptions"":-0.168613982857019,""pfr_receiving_drop_pct_prior4"":-0.07942253232559877,""opportunity_xfp_realized_prior4"":-0.07759694443443094,""offense_snap_share_prior4"":0.06789060646148405,""opportunity_change_score_prior1"":0.05895555860372097}",94.0,,True,
10219,00-0038611,Chris Rodriguez Jr.,sleeper_id_to_canonical,RB,JAX,WAS,False,142.3,adp_ppr,132.5,132.5,7.794117647058823,103.92360038709445,117.01535171193646,131.84021115387546,147.45023370869913,161.63654986890543,65,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},40.0,42.0,False,
10220,00-0038394,Will Mallory,sleeper_id_to_canonical,TE,IND,IND,False,698.5,adp_ppr,,51.35754391778245,3.0210319951636735,31.652025987662064,40.24738293030995,50.67480798616682,61.58534508739062,71.86588340214301,90,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":1.4622083397805528,""receptions"":1.1527212552776869,""receiving_yards"":13.706208423240371,""receiving_tds"":0.0757254726334658,""fumbles_lost"":0.00593619527185694,""rushing_yards"":0.18298629674458847,""rushing_tds"":0.005035056020512461,""rushing_2pt_conversions"":0.0003888565515211932,""receiving_2pt_conversions"":0.0029613867021465647}",,,"{""target_share_prior4"":-0.7374213671881534,""prev_fantasy_ppg"":-0.4487605722396018,""prev__receptions"":-0.2504148288986672,""prev__receiving_yards"":-0.23479090228178726,""receiving_competitor_count"":-0.13239692717988483,""prev__receiving_tds"":-0.09518898983127774,""pfr_receiving_drop_pct_prior4"":0.09330964386435955,""opportunity_xfp_realized_prior4"":-0.04848588299357331}",72.0,298.0,True,226.0
10221,00-0038647,Ronnie Bell,sleeper_id_to_canonical,WR,NO,NO,False,686.6,adp_ppr,,63.6747146512479,3.745571450073406,39.220266693014565,50.00331681933995,62.76296770804374,75.93688651870966,89.39293733321327,90,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":2.3628214427640177,""receptions"":1.292948112727992,""receiving_yards"":14.799249844907015,""receiving_tds"":0.16127368809813408,""fumbles_lost"":0.007974353513051894,""rushing_yards"":0.020074567214052652,""rushing_tds"":0.0,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.009498737285303234}",,,"{""prev__receiving_yards"":-1.09652239193869,""prev_fantasy_ppg"":-0.8721572762397523,""target_share_prior4"":-0.6090722891557818,""prev__receptions"":-0.5595718674807266,""prev__receiving_tds"":0.18472789525749247,""receiving_competitor_count"":-0.08238296460384083,""prev__rushing_yards"":-0.047235852985548686,""pfr_receiving_drop_pct_prior4"":-0.04310600083408412}",140.0,571.0,True,431.0
10222,00-0039146,Jayden Reed,sleeper_id_to_canonical,WR,GB,GB,False,112.9,adp_ppr,197.60000000000002,146.47537783663174,8.616198696272455,117.65513364921186,130.88851869812646,145.83597516396654,161.22913618360334,176.09632946209416,91,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":4.56246449164947,""receptions"":3.2007133683449775,""receiving_yards"":37.891662426249276,""receiving_tds"":0.21351046029584514,""fumbles_lost"":0.016275267907759947,""rushing_yards"":3.0438707566202745,""rushing_tds"":0.008569586976939148,""rushing_2pt_conversions"":2.6864974352739996e-07,""receiving_2pt_conversions"":0.011000862259924749}",,,"{""prev_fantasy_ppg"":0.7693026906142688,""prev__receptions"":0.3622656710004366,""prev__receiving_yards"":0.3491000354150813,""target_share_prior4"":0.22404743199366095,""prev__rushing_yards"":0.20325312009852584,""xfp_residual_prior4"":-0.08342944806506043,""red_zone_target_share_prior4"":-0.06916084665668865,""receiving_competitor_count"":-0.0411706469542715}",50.0,45.0,True,-5.0
10223,00-0038396,Eric Gray,sleeper_id_to_canonical,RB,NYG,NYG,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,,False,
10224,00-0038643,Brayden Willis,sleeper_id_to_canonical,TE,SF,SF,False,,adp_ppr,,10.271553664536004,0.6042090390903532,-5.582616282989953,0.8648848829014604,9.194548283775742,18.498586880073393,27.464134767143296,91,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.4173233658561091,""receptions"":0.2245498978294428,""receiving_yards"":1.9895339993339303,""receiving_tds"":0.0309801260457237,""fumbles_lost"":0.008613565284261868,""rushing_yards"":0.0,""rushing_tds"":0.0007520364254465572,""rushing_2pt_conversions"":0.0006030743441729674,""receiving_2pt_conversions"":0.0031668741903368492}",,,"{""target_share_prior4"":-1.2948782094996154,""prev__receiving_yards"":-0.9462246731398869,""prev_fantasy_ppg"":-0.8983102670128392,""offense_snap_share_prior4"":-0.5248987420195225,""prev__receptions"":-0.49200740162735407,""opportunity_xfp_realized_prior4"":-0.318868791248416,""receiving_competitor_count"":0.19844250748209064,""prev__receiving_tds"":-0.09518898983127774}",136.0,,True,
10225,00-0039062,Jonathan Mingo,sleeper_id_to_canonical,WR,DAL,DAL,False,699.9,adp_ppr,,31.799448217802592,1.8705557775177994,10.226182374705992,19.459776466861157,30.537957457554384,42.760882805459644,54.73517806947825,91,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":1.2801469795476423,""receptions"":0.7094208746943814,""receiving_yards"":10.045872071803673,""receiving_tds"":0.02189553272589323,""fumbles_lost"":0.00861807730428071,""rushing_yards"":0.2771489665190707,""rushing_tds"":0.001915295509883102,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.0016019920925235663}",,,"{""prev_fantasy_ppg"":-2.4775411998662125,""prev__receiving_yards"":-1.4107881370155968,""prev__receptions"":-0.8229540213324875,""target_share_prior4"":-0.6047647782293722,""pfr_receiving_drop_pct_prior4"":0.392220733797968,""offense_snap_share_prior4"":0.18582545737401093,""prev__receiving_tds"":-0.13242522101038542,""opportunity_xfp_realized_prior4"":-0.12896700903127403}",190.0,634.0,True,444.0
10226,00-0038619,Andrei Iosivas,sleeper_id_to_canonical,WR,CIN,CIN,False,,adp_ppr,91.30000000000001,95.5822356627858,5.622484450752106,69.10349124232782,80.93717312142702,94.69274653949091,109.2046826929542,123.61742641809249,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":3.3742933177316705,""receptions"":1.9900349870181435,""receiving_yards"":26.336696656136727,""receiving_tds"":0.15945075094558955,""fumbles_lost"":0.014642838610474274,""rushing_yards"":0.4300891117932238,""rushing_tds"":0.00021164168857208676,""rushing_2pt_conversions"":9.623910492610933e-05,""receiving_2pt_conversions"":0.013444865073546823}",,,"{""prev_fantasy_ppg"":-0.5679159783539884,""target_share_prior4"":-0.30673580684316004,""prev__receiving_yards"":-0.2504223090393255,""prev__receptions"":-0.16449863670308515,""opportunity_change_score_prior1"":0.10035405281480952,""pfr_receiving_drop_pct_prior4"":0.07763467529354899,""offense_snap_share_prior4"":-0.07207602978635004,""opportunity_xfp_realized_prior4"":-0.057048918595693686}",90.0,,True,
10227,00-0039050,Payne Durham,sleeper_id_to_canonical,TE,TB,TB,False,564.0,adp_ppr,8.100000000000001,0.605563470745959,0.03562138063211523,-14.224206627635787,-8.195463639666812,-0.6321059842746983,8.100712209646506,17.10298103281254,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.0887996686278281,""receptions"":0.03562138063211523,""receiving_yards"":0.0,""receiving_tds"":0.0,""fumbles_lost"":0.0,""rushing_yards"":0.0,""rushing_tds"":0.0,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.0}",,,"{""target_share_prior4"":-1.0881980293131395,""pfr_receiving_drop_pct_prior4"":-0.9293740087742411,""prev__receiving_yards"":-0.8850858334567691,""prev_fantasy_ppg"":-0.852923038213618,""prev__receptions"":-0.4618083300362682,""receiving_competitor_count"":-0.2978166445108727,""opportunity_xfp_realized_prior4"":-0.2602637707652361,""offense_snap_share_prior4"":-0.19369660491680124}",155.0,141.0,True,-14.0
10228,00-0038576,Charlie Jones,sleeper_id_to_canonical,WR,CIN,CIN,False,,adp_ppr,,13.590432909141912,0.7994372299495243,-5.962622060670633,2.153193602272033,12.07411387465573,23.449629997807293,35.130968310476575,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.5109783596088674,""receptions"":0.3256363544448166,""receiving_yards"":3.14335239452858,""receiving_tds"":0.014022125266961383,""fumbles_lost"":0.0024903787741279862,""rushing_yards"":0.524685360678524,""rushing_tds"":0.004606065974180409,""rushing_2pt_conversions"":0.00010435504270122152,""receiving_2pt_conversions"":0.0}",,,"{""prev_fantasy_ppg"":-2.7300735024591387,""prev__receiving_yards"":-1.6525310178439865,""prev__receptions"":-0.8887995597954278,""target_share_prior4"":-0.7232669728423381,""offense_snap_share_prior4"":0.2532168007525977,""opportunity_xfp_realized_prior4"":-0.15978904778937994,""prev__receiving_tds"":-0.13242522101038542,""prev__rushing_yards"":-0.047235852985548686}",238.0,,True,
10229,00-0039067,Rashee Rice,sleeper_id_to_canonical,WR,KC,KC,False,28.7,adp_ppr,229.3,264.5543924314272,15.562023084201599,232.28511602424484,247.58349688259736,264.5498253703841,281.1433946079219,296.1494148768548,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":8.752390967441757,""receptions"":5.770029999271698,""receiving_yards"":66.7900673046288,""receiving_tds"":0.4483001683623624,""fumbles_lost"":0.028457571085669455,""rushing_yards"":2.1321129664297107,""rushing_tds"":0.04107036777628361,""rushing_2pt_conversions"":0.00021150217938719585,""receiving_2pt_conversions"":0.010021989402368751}",,,"{""prev_fantasy_ppg"":4.0386941081119785,""prev__receiving_yards"":1.7983486059812783,""prev__receptions"":1.2923339017894675,""target_share_prior4"":0.8108892426316051,""prev__receiving_tds"":0.26401617432446195,""opportunity_xfp_realized_prior4"":0.2606081391621043,""red_zone_target_share_prior4"":0.1485722337118846,""prev__rushing_tds"":0.13972282089370366}",5.0,12.0,True,7.0
10230,,Jalen,unmatched,WR,,,False,687.5,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,578.0,False,
10231,00-0039041,Elijah Higgins,sleeper_id_to_canonical,TE,ARI,ARI,False,,adp_ppr,41.900000000000006,70.68563902265855,4.157978766038738,49.28582543160286,58.7806889937512,70.00817223222481,81.98961785102044,92.88296410463045,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":2.26507642771807,""receptions"":1.6874745254344208,""receiving_yards"":17.499488906466834,""receiving_tds"":0.12234482468385326,""fumbles_lost"":0.013701630504019159,""rushing_yards"":0.0,""rushing_tds"":0.0,""rushing_2pt_conversions"":0.0007408174561903499,""receiving_2pt_conversions"":0.006204013975086212}",,,"{""opportunity_change_score_prior1"":-0.566661437694399,""prev_fantasy_ppg"":-0.30738634696023526,""receiving_competitor_count"":0.19844250748209064,""prev__receiving_yards"":-0.1589395075947104,""offense_snap_share_prior4"":0.14551848711582444,""prev__receiving_tds"":-0.09518898983127774,""pfr_receiving_drop_pct_prior4"":0.09330964386435955,""prev__receptions"":-0.06566756740025954}",48.0,,True,
10232,00-0038559,Michael Wilson,sleeper_id_to_canonical,WR,ARI,ARI,False,83.0,adp_ppr,166.0,193.59172697856854,11.38774864579815,162.6102385583657,176.80051882334647,193.13149433143323,209.85472081368997,224.49254558258,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":6.606947355208777,""receptions"":4.091879177073961,""receiving_yards"":52.83849784752564,""receiving_tds"":0.32131461469871087,""fumbles_lost"":0.016231988642685945,""rushing_yards"":0.44299545966252823,""rushing_tds"":0.006291803214047832,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.017272803907095954}",,,"{""prev_fantasy_ppg"":1.9513236363643531,""prev__receiving_yards"":1.2085670776073096,""target_share_prior4"":0.7355843312779445,""prev__receptions"":0.6217745578837892,""opportunity_xfp_realized_prior4"":0.24637162791920927,""offense_snap_share_prior4"":-0.15113125951892306,""xfp_residual_prior4"":-0.13383182078500683,""prev__receiving_tds"":0.1287596982690434}",20.0,36.0,True,16.0
10233,00-0038637,Max Duggan,unmatched,QB,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,,False,
10234,00-0038573,Derius Davis,sleeper_id_to_canonical,WR,LAC,LAC,False,,adp_ppr,-0.8999999999999999,17.778749880388776,1.0458088164934574,-2.3433636320988462,6.1299263069226235,16.26347122216372,27.98539030750914,39.68805771966028,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.6564163662281673,""receptions"":0.4258220835282906,""receiving_yards"":4.224499324516393,""receiving_tds"":0.01519815968207066,""fumbles_lost"":0.0031489138990635776,""rushing_yards"":0.7587370938760526,""rushing_tds"":0.005984458899735408,""rushing_2pt_conversions"":4.761384812787257e-06,""receiving_2pt_conversions"":0.0004278423317936954}",,,"{""prev_fantasy_ppg"":-2.6152860921896277,""prev__receiving_yards"":-1.6085777667842796,""prev__receptions"":-0.8289399793745731,""target_share_prior4"":-0.6600357417638182,""offense_snap_share_prior4"":0.2609927249885885,""opportunity_xfp_realized_prior4"":-0.1495150348700113,""prev__receiving_tds"":-0.13242522101038542,""pfr_receiving_drop_pct_prior4"":-0.07942253232559877}",225.0,,True,
10235,00-0039021,Roschon Johnson,sleeper_id_to_canonical,RB,CHI,CHI,False,,adp_ppr,7.6000000000000005,7.6000000000000005,0.4470588235294118,-11.02784744893981,-3.60515090158799,6.1593574584277135,17.214871654633548,27.684339951488397,63,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},110.0,,False,
10236,00-0038933,Dalton Kincaid,sleeper_id_to_canonical,TE,BUF,BUF,False,87.4,adp_ppr,163.60000000000002,129.3045199625716,7.606148233092446,105.65161760581975,116.48244037769162,128.80886634267407,141.74252771395874,153.38398011379957,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":3.7759960728045425,""receptions"":2.7696009669986017,""receiving_yards"":33.758408071763114,""receiving_tds"":0.22437494457696677,""fumbles_lost"":0.02115169013652927,""rushing_yards"":0.23055788345548525,""rushing_tds"":0.017524269984902245,""rushing_2pt_conversions"":0.0001339058597958877,""receiving_2pt_conversions"":0.014145475877118037}",,,"{""prev__receiving_yards"":1.169549718318316,""prev_fantasy_ppg"":0.9186197493623293,""prev__receptions"":0.29316845974087835,""target_share_prior4"":0.2790013212651087,""opportunity_change_score_prior1"":0.22316785332337144,""offense_snap_share_prior4"":-0.18835463496353155,""prev__receiving_tds"":0.156859462631289,""red_zone_target_share_prior4"":-0.10655908412245024}",23.0,9.0,True,-14.0
1029,00-0029567,Nick Foles,unmatched,QB,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,,False,
1034,00-0029239,Brandon Bolden,unmatched,RB,,,False,634.3,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,228.0,False,
10444,00-0038979,Cedric Tillman,sleeper_id_to_canonical,WR,,CLE,False,667.4,adp_ppr,6.6,75.70154551823188,4.453032089307758,50.61409356040352,61.32850194071524,74.86830539882705,88.64819583450836,101.85638296003037,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":2.759501143454496,""receptions"":1.6298810803316803,""receiving_yards"":21.000157752817746,""receiving_tds"":0.12056096183825164,""fumbles_lost"":0.010541003880290957,""rushing_yards"":0.0,""rushing_tds"":0.0,""rushing_2pt_conversions"":1.7916180256523855e-05,""receiving_2pt_conversions"":0.010407819032430982}",,,"{""prev_fantasy_ppg"":-0.9262713410810941,""prev__receiving_yards"":-0.5646880541162322,""target_share_prior4"":-0.4843578923352346,""prev__receptions"":-0.3126510982447008,""opportunity_xfp_realized_prior4"":-0.10841898319253676,""receiving_competitor_count"":-0.08238296460384083,""pfr_receiving_drop_pct_prior4"":0.07763467529354899,""opportunity_change_score_prior1"":0.050622814748563116}",111.0,499.0,True,388.0
1048,00-0029615,Lamar Miller,unmatched,RB,,,False,699.5,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,350.0,False,
1049,00-0029701,Ryan Tannehill,unmatched,QB,,,False,623.1,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,99.0,False,
10651,00-0038656,Mohamed Ibrahim,unmatched,RB,,,False,696.7,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,344.0,False,
1067,00-0029293,Marvin Jones,unmatched,WR,,,False,650.5,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,437.0,False,
1071,00-0029632,Mohamed Sanu,unmatched,WR,,,False,697.7,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,627.0,False,
1077,00-0029269,Travis Benjamin,unmatched,WR,,,False,597.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,326.0,False,
10857,00-0039107,Stetson Bennett,unmatched,QB,LAR,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,,False,
10859,00-0039065,Sam LaPorta,sleeper_id_to_canonical,TE,DET,DET,False,59.6,adp_ppr,196.5,176.31869137893284,10.37168772817252,151.5176193267092,163.3116146692349,176.11640324258858,188.97347245905323,201.2743873790226,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":5.41875304328651,""receptions"":4.036805397409217,""receiving_yards"":45.03506962239331,""receiving_tds"":0.3033744334996143,""fumbles_lost"":0.016613778121740707,""rushing_yards"":0.0,""rushing_tds"":0.0015128627224594079,""rushing_2pt_conversions"":0.00012970490289529547,""receiving_2pt_conversions"":0.017509868814610564}",,,"{""prev__receiving_yards"":1.4696858403990767,""target_share_prior4"":1.426836309605946,""prev_fantasy_ppg"":1.1554018001349846,""prev__receptions"":0.5817373660556989,""offense_snap_share_prior4"":0.4874045641250849,""opportunity_xfp_realized_prior4"":0.376725582688488,""xfp_residual_prior4"":-0.17290767264417495,""prev__receiving_tds"":0.1064497721387756}",8.0,5.0,True,-3.0
10860,00-0038911,Malik Cunningham,sleeper_id_to_canonical,WR,DET,DET,False,669.0,adp_ppr,,22.666530390692472,1.3333253170995572,1.8928053747227445,10.749893263850225,21.523664838834662,33.12284467913418,45.01828858234337,90,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.9763269074892846,""receptions"":0.4708640138945913,""receiving_yards"":6.140559764932482,""receiving_tds"":0.03210496686016793,""fumbles_lost"":0.005390654709162001,""rushing_yards"":0.518114112897367,""rushing_tds"":0.0,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.00737271183964858}",,,"{""prev_fantasy_ppg"":-2.6939974592315785,""prev__receiving_yards"":-1.6525310178439865,""prev__receptions"":-0.8887995597954278,""prev__receiving_tds"":-0.13242522101038542,""target_share_prior4"":-0.07197576226336697,""pfr_receiving_drop_pct_prior4"":-0.04310600083408412,""receiving_competitor_count"":-0.0411706469542715,""offense_snap_share_prior4"":-0.03060443386106585}",219.0,504.0,True,285.0
10861,00-0038727,Xazavian Valladay,unmatched,RB,,,False,562.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,178.0,False,
10862,00-0038583,Dorian Thompson-Robinson,unmatched,QB,,,False,664.4,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,144.0,False,
10863,00-0038612,A.T. Perry,unmatched,WR,,,False,538.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,269.0,False,
10865,,Travis,unmatched,RB,,,False,694.1,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,340.0,False,
10866,00-0038579,Aidan O'Connell,sleeper_id_to_canonical,QB,LV,LV,False,662.3,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,139.0,False,
10867,00-0038752,Jake Bobo,sleeper_id_to_canonical,WR,SEA,SEA,False,,adp_ppr,4.2,24.05894639069048,1.4152321406288517,3.144194161459623,11.582638865961634,22.552617742458757,34.83651445366106,46.790048110509574,91,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.8149912570974488,""receptions"":0.55873592433527,""receiving_yards"":5.937229191381095,""receiving_tds"":0.03215007364910315,""fumbles_lost"":0.002990654628040084,""rushing_yards"":0.4822114551239809,""rushing_tds"":0.004431284658013831,""rushing_2pt_conversions"":0.00010286189990536826,""receiving_2pt_conversions"":0.000419793628320904}",,,"{""prev_fantasy_ppg"":-2.4414651566386523,""prev__receiving_yards"":-1.459136713181275,""prev__receptions"":-0.7571084828695475,""target_share_prior4"":-0.6586251462005603,""offense_snap_share_prior4"":0.21304119219997866,""opportunity_xfp_realized_prior4"":-0.1495150348700113,""prev__receiving_tds"":-0.13242522101038542,""pfr_receiving_drop_pct_prior4"":-0.07942253232559877}",213.0,,True,
10869,00-0038762,Matt Landers,unmatched,WR,,,False,593.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,317.0,False,
10870,00-0038518,Deneric Prince,unmatched,RB,,,False,692.4,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,334.0,False,
