position,status,n,diagnostic_coverage,avg_market,avg_diagnostic,mean_delta,rank_correlation,median_abs_delta,p90_abs_delta,within_5pct,over_10pct
QB,Diagnostic model,77,51,117.89454440615009,117.89454440615006,-1.1257949839315874e-14,0.7780092970948702,30.580614987714853,114.43399655501241,36.36363636363637,47
RB,Diagnostic model,135,87,84.62888948649169,84.62888948649167,2.1053118096595562e-16,0.8684879925366114,9.578085537009613,53.380074064420725,42.22222222222222,70
WR,Validated preseason model,214,128,85.68364544411268,85.68364544411268,5.179657326101665e-15,0.9102798446358847,10.374119636892885,53.98794807714737,43.925233644859816,110
TE,Validated preseason model,123,78,61.213821503762304,61.21382150376231,1.2824429864938394e-14,0.9108329173045646,3.557567459858028,38.16070450899027,45.52845528455284,61
