sleeper_id,canonical_player_id,full_name,identity_join_method,position_model,team,profile_team,team_changed,market_adp,market_adp_key,sleeper_market_projection,sleeper_market_projection_source,sleeper_market_raw_coverage,sleeper_market_missing_keys,sleeper_market_published_key,fie_season_mean,fie_ppg,p10,p25,p50,p75,p90,confidence,projection_source,scoring_coverage,scoring_unsupported,raw_projected_stats_per_game,active_return_scoring,validated_return_targets,driver_contributions_ppg,diagnostic_position_gate,diagnostic_status,diagnostic_eligible,diagnostic_raw_mean,diagnostic_raw_ppg,diagnostic_model_supported_mean,diagnostic_model_scoring_keys,diagnostic_model_unsupported,diagnostic_model_coverage,diagnostic_component_model_mean,diagnostic_component_market_mean,diagnostic_component_raw_delta,diagnostic_common_scoring_keys,diagnostic_bridge_unsupported,diagnostic_bridge_coverage,diagnostic_scoring_coverage,diagnostic_scoring_unsupported,diagnostic_driver_contributions_ppg,diagnostic_confidence,market_position_rank,fie_position_rank,comparison_eligible,rank_edge,fie_production_mean,diagnostic_center_offset,diagnostic_market_anchor_mean,diagnostic_model_anchor_mean,fie_diagnostic_mean,diagnostic_delta_points,diagnostic_delta_pct,diagnostic_position_rank,diagnostic_rank_delta,diagnostic_comparison_eligible,diagnostic_p10,diagnostic_p25,diagnostic_p50,diagnostic_p75,diagnostic_p90,reason,evidence_status
10210,00-0038564,Cameron Latu,canonical_id,TE,PHI,PHI,False,695.6,adp_dynasty_ppr,4.0,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,4.0,0.2352941176470588,-11.420874294678722,-5.161367558387841,2.914261851337706,11.705101461564103,20.8139576528166,64,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,23.304975773527605,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,23.304975773527605,,0.7200986314378639,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""target_share_prior4"":-1.2915493334514105,""prev__receiving_yards"":-0.9427969682177992,""prev_fantasy_ppg"":-0.9127816973271387,""receiving_competitor_count"":0.5280480497018153,""offense_snap_share_prior4"":-0.48860631682874683,""prev__receptions"":-0.48405949257147246,""opportunity_xfp_realized_prior4"":-0.31971078975443984,""opportunity_change_score_prior1"":0.27279739036178036}",92,170.0,113.0,False,,,-18.584877142089734,72.89359018414831,91.47846732623805,4.720098631437864,0.7200986314378639,18.002465785946598,111.0,59.0,True,-10.700775663240858,-4.441268926949977,3.63436048277557,12.425200093001967,21.53405628425446,"FIE diagnostic is higher; main model signals: recent target share, prior receiving-yard production, prior-season fantasy production. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Validated preseason model
10211,,Camerun Peoples,unmatched,RB,,,False,656.5,adp_dynasty_ppr,,SLEEPER_MARKET_UNAVAILABLE,0.0,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,185.0,,False,,,-27.82358898315165,93.2172420776781,121.04083106082976,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
10212,00-0038589,Josh Whyle,canonical_id,TE,GB,GB,False,469.7,adp_dynasty_ppr,13.8,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,13.8,0.8117647058823529,-2.2602381180352857,4.381061798036807,12.588057393829144,21.985380419352712,31.429869562703924,63,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,55.34953970743582,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,55.34953970743582,,22.96466256534608,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""target_share_prior4"":-0.7364555113399319,""receiving_competitor_count"":0.6930821310933128,""prev__receiving_yards"":-0.6769757441631135,""prev_fantasy_ppg"":-0.48499242496085315,""prev__receptions"":-0.2859845961077215,""opportunity_xfp_realized_prior4"":-0.20214680248299763,""pfr_receiving_drop_pct_prior4"":0.09321562826412212,""prev__rushing_yards"":-0.031622113537505415}",91,70.0,88.0,False,,,-18.584877142089734,72.89359018414831,91.47846732623805,36.76466256534608,22.96466256534608,166.41059829960923,66.0,4.0,True,20.704424447310792,27.345724363382885,35.55271995917522,44.95004298469879,54.39453212805,"FIE diagnostic is higher; main model signals: recent target share, number of receiving competitors, prior receiving-yard production. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Validated preseason model
10213,00-0038563,Tre Tucker,canonical_id,WR,LV,LV,False,231.5,adp_dynasty_ppr,125.90000092238188,SLEEPER_RAW_LEAGUE_REPLAY,0.5,fum_lost|rec_2pt|rush_2pt|rush_td,pts_ppr,125.90000092238188,7.405882407198934,97.49152880181288,110.19869965640396,124.79110752901929,140.83695073136448,155.38995535762223,66,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,142.48272394700354,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,142.48272394700354,,2.607707527426328,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":0.7015824755426747,""prev__receiving_yards"":0.32704699502374507,""target_share_prior4"":0.27077135056988727,""offense_snap_share_prior4"":-0.21707168819836684,""prev__receptions"":0.21521303175477882,""prev__rushing_yards"":0.08695102605057543,""pfr_receiving_drop_pct_prior4"":-0.07951037529645766,""xfp_residual_prior4"":0.0657671853662502}",94,86.0,62.0,False,,,-13.97501549719533,94.60625064978376,108.58126614697908,128.5077084498082,2.607707527426328,2.071252985163992,53.0,33.0,True,100.0992363292392,112.80640718383027,127.3988150564456,143.4446582587908,157.99766288504856,"FIE diagnostic is higher; main model signals: prior-season fantasy production, prior receiving-yard production, recent target share. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Validated preseason model
10214,00-0039074,Davis Allen,canonical_id,TE,LAR,LA,True,488.8,adp_dynasty_ppr,5.9,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,5.9,0.3470588235294118,-9.668152022814262,-3.174850123753636,4.917465269303875,13.450355263995618,22.33123174530072,55,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,UNAVAILABLE_TEAM_CHANGE,False,,,,,,0.0,,,,,,0.0,0.8,kr_yd|pr_yd,"{""opportunity_change_score_prior1"":-0.5423705127508076,""prev__receiving_yards"":-0.3284545837358585,""target_share_prior4"":-0.21646450515095375,""prev_fantasy_ppg"":-0.1767497428481268,""red_zone_target_share_prior4"":-0.15537105756908817,""offense_snap_share_prior4"":0.11907704818861713,""pfr_receiving_drop_pct_prior4"":-0.11111501806163578,""prev__receptions"":-0.10375569136107063}",40,74.0,105.0,False,,,-18.584877142089734,72.89359018414831,91.47846732623805,5.9,0.0,0.0,107.0,-33.0,False,-9.668152022814262,-3.174850123753636,4.917465269303875,13.450355263995618,22.33123174530072,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Validated preseason model
10215,00-0038998,Jake Haener,unmatched,QB,NYG,,False,675.0,adp_dynasty_ppr,,SLEEPER_MARKET_UNAVAILABLE,0.0,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,147.0,,False,,,-57.544897255618224,142.45843000427763,200.00332725989583,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
10216,00-0038636,Kenny McIntosh,unmatched,RB,,,False,700.3,adp_dynasty_ppr,5.2,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.375,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td,pts_ppr,5.2,0.3058823529411765,-13.206380752635184,-5.91087306741758,3.7192350035167214,14.56275340549523,25.332599225310236,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,275.0,121.0,False,,,-27.82358898315165,93.2172420776781,121.04083106082976,5.2,0.0,0.0,114.0,161.0,False,-13.206380752635184,-5.91087306741758,3.7192350035167214,14.56275340549523,25.332599225310236,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
10217,00-0038582,Clayton Tune,canonical_id,QB,,GB,False,681.0,adp_dynasty_ppr,12.4,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.5,fum_lost|pass_2pt|rush_2pt|rush_td,pts_ppr,12.4,0.7294117647058824,-12.084272592340852,-2.079496183107445,10.681975769280584,24.805008450288987,39.07841384337643,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,62.01041059671539,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,62.01041059671539,,-7.934486658902836,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":-4.362547284725957,""prev__passing_tds"":-1.1196240772148345,""prev__passing_yards"":-1.0990599976522222,""snap_share_prior4"":-0.8858777723837088,""qb_rush_share_prior4"":-0.41748291232827717,""prev__rushing_tds"":-0.3101029060185156,""opportunity_xfp_realized_prior4"":-0.11705074033615644,""prev__rushing_yards"":-0.10419445538675268}",70,162.0,62.0,False,,,-57.544897255618224,142.45843000427763,200.00332725989583,4.465513341097164,-7.934486658902836,-63.9877956363132,75.0,87.0,True,-20.018759251243686,-10.01398284201028,2.747489110377748,16.870521791386153,31.1439271844736,"FIE diagnostic is lower; main model signals: prior-season fantasy production, prior passing-TD production, prior passing-yard production. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Diagnostic model
10218,00-0038618,Xavier Hutchinson,canonical_id,WR,HOU,HOU,False,640.9,adp_dynasty_ppr,36.70000024884939,SLEEPER_RAW_LEAGUE_REPLAY,0.375,fum_lost|rec_2pt|rush_2pt|rush_td|rush_yd,pts_ppr,36.70000024884939,2.158823544049964,14.606130925799247,23.87598559870085,35.35504856772583,47.93736435913258,60.37922338300901,66,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,94.18038402752887,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,94.18038402752887,,43.50536828148415,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":-0.5199936051776881,""prev__receiving_yards"":-0.35934991154770357,""target_share_prior4"":-0.3189129348596686,""prev__receptions"":-0.1687170771375699,""pfr_receiving_drop_pct_prior4"":-0.07951037529645766,""opportunity_xfp_realized_prior4"":-0.07749125629749593,""offense_snap_share_prior4"":0.06784218647332271,""opportunity_change_score_prior1"":0.05903813649061316}",94,256.0,127.0,False,,,-13.97501549719533,94.60625064978376,108.58126614697908,80.20536853033354,43.50536828148415,118.54323702040878,91.0,165.0,True,58.1114992072834,67.381353880185,78.86041684920998,91.44273264061673,103.88459166449316,"FIE diagnostic is higher; main model signals: prior-season fantasy production, prior receiving-yard production, recent target share. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Validated preseason model
10219,00-0038611,Chris Rodriguez Jr.,canonical_id,RB,JAX,WAS,True,164.2,adp_dynasty_ppr,132.5,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.625,rec_2pt|rec_td|rush_2pt,pts_ppr,132.5,7.794117647058823,103.92102395677536,117.01420465163248,131.84091708050886,147.45079839579776,161.63779013302604,55,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_TEAM_CHANGE,False,,,,,,0.0,,,,,,0.0,0.8,kr_yd|pr_yd,"{""prev__receptions"":-0.5275899680542923,""carry_share_prior4"":0.49416369833599527,""opportunity_change_score_prior1"":-0.3505447059511663,""prev__receiving_yards"":-0.34303252880123025,""prev__rushing_yards"":0.2862381699177198,""opportunity_xfp_realized_prior4"":0.23463336918249905,""prev__rushing_tds"":0.16725471594862232,""target_share_prior4"":-0.15242237538430098}",40,53.0,40.0,False,,,-27.82358898315165,93.2172420776781,121.04083106082976,132.5,0.0,0.0,40.0,13.0,False,103.92102395677536,117.01420465163248,131.84091708050886,147.45079839579776,161.63779013302604,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Diagnostic model
