sleeper_id,canonical_player_id,full_name,identity_join_method,position_model,team,profile_team,team_changed,market_adp,market_adp_key,sleeper_market_projection,sleeper_market_projection_source,sleeper_market_raw_coverage,sleeper_market_missing_keys,sleeper_market_published_key,fie_season_mean,fie_ppg,p10,p25,p50,p75,p90,confidence,projection_source,scoring_coverage,scoring_unsupported,raw_projected_stats_per_game,active_return_scoring,validated_return_targets,driver_contributions_ppg,diagnostic_position_gate,diagnostic_status,diagnostic_eligible,diagnostic_raw_mean,diagnostic_raw_ppg,diagnostic_model_supported_mean,diagnostic_model_scoring_keys,diagnostic_model_unsupported,diagnostic_model_coverage,diagnostic_component_model_mean,diagnostic_component_market_mean,diagnostic_component_raw_delta,diagnostic_common_scoring_keys,diagnostic_bridge_unsupported,diagnostic_bridge_coverage,diagnostic_scoring_coverage,diagnostic_scoring_unsupported,diagnostic_driver_contributions_ppg,diagnostic_confidence,market_position_rank,fie_position_rank,comparison_eligible,rank_edge,fie_production_mean,diagnostic_center_offset,diagnostic_market_anchor_mean,diagnostic_model_anchor_mean,fie_diagnostic_mean,diagnostic_delta_points,diagnostic_delta_pct,diagnostic_position_rank,diagnostic_rank_delta,diagnostic_comparison_eligible,diagnostic_p10,diagnostic_p25,diagnostic_p50,diagnostic_p75,diagnostic_p90,reason,evidence_status
10210,00-0038564,Cameron Latu,canonical_id,TE,PHI,PHI,False,695.6,adp_dynasty_ppr,4.0,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,4.0,0.2352941176470588,-11.420874294678718,-5.161367558387838,2.914261851337706,11.705101461564112,20.8139576528166,64,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,23.304975773527616,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,23.304975773527616,,0.7200986314378781,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""target_share_prior4"":-1.2915493334514105,""prev__receiving_yards"":-0.9427969682177991,""prev_fantasy_ppg"":-0.912781697327139,""receiving_competitor_count"":0.5280480497018153,""offense_snap_share_prior4"":-0.4886063168287467,""prev__receptions"":-0.4840594925714727,""opportunity_xfp_realized_prior4"":-0.31971078975443934,""opportunity_change_score_prior1"":0.2727973903617803}",92,170.0,113.0,False,,,-18.584877142089734,72.89359018414831,91.47846732623805,4.720098631437878,0.7200986314378781,18.002465785946953,111.0,59.0,True,-10.70077566324084,-4.44126892694996,3.634360482775584,12.42520009300199,21.53405628425448,"FIE diagnostic is higher; main model signals: recent target share, prior receiving-yard production, prior-season fantasy production. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Validated preseason model
10211,,Camerun Peoples,unmatched,RB,,,False,656.5,adp_dynasty_ppr,,SLEEPER_MARKET_UNAVAILABLE,0.0,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,185.0,,False,,,-27.82358898315168,93.2172420776781,121.04083106082976,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
10212,00-0038589,Josh Whyle,canonical_id,TE,GB,GB,False,469.7,adp_dynasty_ppr,13.8,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,13.8,0.8117647058823529,-2.260238118035293,4.381061798036804,12.588057393829136,21.985380419352705,31.42986956270392,63,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,55.34953970743582,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,55.34953970743582,,22.96466256534608,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""target_share_prior4"":-0.7364555113399321,""receiving_competitor_count"":0.6930821310933128,""prev__receiving_yards"":-0.6769757441631133,""prev_fantasy_ppg"":-0.48499242496085326,""prev__receptions"":-0.28598459610772164,""opportunity_xfp_realized_prior4"":-0.20214680248299727,""pfr_receiving_drop_pct_prior4"":0.09321562826412212,""prev__rushing_yards"":-0.03162211353750542}",91,70.0,88.0,False,,,-18.584877142089734,72.89359018414831,91.47846732623805,36.76466256534608,22.96466256534608,166.41059829960923,66.0,4.0,True,20.704424447310785,27.34572436338288,35.552719959175214,44.95004298469878,54.39453212805,"FIE diagnostic is higher; main model signals: recent target share, number of receiving competitors, prior receiving-yard production. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Validated preseason model
10213,00-0038563,Tre Tucker,canonical_id,WR,LV,LV,False,231.5,adp_dynasty_ppr,125.90000092238188,SLEEPER_RAW_LEAGUE_REPLAY,0.5,fum_lost|rec_2pt|rush_2pt|rush_td,pts_ppr,125.90000092238188,7.405882407198934,97.49152880181286,110.19869965640396,124.79110752901926,140.83695073136448,155.38995535762223,66,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,142.48272394700345,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,142.48272394700345,,2.6077075274262143,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":0.7015824755426687,""prev__receiving_yards"":0.3270469950237463,""target_share_prior4"":0.2707713505698972,""offense_snap_share_prior4"":-0.21707168819837225,""prev__receptions"":0.2152130317547785,""prev__rushing_yards"":0.08695102605057523,""pfr_receiving_drop_pct_prior4"":-0.07951037529645752,""xfp_residual_prior4"":0.0657671853662492}",94,86.0,62.0,False,,,-13.975015497195358,94.60625064978376,108.58126614697912,128.5077084498081,2.6077075274262143,2.071252985163902,53.0,33.0,True,100.09923632923908,112.80640718383016,127.39881505644549,143.4446582587907,157.99766288504844,"FIE diagnostic is higher; main model signals: prior-season fantasy production, prior receiving-yard production, recent target share. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Validated preseason model
10214,00-0039074,Davis Allen,canonical_id,TE,LAR,LA,True,488.8,adp_dynasty_ppr,5.9,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,5.9,0.3470588235294118,-9.668152022814262,-3.174850123753636,4.917465269303882,13.450355263995624,22.33123174530072,55,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,UNAVAILABLE_TEAM_CHANGE,False,,,,,,0.0,,,,,,0.0,0.8,kr_yd|pr_yd,"{""opportunity_change_score_prior1"":-0.5423705127508076,""prev__receiving_yards"":-0.3284545837358584,""target_share_prior4"":-0.21646450515095375,""prev_fantasy_ppg"":-0.1767497428481268,""red_zone_target_share_prior4"":-0.15537105756908817,""offense_snap_share_prior4"":0.1190770481886171,""pfr_receiving_drop_pct_prior4"":-0.11111501806163576,""prev__receptions"":-0.10375569136107068}",40,74.0,105.0,False,,,-18.584877142089734,72.89359018414831,91.47846732623805,5.9,0.0,0.0,107.0,-33.0,False,-9.668152022814262,-3.174850123753636,4.917465269303882,13.450355263995624,22.33123174530072,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Validated preseason model
10215,00-0038998,Jake Haener,unmatched,QB,NYG,,False,675.0,adp_dynasty_ppr,,SLEEPER_MARKET_UNAVAILABLE,0.0,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,147.0,,False,,,-57.544897255618224,142.45843000427763,200.00332725989583,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
10216,00-0038636,Kenny McIntosh,unmatched,RB,,,False,700.3,adp_dynasty_ppr,5.2,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.375,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td,pts_ppr,5.2,0.3058823529411765,-13.20638075263518,-5.910873067417587,3.7192350035167214,14.562753405495222,25.332599225310226,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,275.0,121.0,False,,,-27.82358898315168,93.2172420776781,121.04083106082976,5.2,0.0,0.0,114.0,161.0,False,-13.20638075263518,-5.910873067417587,3.7192350035167214,14.562753405495222,25.332599225310226,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
10217,00-0038582,Clayton Tune,canonical_id,QB,,GB,False,681.0,adp_dynasty_ppr,12.4,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.5,fum_lost|pass_2pt|rush_2pt|rush_td,pts_ppr,12.4,0.7294117647058824,-12.084272592340843,-2.0794961831074303,10.681975769280598,24.805008450288987,39.078413843376445,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,62.01041059671539,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,62.01041059671539,,-7.934486658902836,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":-4.3625472847259585,""prev__passing_tds"":-1.119624077214834,""prev__passing_yards"":-1.0990599976522222,""snap_share_prior4"":-0.8858777723837077,""qb_rush_share_prior4"":-0.41748291232827706,""prev__rushing_tds"":-0.3101029060185156,""opportunity_xfp_realized_prior4"":-0.1170507403361565,""prev__rushing_yards"":-0.10419445538675268}",70,162.0,62.0,False,,,-57.544897255618224,142.45843000427763,200.00332725989583,4.465513341097164,-7.934486658902836,-63.9877956363132,75.0,87.0,True,-20.01875925124368,-10.013982842010266,2.747489110377762,16.870521791386153,31.14392718447361,"FIE diagnostic is lower; main model signals: prior-season fantasy production, prior passing-TD production, prior passing-yard production. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Diagnostic model
10218,00-0038618,Xavier Hutchinson,canonical_id,WR,HOU,HOU,False,640.9,adp_dynasty_ppr,36.70000024884939,SLEEPER_RAW_LEAGUE_REPLAY,0.375,fum_lost|rec_2pt|rush_2pt|rush_td|rush_yd,pts_ppr,36.70000024884939,2.158823544049964,14.606130925799242,23.875985598700844,35.355048567725824,47.937364359132566,60.37922338300901,66,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,94.18038402752882,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,94.18038402752882,,43.50536828148407,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":-0.5199936051776834,""prev__receiving_yards"":-0.3593499115477049,""target_share_prior4"":-0.31891293485968025,""prev__receptions"":-0.16871707713756962,""pfr_receiving_drop_pct_prior4"":-0.07951037529645752,""opportunity_xfp_realized_prior4"":-0.07749125629749518,""offense_snap_share_prior4"":0.06784218647332443,""opportunity_change_score_prior1"":0.05903813649061481}",94,256.0,127.0,False,,,-13.975015497195358,94.60625064978376,108.58126614697912,80.20536853033346,43.50536828148407,118.54323702040855,91.0,165.0,True,58.11149920728331,67.38135388018492,78.86041684920988,91.44273264061664,103.88459166449309,"FIE diagnostic is higher; main model signals: prior-season fantasy production, prior receiving-yard production, recent target share. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Validated preseason model
10219,00-0038611,Chris Rodriguez Jr.,canonical_id,RB,JAX,WAS,True,164.2,adp_dynasty_ppr,132.5,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.625,rec_2pt|rec_td|rush_2pt,pts_ppr,132.5,7.794117647058823,103.92102395677534,117.01420465163248,131.8409170805089,147.45079839579773,161.63779013302602,55,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_TEAM_CHANGE,False,,,,,,0.0,,,,,,0.0,0.8,kr_yd|pr_yd,"{""prev__receptions"":-0.5275899680542923,""carry_share_prior4"":0.49416369833599527,""opportunity_change_score_prior1"":-0.35054470595116666,""prev__receiving_yards"":-0.3430325288012302,""prev__rushing_yards"":0.2862381699177198,""opportunity_xfp_realized_prior4"":0.2346333691824985,""prev__rushing_tds"":0.16725471594862232,""target_share_prior4"":-0.15242237538430095}",40,53.0,40.0,False,,,-27.82358898315168,93.2172420776781,121.04083106082976,132.5,0.0,0.0,40.0,13.0,False,103.92102395677534,117.01420465163248,131.8409170805089,147.45079839579773,161.63779013302602,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Diagnostic model
