position,test_season,metric,model,decile,n,mean_prediction,mean_actual,bias
QB,2022,PPG,V972,1,6,4.104148862662065,9.18219474969475,-5.078045887032685
QB,2022,PPG,V972,2,5,6.859758645648908,2.9377142857142857,3.922044359934622
QB,2022,PPG,V972,3,5,9.482566416474072,8.26222857142857,1.220337845045501
QB,2022,PPG,V972,4,6,11.874203002075989,12.722064270152506,-0.8478612680765174
QB,2022,PPG,V972,5,5,14.072646932249677,14.032246153846154,0.04040077840352296
QB,2022,PPG,V972,6,5,16.22327920145983,13.17741818181818,3.0458610196416522
QB,2022,PPG,V972,7,6,17.71911643228834,16.27649074074074,1.442625691547601
QB,2022,PPG,V972,8,5,19.116327361424062,17.518454154995332,1.59787320642873
QB,2022,PPG,V972,9,5,21.226595948608782,21.027866666666664,0.1987292819421178
QB,2022,PPG,V972,10,6,23.575657419662903,24.563228980986334,-0.9875715613234313
QB,2022,PPG,M9,1,6,3.727838313474914,8.02830586080586,-4.300467547330946
QB,2022,PPG,M9,2,5,6.413416199549337,2.542666666666667,3.87074953288267
QB,2022,PPG,M9,3,5,9.285765331335535,8.131142857142857,1.1546224741926778
QB,2022,PPG,M9,4,6,12.663310999334547,13.868486928104575,-1.2051759287700285
QB,2022,PPG,M9,5,5,14.46978058740054,17.36161045751634,-2.8918298701157976
QB,2022,PPG,M9,6,5,15.182550008746722,11.469736507936508,3.7128135008102134
QB,2022,PPG,M9,7,6,15.946315149687537,16.432414724164726,-0.48609957447718877
QB,2022,PPG,M9,8,5,18.069066610141313,16.896128104575165,1.1729385055661474
QB,2022,PPG,M9,9,5,20.539868654666936,21.55857745098039,-1.0187087963134545
QB,2022,PPG,M9,10,6,23.693076414744553,23.57815953654189,0.1149168782026635
QB,2022,SEASON,V972,1,6,24.021647509744046,59.09,-35.06835249025596
QB,2022,SEASON,V972,2,5,38.25146493894571,33.85600000000001,4.3954649389457
QB,2022,SEASON,V972,3,5,55.91257885385969,85.79199999999999,-29.879421146140295
QB,2022,SEASON,V972,4,6,84.45421948640359,79.26666666666667,5.187552819736922
QB,2022,SEASON,V972,5,5,137.83572632876752,118.18000000000002,19.6557263287675
QB,2022,SEASON,V972,6,5,181.48978801409964,235.60399999999998,-54.11421198590034
QB,2022,SEASON,V972,7,6,232.3260577405272,196.44333333333336,35.88272440719385
QB,2022,SEASON,V972,8,5,272.8249797093428,287.924,-15.099020290657165
QB,2022,SEASON,V972,9,5,286.8680608497789,239.152,47.7160608497789
QB,2022,SEASON,V972,10,6,328.3361734046976,380.1066666666666,-51.77049326196902
QB,2022,SEASON,M9,1,6,21.979818346160485,22.169999999999998,-0.19018165383951313
QB,2022,SEASON,M9,2,5,37.17545320104127,70.568,-33.392546798958726
QB,2022,SEASON,M9,3,5,55.65634157908064,23.1,32.55634157908064
QB,2022,SEASON,M9,4,6,87.76345612644468,137.83666666666667,-50.07321054022199
QB,2022,SEASON,M9,5,5,153.45441559906112,148.156,5.298415599061116
QB,2022,SEASON,M9,6,5,177.40952725542374,233.872,-56.462472744576274
QB,2022,SEASON,M9,7,6,198.7878109495733,199.96333333333337,-1.1755223837600681
QB,2022,SEASON,M9,8,5,240.14908112639847,226.564,13.585081126398478
QB,2022,SEASON,M9,9,5,274.2887703993122,268.044,6.2447703993122445
QB,2022,SEASON,M9,10,6,326.52235517306434,380.1066666666666,-53.584311493602286
QB,2023,PPG,V972,1,6,4.291425731416452,10.088490196078432,-5.79706446466198
QB,2023,PPG,V972,2,5,7.945998539261359,6.1135,1.8324985392613584
QB,2023,PPG,V972,3,5,9.992273217977973,12.162361904761903,-2.170088686783931
QB,2023,PPG,V972,4,5,11.636923274274231,9.7202,1.916723274274231
QB,2023,PPG,V972,5,6,13.592511489618678,13.954993464052288,-0.3624819744336101
QB,2023,PPG,V972,6,5,14.990985135688181,15.861873015873016,-0.870887880184835
QB,2023,PPG,V972,7,5,16.92532484441285,14.577648484848485,2.347676359564364
QB,2023,PPG,V972,8,5,18.512223455199354,14.602547511312219,3.9096759438871356
QB,2023,PPG,V972,9,5,20.570885533537385,18.142108823529412,2.4287767100079733
QB,2023,PPG,V972,10,6,23.819754310973064,22.112870286576168,1.7068840243968957
QB,2023,PPG,M9,1,6,5.168672095954932,10.343490196078433,-5.174818100123501
QB,2023,PPG,M9,2,5,8.412622842827243,6.220566666666667,2.192056176160577
QB,2023,PPG,M9,3,5,11.517380292680178,13.18302857142857,-1.6656482787483924
QB,2023,PPG,M9,4,5,13.122481521600164,13.422325490196076,-0.299843968595912
QB,2023,PPG,M9,5,6,14.330180751782592,13.17181818181818,1.158362569964412
QB,2023,PPG,M9,6,5,15.280630149123827,12.974274509803923,2.3063556393199036
QB,2023,PPG,M9,7,5,16.056795279523097,9.094223015873016,6.962572263650081
QB,2023,PPG,M9,8,5,17.213300492904697,20.919361236802413,-3.706060743897716
QB,2023,PPG,M9,9,5,19.10459504768145,15.297550000000001,3.8070450476814486
QB,2023,PPG,M9,10,6,23.055363192208386,22.69847077677225,0.3568924154361355
QB,2023,SEASON,V972,1,6,21.79801472713945,84.99666666666666,-63.19865193952721
QB,2023,SEASON,V972,2,5,42.07631505950823,64.08800000000001,-22.011684940491776
QB,2023,SEASON,V972,3,5,53.843697223404874,84.05199999999999,-30.20830277659512
QB,2023,SEASON,V972,4,5,75.98171836169544,38.336,37.645718361695444
QB,2023,SEASON,V972,5,6,111.17701002155518,203.13666666666666,-91.95965664511148
QB,2023,SEASON,V972,6,5,168.0913948085767,96.46799999999999,71.6233948085767
QB,2023,SEASON,V972,7,5,199.0428197983361,184.05599999999998,14.986819798336114
QB,2023,SEASON,V972,8,5,233.79121842285468,198.6,35.19121842285469
QB,2023,SEASON,V972,9,5,288.5399034835994,226.88400000000001,61.65590348359939
QB,2023,SEASON,V972,10,6,326.273786508683,321.9266666666666,4.347119842016355
QB,2023,SEASON,M9,1,6,27.021355139596636,84.99666666666666,-57.97531152707002
QB,2023,SEASON,M9,2,5,52.2988545040718,56.372,-4.073145495928202
QB,2023,SEASON,M9,3,5,63.93445130010806,91.388,-27.453548699891947
QB,2023,SEASON,M9,4,5,81.7553315107285,57.68000000000001,24.07533151072849
QB,2023,SEASON,M9,5,6,113.91894781708685,152.69,-38.77105218291315
QB,2023,SEASON,M9,6,5,158.0442511157458,110.53999999999999,47.5042511157458
QB,2023,SEASON,M9,7,5,190.49284488042295,186.81199999999998,3.680844880422967
QB,2023,SEASON,M9,8,5,222.41139218979248,208.408,14.003392189792493
QB,2023,SEASON,M9,9,5,256.47179243181415,290.536,-34.06420756818585
QB,2023,SEASON,M9,10,6,303.9858394053513,281.33,22.655839405351344
QB,2024,PPG,V972,1,6,5.228302135100823,3.764055555555556,1.464246579545267
QB,2024,PPG,V972,2,5,7.832405712425467,8.723829004329003,-0.8914232919035365
QB,2024,PPG,V972,3,6,9.781245757359375,12.694656862745097,-2.9134111053857215
QB,2024,PPG,V972,4,5,12.321927712778674,10.33364761904762,1.9882800937310545
QB,2024,PPG,V972,5,6,13.605241257208688,9.817883597883599,3.787357659325089
QB,2024,PPG,V972,6,5,15.840095009972845,7.146670129870131,8.693424880102715
QB,2024,PPG,V972,7,5,17.33647551581585,19.678720588235297,-2.3422450724194483
QB,2024,PPG,V972,8,6,18.27845327898542,19.009434682964095,-0.7309814039786744
