sleeper_id,canonical_player_id,full_name,identity_join_method,position_model,team,profile_team,team_changed,market_adp,market_adp_key,sleeper_market_projection,sleeper_market_projection_source,sleeper_market_raw_coverage,sleeper_market_missing_keys,sleeper_market_published_key,fie_season_mean,fie_ppg,p10,p25,p50,p75,p90,confidence,projection_source,scoring_coverage,scoring_unsupported,raw_projected_stats_per_game,active_return_scoring,validated_return_targets,driver_contributions_ppg,diagnostic_position_gate,diagnostic_status,diagnostic_eligible,diagnostic_raw_mean,diagnostic_raw_ppg,diagnostic_model_supported_mean,diagnostic_model_scoring_keys,diagnostic_model_unsupported,diagnostic_model_coverage,diagnostic_component_model_mean,diagnostic_component_market_mean,diagnostic_component_raw_delta,diagnostic_common_scoring_keys,diagnostic_bridge_unsupported,diagnostic_bridge_coverage,diagnostic_scoring_coverage,diagnostic_scoring_unsupported,diagnostic_driver_contributions_ppg,diagnostic_confidence,market_position_rank,fie_position_rank,comparison_eligible,rank_edge,fie_production_mean,diagnostic_center_offset,diagnostic_market_anchor_mean,diagnostic_model_anchor_mean,fie_diagnostic_mean,diagnostic_delta_points,diagnostic_delta_pct,diagnostic_position_rank,diagnostic_rank_delta,diagnostic_comparison_eligible,diagnostic_p10,diagnostic_p25,diagnostic_p50,diagnostic_p75,diagnostic_p90,m9_strategy_projection,m9_fie_season_mean,m9_fie_diagnostic_mean,m9_fie_production_mean,m9_projection_source,v972_component_ppg,v972_component_mean,v972_validation_mean_improvement,v972_validation_ci95_low,v972_validation_ci95_high,v972_validation_positive_folds,v972_validation_folds,v972_games_assumption,v972_profile_season,v972_profile_team,v972_profile_join_method,v972_exact_scoring_replay,v972_shadow_applied,v972_shadow_status,v972_raw_projected_stats_per_game,strategy_projection,strategy_projection_source,projection_delta_vs_m9,fie_value_projection,replacement_points,fie_vorp,adp_change_from_open,adp_change_7d,adp_change_21d,market_snapshot_count,latest_market_as_of,adp_implied_expected_points,adp_implied_top12_rate,point_edge_vs_adp_history,fie_value_position_rank_raw,market_position_rank_raw,current_player_match,current_team,current_active,current_full_name,current_canonical_player_id,current_sleeper_id,current_relevant_player,within_draft_horizon,within_watchlist_horizon,draft_relevant,fie_value_position_rank,market_edge_status,value_label,actionable_draft_signal,draft_horizon,watchlist_horizon,draft_action,draft_action_reason,availability_probability,availability_probability_status
10210,00-0038564,Cameron Latu,canonical_id,TE,PHI,PHI,False,695.6,adp_dynasty_ppr,4.0,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,4.0,0.2352941176470588,-11.439807524528783,-5.172240081404652,2.914555432894481,11.712732437962153,20.833252608842542,64,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,23.31312289851162,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,23.31312289851162,,0.7234830684089673,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""target_share_prior4"":-1.2939513845023334,""prev__receiving_yards"":-0.9442289748142083,""prev_fantasy_ppg"":-0.9031334113870579,""receiving_competitor_count"":0.5282945807506141,""prev__receptions"":-0.49112916846589205,""offense_snap_share_prior4"":-0.4854793044674975,""opportunity_xfp_realized_prior4"":-0.31950002868349187,""opportunity_change_score_prior1"":0.2725937770898733}",92,,113.0,False,,,-18.58963983010265,72.89358974358976,91.4832295736924,4.723483068408967,0.7234830684089673,18.08707671022418,111.0,59.0,True,-10.716324456119818,-4.448757012995685,3.638038501303448,12.43621550637112,21.55673567725151,4.723483068408967,4.0,4.723483068408967,,MARKET_FALLBACK,,,0.016450742828599575,-0.011671012708851524,0.044370590784677325,2,4,17.000000000000004,,,unmatched,False,False,position_not_validated,{},4.723483068408967,M9_FALLBACK,,4.723483068408967,146.537051016423,-141.81356794801403,0.0,0.0,0.0,2.0,2026-09-01,,,,111.0,170.0,True,PHI,True,Cameron Latu,,10210,True,False,False,False,,relevance_hardened_component_only,IRRELEVANT,False,420,630,NO_SIGNAL,outside_actionable_relevance_gate,,blocked_no_empirical_pick_distribution
10211,,Camerun Peoples,unmatched,RB,,,False,656.5,adp_dynasty_ppr,,SLEEPER_MARKET_UNAVAILABLE,0.0,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,,,False,,,-27.88382857804412,93.21724137931034,121.10106995735444,,,,,,False,,,,,,,,,,MARKET_FALLBACK,,,0.034960663481413655,-0.015261454306514209,0.08563773514734094,3,4,17.0,,,unmatched,False,False,position_not_validated,{},,M9_FALLBACK,,,149.0,,0.0,0.0,0.0,4.0,2026-09-01,,,,,185.0,True,,False,Camerun Peoples,,10211,False,False,False,False,,relevance_hardened_component_only,UNAVAILABLE,False,420,630,NO_SIGNAL,outside_actionable_relevance_gate,,blocked_no_empirical_pick_distribution
10212,00-0038589,Josh Whyle,canonical_id,TE,GB,GB,False,469.7,adp_dynasty_ppr,13.8,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,13.8,0.8117647058823529,-2.279070025120792,4.37011437142036,12.58437559335822,21.995112221586396,31.45009616545202,63,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,55.32886159234365,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,55.32886159234365,,22.939221762240997,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""target_share_prior4"":-0.737825187038068,""receiving_competitor_count"":0.6934057119961843,""prev__receiving_yards"":-0.6780039970785667,""prev_fantasy_ppg"":-0.48009813992467915,""prev__receptions"":-0.29016139345661257,""opportunity_xfp_realized_prior4"":-0.20204502625547893,""pfr_receiving_drop_pct_prior4"":0.09310921627590837,""prev__rushing_yards"":-0.0315845057212746}",91,58.0,88.0,False,5.0,,-18.58963983010265,72.89358974358976,91.4832295736924,36.739221762240994,22.939221762240997,166.22624465392025,66.0,4.0,True,20.6601517371202,27.309336133661358,35.523597355599215,44.934333983827386,54.38931792769301,36.739221762240994,13.8,36.739221762240994,,MARKET_FALLBACK,,,0.016450742828599575,-0.011671012708851524,0.044370590784677325,2,4,17.0,,,unmatched,False,False,position_not_validated,{},36.739221762240994,M9_FALLBACK,,36.739221762240994,146.537051016423,-109.797829254182,0.0,0.0,0.0,2.0,2026-09-01,,,,66.0,70.0,True,GB,True,Josh Whyle,,10212,True,False,True,True,53.0,relevance_hardened_component_only,FAIR,False,420,630,NO_SIGNAL,outside_actionable_relevance_gate,,blocked_no_empirical_pick_distribution
10213,00-0038563,Tre Tucker,canonical_id,WR,LV,LV,False,231.5,adp_dynasty_ppr,125.9,SLEEPER_RAW_LEAGUE_REPLAY,0.5,fum_lost|rec_2pt|rush_2pt|rush_td,pts_ppr,125.9,7.405882352941177,97.48009199228,110.1916298744882,124.7899932770743,140.8425217079573,155.40105623795515,66,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,142.45324889397767,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,142.45324889397767,,2.5894230831522123,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":0.6985583278234755,""prev__receiving_yards"":0.3273089926237278,""target_share_prior4"":0.27145341338692014,""offense_snap_share_prior4"":-0.21572290525429771,""prev__receptions"":0.21504737911645982,""prev__rushing_yards"":0.08694569673772545,""pfr_receiving_drop_pct_prior4"":-0.07958462149230776,""xfp_residual_prior4"":0.06489015227921201}",94,86.0,62.0,False,36.0,,-13.963825810825456,94.60625,108.57007581082546,128.48942308315222,2.5894230831522123,2.0567300104465542,53.0,33.0,True,100.06951507543222,112.78105295764044,127.37941636022651,143.43194479110952,157.9904793211074,128.48942308315222,125.9,128.48942308315222,,MARKET_FALLBACK,8.395709335799559,142.7270587085925,0.056343262743822356,0.029973630920262572,0.10131868290256384,4,4,17.0,2025.0,LV,canonical_id,True,True,validated_component_shadow,"{""rushing_attempts"":0.5673437562270907,""rushing_yards"":2.921619843929349,""rushing_tds"":0.020109646087111195,""rushing_2pt_conversions"":3.741619013556854e-05,""rushing_first_downs"":0.14213209034694543,""targets"":4.899675462216117,""receptions"":3.0981370481835513,""receiving_yards"":36.47227162068806,""receiving_tds"":0.20981231378700296,""receiving_2pt_conversions"":0.011241670176033357,""receiving_first_downs"":1.7071856138674422,""fumbles"":0.040951621353683396,""fumbles_lost"":0.0219533954113783}",142.7270587085925,V972_VALIDATED_COMPONENT_SHADOW,14.237635625440276,142.7270587085925,148.65272994840757,-5.925671239815074,0.0,0.0,0.0,2.0,2026-09-01,,,,51.0,86.0,True,LV,True,Tre Tucker,,10213,True,True,True,True,50.0,relevance_hardened_component_only,MARKET_UNDERRATED,False,420,630,WATCHLIST_ONLY,relative_rank_edge_but_below_league_replacement,,blocked_no_empirical_pick_distribution
10214,00-0039074,Davis Allen,canonical_id,TE,LAR,LA,True,488.8,adp_dynasty_ppr,5.9,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,5.9,0.3470588235294118,-9.689126178497624,-3.1871703206103383,4.917794692211047,13.459970831073312,22.34858033854939,55,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,UNAVAILABLE_TEAM_CHANGE,False,,,,,,0.0,,,,,,0.0,0.8,kr_yd|pr_yd,"{""opportunity_change_score_prior1"":-0.5419656927686934,""prev__receiving_yards"":-0.32895347071405867,""target_share_prior4"":-0.21686709046350694,""prev_fantasy_ppg"":-0.1752809443230201,""red_zone_target_share_prior4"":-0.15567918195810193,""offense_snap_share_prior4"":0.11831497166851884,""pfr_receiving_drop_pct_prior4"":-0.11098817270091105,""prev__receptions"":-0.10527104044807546}",40,60.0,105.0,False,-8.0,,-18.58963983010265,72.89358974358976,91.4832295736924,5.9,0.0,0.0,107.0,-33.0,False,-9.689126178497624,-3.1871703206103383,4.917794692211047,13.459970831073312,22.34858033854939,5.9,5.9,5.9,,MARKET_FALLBACK,,,0.016450742828599575,-0.011671012708851524,0.044370590784677325,2,4,17.0,,,unmatched,False,False,position_not_validated,{},5.9,M9_FALLBACK,,5.9,146.537051016423,-140.637051016423,0.0,0.0,0.0,2.0,2026-09-01,,,,107.0,74.0,True,LAR,True,Davis Allen,,10214,True,False,True,True,68.0,relevance_hardened_component_only,FAIR,False,420,630,NO_SIGNAL,outside_actionable_relevance_gate,,blocked_no_empirical_pick_distribution
10215,00-0038998,Jake Haener,unmatched,QB,NYG,,False,675.0,adp_dynasty_ppr,,SLEEPER_MARKET_UNAVAILABLE,0.0,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,,,False,,,-67.95376672839643,166.8898039215686,234.84357064996505,,,,,,False,,,,,,,,,,MARKET_FALLBACK,,,0.06838350248147952,0.017859016248568532,0.13070043718888344,4,4,17.0,,,unmatched,False,False,prior_season_profile_unavailable,{},,M9_FALLBACK,,,310.7299435812468,,0.0,0.0,0.0,2.0,2026-09-01,,,,,147.0,True,NYG,True,Jake Haener,,10215,True,False,False,False,,relevance_hardened_component_only,UNAVAILABLE,False,420,630,NO_SIGNAL,outside_actionable_relevance_gate,,blocked_no_empirical_pick_distribution
10216,00-0038636,Kenny McIntosh,unmatched,RB,,,False,700.3,adp_dynasty_ppr,5.2,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.375,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td,pts_ppr,5.2,0.3058823529411765,-13.225047011819306,-5.922360663103408,3.7193392931946008,14.568355810362284,25.35092675087684,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,,121.0,False,,,-27.88382857804412,93.21724137931034,121.10106995735444,5.2,0.0,0.0,114.0,161.0,False,-13.225047011819306,-5.922360663103408,3.7193392931946008,14.568355810362284,25.35092675087684,5.2,5.2,5.2,,MARKET_FALLBACK,,,0.034960663481413655,-0.015261454306514209,0.08563773514734094,3,4,17.0,,,unmatched,False,False,position_not_validated,{},5.2,M9_FALLBACK,,5.2,149.0,-143.8,0.0,0.0,0.0,2.0,2026-09-01,,,,114.0,275.0,True,,False,Kenny McIntosh,,10216,False,False,False,False,,relevance_hardened_component_only,IRRELEVANT,False,420,630,NO_SIGNAL,outside_actionable_relevance_gate,,blocked_no_empirical_pick_distribution
10217,00-0038582,Clayton Tune,canonical_id,QB,,GB,False,681.0,adp_dynasty_ppr,12.4,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.5,fum_lost|pass_2pt|rush_2pt|rush_td,pts_ppr,12.4,0.7294117647058824,-17.220849305377612,-5.123784531923704,10.350807584206215,27.386348035765465,44.75375408349156,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,67.62997433830257,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,67.62997433830257,,-12.723792390093845,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":-5.304361635023585,""prev__passing_tds"":-1.4274943278853445,""snap_share_prior4"":-1.2291782039587709,""prev__passing_yards"":-1.0650987007086803,""qb_rush_share_prior4"":-0.45393547412103186,""prev__rushing_tds"":-0.31818421591003926,""team_pass_attempts_prior4_team"":-0.17636076689919486,""opportunity_xfp_realized_prior4"":-0.14757858882979413}",70,,62.0,False,,,-67.95376672839643,166.8898039215686,234.84357064996505,-0.3237923900938426,-12.723792390093845,-102.61122895236969,75.0,87.0,True,-29.944641695471454,-17.847576922017545,-2.3729848058876275,14.662555645671622,32.02996169339772,-0.3237923900938426,12.4,-0.3237923900938426,,MARKET_FALLBACK,,,0.06838350248147952,0.017859016248568532,0.13070043718888344,4,4,17.0,2025.0,GB,canonical_id,False,False,prior_season_games_below_gate,{},-0.3237923900938426,M9_FALLBACK,,-0.3237923900938426,310.7299435812468,-311.05373597134064,0.0,0.0,0.0,2.0,2026-09-01,,,,79.0,162.0,True,,False,Clayton Tune,,10217,False,False,False,False,,relevance_hardened_component_only,IRRELEVANT,False,420,630,NO_SIGNAL,outside_actionable_relevance_gate,,blocked_no_empirical_pick_distribution
10218,00-0038618,Xavier Hutchinson,canonical_id,WR,HOU,HOU,False,640.9,adp_dynasty_ppr,36.7,SLEEPER_RAW_LEAGUE_REPLAY,0.375,fum_lost|rec_2pt|rush_2pt|rush_td|rush_yd,pts_ppr,36.7,2.158823529411765,14.59074164038445,23.871869063622988,35.35833823665141,47.94339603308848,60.39001380625295,66,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,94.14364542749809,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,94.14364542749809,,43.47981961667261,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":-0.5198573734786613,""prev__receiving_yards"":-0.3596377870390306,""target_share_prior4"":-0.31971626451135,""prev__receptions"":-0.16858721311990596,""pfr_receiving_drop_pct_prior4"":-0.07958462149230776,""opportunity_xfp_realized_prior4"":-0.07793590438029444,""offense_snap_share_prior4"":0.06742064654444926,""opportunity_change_score_prior1"":0.059303069184040505}",94,,127.0,False,,,-13.963825810825456,94.60625,108.57007581082546,80.17981961667262,43.47981961667261,118.47362293371285,91.0,165.0,True,58.070561257057065,67.35168868029561,78.83815785332402,91.42321564976108,103.86983342292557,80.17981961667262,36.7,80.17981961667262,,MARKET_FALLBACK,6.324203094447414,107.51145260560604,0.056343262743822356,0.029973630920262572,0.10131868290256384,4,4,17.0,2025.0,HOU,canonical_id,True,True,validated_component_shadow,"{""rushing_attempts"":0.15738599676585444,""rushing_yards"":0.8754899281390162,""rushing_tds"":0.0038220966094841932,""rushing_2pt_conversions"":2.4931191948432723e-05,""rushing_first_downs"":0.05522809773686536,""targets"":3.724102394697416,""receptions"":2.3331274966958033,""receiving_yards"":28.71816317171205,""receiving_tds"":0.17105800231317772,""receiving_2pt_conversions"":0.0052398332535338096,""receiving_first_downs"":1.3555111199581142,""fumbles"":0.024635192585425063,""fumbles_lost"":0.014049917330216022}",107.51145260560604,V972_VALIDATED_COMPONENT_SHADOW,27.33163298893342,107.51145260560604,148.65272994840757,-41.14127734280153,0.0,0.0,0.0,2.0,2026-09-01,,,,77.0,256.0,True,HOU,True,Xavier Hutchinson,,10218,True,False,False,False,,relevance_hardened_component_only,IRRELEVANT,False,420,630,NO_SIGNAL,outside_actionable_relevance_gate,,blocked_no_empirical_pick_distribution
10219,00-0038611,Chris Rodriguez,canonical_id,RB,JAX,WAS,True,164.2,adp_dynasty_ppr,132.5,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.625,rec_2pt|rec_td|rush_2pt,pts_ppr,132.5,7.794117647058823,103.89589557743275,117.00159148127474,131.84141013780987,147.4622466207899,161.66073966330316,55,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_TEAM_CHANGE,False,,,,,,0.0,,,,,,0.0,0.8,kr_yd|pr_yd,"{""prev__receptions"":-0.52811368316889,""carry_share_prior4"":0.4947556037322888,""opportunity_change_score_prior1"":-0.35146502564563104,""prev__receiving_yards"":-0.3432299263674281,""prev__rushing_yards"":0.2856996090233219,""opportunity_xfp_realized_prior4"":0.23476734168878732,""prev__rushing_tds"":0.16551288152761787,""target_share_prior4"":-0.15143494359614418}",40,53.0,40.0,False,13.0,,-27.88382857804412,93.21724137931034,121.10106995735444,132.5,0.0,0.0,40.0,13.0,False,103.89589557743275,117.00159148127474,131.84141013780987,147.4622466207899,161.66073966330316,132.5,132.5,132.5,,MARKET_FALLBACK,,,0.034960663481413655,-0.015261454306514209,0.08563773514734094,3,4,17.0,,,unmatched,False,False,position_not_validated,{},132.5,M9_FALLBACK,,132.5,149.0,-16.5,0.0,0.0,0.0,2.0,2026-09-01,,,,40.0,53.0,True,JAX,True,Chris Rodriguez,,10219,True,True,True,True,40.0,relevance_hardened_component_only,MARKET_UNDERRATED,False,420,630,WATCHLIST_ONLY,relative_rank_edge_but_below_league_replacement,,blocked_no_empirical_pick_distribution
