test_season,model,decile,n,mean_prediction,mean_actual,bias
2022,ENSEMBLE,1,6,3.9325218469288017,7.928305860805861,-3.9957840138770595
2022,ENSEMBLE,2,5,7.141765282354376,1.9866666666666668,5.155098615687709
2022,ENSEMBLE,3,5,9.274215985475658,8.010514285714285,1.2637016997613735
2022,ENSEMBLE,4,6,12.248892999867573,14.978254746342982,-2.7293617464754085
2022,ENSEMBLE,5,5,14.277708718460588,14.992112820512821,-0.7144041020522334
2022,ENSEMBLE,6,5,15.798217032490232,12.705850980392157,3.0923660520980754
2022,ENSEMBLE,7,6,16.729633195425933,15.76410113035113,0.9655320650748038
2022,ENSEMBLE,8,5,18.43932492611098,17.64502222222222,0.7943027038887607
2022,ENSEMBLE,9,5,20.796676539681034,22.20995,-1.4132734603189654
2022,ENSEMBLE,10,6,23.52653730830978,23.57815953654189,-0.051622228232108824
2022,V972,1,6,4.104148862662065,9.18219474969475,-5.078045887032685
2022,V972,2,5,6.859758645648908,2.9377142857142857,3.922044359934622
2022,V972,3,5,9.482566416474072,8.26222857142857,1.220337845045501
2022,V972,4,6,11.874203002075989,12.722064270152506,-0.8478612680765174
2022,V972,5,5,14.072646932249677,14.032246153846154,0.04040077840352296
2022,V972,6,5,16.22327920145983,13.17741818181818,3.0458610196416522
2022,V972,7,6,17.71911643228834,16.27649074074074,1.442625691547601
2022,V972,8,5,19.116327361424062,17.518454154995332,1.59787320642873
2022,V972,9,5,21.226595948608782,21.027866666666664,0.1987292819421178
2022,V972,10,6,23.575657419662903,24.563228980986334,-0.9875715613234313
2022,M9,1,6,3.727838313474914,8.02830586080586,-4.300467547330946
2022,M9,2,5,6.413416199549337,2.542666666666667,3.87074953288267
2022,M9,3,5,9.285765331335535,8.131142857142857,1.1546224741926778
2022,M9,4,6,12.663310999334547,13.868486928104575,-1.2051759287700285
2022,M9,5,5,14.46978058740054,17.36161045751634,-2.8918298701157976
2022,M9,6,5,15.182550008746722,11.469736507936508,3.7128135008102134
2022,M9,7,6,15.946315149687537,16.432414724164726,-0.48609957447718877
2022,M9,8,5,18.069066610141313,16.896128104575165,1.1729385055661474
2022,M9,9,5,20.539868654666936,21.55857745098039,-1.0187087963134545
2022,M9,10,6,23.693076414744553,23.57815953654189,0.1149168782026635
2023,ENSEMBLE,1,6,4.706646274917639,10.486823529411765,-5.780177254494126
2023,ENSEMBLE,2,5,8.1835695199525,4.119328571428572,4.064240948523927
2023,ENSEMBLE,3,5,10.870820257473797,15.108533333333336,-4.2377130758595385
2023,ENSEMBLE,4,5,12.219106692738631,8.0612,4.1579066927386314
2023,ENSEMBLE,5,6,13.683697130719894,15.99282679738562,-2.3091296666657257
2023,ENSEMBLE,6,5,14.90672534475415,12.286844444444444,2.619880900309706
2023,ENSEMBLE,7,5,16.507609872313587,12.073218232747646,4.434391639565941
2023,ENSEMBLE,8,5,18.373466317409477,17.692194570135747,0.6812717472737297
2023,ENSEMBLE,9,5,19.71135863386378,18.915520588235292,0.7958380456284893
2023,ENSEMBLE,10,6,23.48484372993359,22.112870286576168,1.3719734433574224
2023,V972,1,6,4.291425731416452,10.088490196078432,-5.79706446466198
2023,V972,2,5,7.945998539261359,6.1135,1.8324985392613584
2023,V972,3,5,9.992273217977973,12.162361904761903,-2.170088686783931
2023,V972,4,5,11.636923274274231,9.7202,1.916723274274231
2023,V972,5,6,13.592511489618678,13.954993464052288,-0.3624819744336101
2023,V972,6,5,14.990985135688181,15.861873015873016,-0.870887880184835
2023,V972,7,5,16.92532484441285,14.577648484848485,2.347676359564364
2023,V972,8,5,18.512223455199354,14.602547511312219,3.9096759438871356
2023,V972,9,5,20.570885533537385,18.142108823529412,2.4287767100079733
2023,V972,10,6,23.819754310973064,22.112870286576168,1.7068840243968957
2023,M9,1,6,5.168672095954932,10.343490196078433,-5.174818100123501
2023,M9,2,5,8.412622842827243,6.220566666666667,2.192056176160577
2023,M9,3,5,11.517380292680178,13.18302857142857,-1.6656482787483924
2023,M9,4,5,13.122481521600164,13.422325490196076,-0.299843968595912
2023,M9,5,6,14.330180751782594,13.17181818181818,1.1583625699644138
2023,M9,6,5,15.280630149123828,12.974274509803923,2.3063556393199054
2023,M9,7,5,16.056795279523097,9.094223015873016,6.962572263650081
2023,M9,8,5,17.213300492904697,20.919361236802413,-3.706060743897716
2023,M9,9,5,19.10459504768145,15.297550000000001,3.8070450476814486
2023,M9,10,6,23.055363192208386,22.69847077677225,0.3568924154361355
2024,ENSEMBLE,1,6,5.116525010281884,4.7335,0.38302501028188374
2024,ENSEMBLE,2,5,7.337535148961841,11.525583906289787,-4.188048757327946
2024,ENSEMBLE,3,6,10.582860020162494,10.43875,0.1441100201624934
2024,ENSEMBLE,4,5,12.449131688464892,10.402104761904763,2.047026926560129
2024,ENSEMBLE,5,6,13.863983901012716,9.513169312169312,4.350814588843404
2024,ENSEMBLE,6,5,15.947738772483884,8.209378151260504,7.73836062122338
2024,ENSEMBLE,7,5,17.101855122661966,17.02250668449198,0.07934843816998693
2024,ENSEMBLE,8,6,18.29498303974329,20.98812834224599,-2.6931453025026997
2024,ENSEMBLE,9,5,18.976318307343764,17.80913431372549,1.1671839936182735
2024,ENSEMBLE,10,6,21.43810518951162,22.355898809523808,-0.917793620012187
2024,V972,1,6,5.228302135100823,3.764055555555556,1.464246579545267
2024,V972,2,5,7.832405712425467,8.723829004329003,-0.8914232919035365
2024,V972,3,6,9.781245757359375,12.694656862745097,-2.9134111053857215
2024,V972,4,5,12.32192771277867,10.33364761904762,1.988280093731051
2024,V972,5,6,13.605241257208684,9.817883597883599,3.7873576593250853
2024,V972,6,5,15.840095009972842,7.146670129870131,8.693424880102711
2024,V972,7,5,17.33647551581585,19.678720588235297,-2.3422450724194483
2024,V972,8,6,18.27845327898542,19.009434682964095,-0.7309814039786744
2024,V972,9,5,19.098383543349847,18.97482272727273,0.12356081607711644
2024,V972,10,6,22.22708564524453,22.835930555555553,-0.6088449103110243
2024,M9,1,6,4.488119053947918,8.198732620320856,-3.7106135663729374
2024,M9,2,5,7.309050844526212,4.756733333333333,2.5523175111928786
2024,M9,3,6,10.96990253189655,11.886452380952383,-0.9165498490558335
2024,M9,4,5,12.586714735437491,12.953433333333333,-0.3667185978958418
2024,M9,5,6,13.973424477849408,10.440270152505446,3.5331543253439612
2024,M9,6,5,15.94641814573971,12.733493697478991,3.2129244482607184
2024,M9,7,5,16.90280285894307,11.060319327731094,5.842483531211975
2024,M9,8,6,18.33008740332347,20.518718879976234,-2.1886314766527626
2024,M9,9,5,19.137040193777477,16.813717647058823,2.3233225467186536
2024,M9,10,6,21.139255953062886,22.527781162464986,-1.3885252094021006
2025,ENSEMBLE,1,6,5.0932937548129145,3.410833333333333,1.6824604214795813
2025,ENSEMBLE,2,5,7.347832574360521,9.844555555555555,-2.4967229811950338
2025,ENSEMBLE,3,5,9.31277605369755,9.905821067821067,-0.5930450141235166
2025,ENSEMBLE,4,5,11.874093487592756,13.314345098039217,-1.4402516104464613
2025,ENSEMBLE,5,6,13.4984220407348,10.200485168426345,3.297936872308455
2025,ENSEMBLE,6,5,15.599170472674313,18.144879487179487,-2.5457090145051744
2025,ENSEMBLE,7,5,16.756553030536125,12.439746778711484,4.316806251824641
2025,ENSEMBLE,8,5,18.483905597185462,19.593720588235293,-1.1098149910498307
2025,ENSEMBLE,9,5,20.019978948811257,20.16512016806723,-0.14514121925597223
2025,ENSEMBLE,10,6,23.520317919714284,21.025324822236588,2.494993097477696
2025,V972,1,6,5.075587948405659,3.410833333333333,1.6647546150723262
2025,V972,2,5,7.351933269275234,7.928555555555555,-0.5766222862803208
2025,V972,3,5,8.967397122443193,15.633232832526952,-6.665835710083758
2025,V972,4,5,11.395316584714283,9.502933333333335,1.8923832513809486
2025,V972,5,6,13.484026543411197,12.377023629964805,1.107002913446392
2025,V972,6,5,15.627408758333956,11.8205,3.8069087583339574
2025,V972,7,5,17.10494054097841,16.152280112044817,0.9526604289335943
2025,V972,8,5,18.66499820259515,18.92045,-0.2554517974048487
2025,V972,9,5,20.2844266948127,20.838390756302523,-0.5539640614898218
2025,V972,10,6,23.839813432550823,21.025324822236588,2.8144886103142355
2025,M9,1,6,4.348893444148248,4.789166666666666,-0.4402732225184174
