market_player_key,canonical_player_id,sleeper_id,full_name,position_model,market_adp,opening_adp,adp_change_from_open,adp_change_7d,adp_change_21d,market_snapshot_count,latest_market_as_of
00-0031136,00-0031136,1945,Chris Boswell,K,146.6,148.6,2.0,2.0,2.0,2,2026-09-01
00-0031203,00-0031203,2020,Cairo Santos,K,230.5,230.1,-0.4000000000000057,-0.4000000000000057,-0.4000000000000057,2,2026-09-01
00-0031209,00-0031209,2114,Senorise Perry,RB,370.5,381.5,11.0,11.0,11.0,2,2026-09-01
00-0031285,00-0031285,2168,Devonta Freeman,RB,687.3,687.3,0.0,0.0,0.0,2,2026-09-01
00-0031288,00-0031288,1895,AJ McCarron,QB,700.0,700.0,0.0,0.0,0.0,2,2026-09-01
00-0031299,00-0031299,1800,Jordan Matthews,TE,638.5,638.5,0.0,0.0,0.0,2,2026-09-01
00-0031319,00-0031319,5828,Diontae Spencer,WR,515.7,515.7,0.0,0.0,0.0,2,2026-09-01
00-0031325,00-0031325,1817,Sammy Watkins,WR,679.9,679.9,0.0,0.0,0.0,2,2026-09-01
00-0031339,00-0031339,1971,Donte Moncrief,WR,641.5,641.5,0.0,0.0,0.0,2,2026-09-01
00-0031344,00-0031344,2004,Cody Latimer,WR,656.5,656.5,0.0,0.0,0.0,2,2026-09-01
00-0031345,00-0031345,1837,Jimmy Garoppolo,QB,685.4,685.4,0.0,0.0,0.0,2,2026-09-01
00-0031363,00-0031363,2818,Michael Palardy,P,653.0,653.0,0.0,0.0,0.0,2,2026-09-01
00-0031373,00-0031373,1916,Martavis Bryant,WR,608.7,530.7,-78.0,-78.0,-78.0,2,2026-09-01
00-0031381,00-0031381,2133,Davante Adams,WR,50.3,50.1,-0.19999999999999574,-0.19999999999999574,-0.19999999999999574,2,2026-09-01
00-0031382,00-0031382,1825,Jarvis Landry,WR,694.3,694.3,0.0,0.0,0.0,2,2026-09-01
00-0031384,00-0031384,2146,Richard Rodgers,TE,636.7,636.7,0.0,0.0,0.0,2,2026-09-01
00-0031387,00-0031387,2118,Eric Ebron,TE,646.1,646.1,0.0,0.0,0.0,2,2026-09-01
00-0031395,00-0031395,2229,Garrett Gilbert,QB,498.4,444.5,-53.89999999999998,-53.89999999999998,-53.89999999999998,2,2026-09-01
00-0031407,00-0031407,1979,Blake Bortles,QB,624.7,624.7,0.0,0.0,0.0,2,2026-09-01
00-0031408,00-0031408,2216,Mike Evans,WR,62.1,62.4,0.29999999999999716,0.29999999999999716,0.29999999999999716,2,2026-09-01
00-0031428,00-0031428,1992,Allen Robinson,WR,627.9,627.9,0.0,0.0,0.0,2,2026-09-01
00-0031462,00-0031462,2304,Jerome Cunningham,TE,616.0,537.0,-79.0,-79.0,-79.0,2,2026-09-01
00-0031484,00-0031484,3048,Chris Manhertz,TE,625.3,625.3,0.0,0.0,0.0,2,2026-09-01
00-0031492,00-0031492,2747,Jason Myers,K,125.8,125.9,0.10000000000000853,0.10000000000000853,0.10000000000000853,2,2026-09-01
00-0031504,00-0031504,2587,Dres Anderson,WR,652.5,652.5,0.0,0.0,0.0,2,2026-09-01
00-0031511,00-0031511,2801,DeAndrew White,WR,563.8,245.0,-318.79999999999995,-318.79999999999995,-318.79999999999995,2,2026-09-01
00-0031543,00-0031543,2650,Ty Long,P,643.4,643.4,0.0,0.0,0.0,2,2026-09-01
00-0031545,00-0031545,2312,Kevin White,WR,384.7,373.0,-11.699999999999989,-11.699999999999989,-11.699999999999989,2,2026-09-01
00-0031547,00-0031547,2319,DeVante Parker,WR,466.5,466.5,0.0,0.0,0.0,2,2026-09-01
00-0031558,00-0031558,2360,Maxx Williams,TE,413.0,413.0,0.0,0.0,0.0,2,2026-09-01
00-0031570,00-0031570,2412,Justin Hardy,WR,498.0,498.0,0.0,0.0,0.0,2,2026-09-01
00-0031585,00-0031585,2446,MyCole Pruitt,TE,263.0,263.0,0.0,0.0,0.0,2,2026-09-01
00-0031588,00-0031588,2449,Stefon Diggs,WR,108.4,107.9,-0.5,-0.5,-0.5,2,2026-09-01
00-0031589,00-0031589,2450,Brett Hundley,QB,656.8,573.8,-83.0,-83.0,-83.0,2,2026-09-01
00-0031590,00-0031590,2452,Jay Ajayi,RB,667.1,667.1,0.0,0.0,0.0,2,2026-09-01
00-0031595,00-0031595,2471,Michael Burton,FB,567.0,496.0,-71.0,-71.0,-71.0,2,2026-09-01
00-0031665,00-0031665,2560,Zach Zenner,RB,698.2,698.2,0.0,0.0,0.0,2,2026-09-01
00-0031690,00-0031690,2755,Eric Tomlinson,TE,514.0,514.0,0.0,0.0,0.0,2,2026-09-01
00-0031747,00-0031747,2593,Antwan Goodley,WR,519.5,519.5,0.0,0.0,0.0,2,2026-09-01
00-0031800,00-0031800,2711,Taylor Heinicke,QB,661.0,661.0,0.0,0.0,0.0,2,2026-09-01
00-0031806,00-0031806,2588,Malcolm Brown,RB,245.0,245.0,0.0,0.0,0.0,2,2026-09-01
00-0031876,00-0031876,3008,Matt Wile,P,420.0,420.0,0.0,0.0,0.0,2,2026-09-01
00-0031885,00-0031885,2785,Gus Johnson,RB,302.0,289.0,-13.0,-13.0,-13.0,2,2026-09-01
00-0031934,00-0031934,2342,Devin Smith,WR,521.6,521.6,0.0,0.0,0.0,2,2026-09-01
00-0031941,00-0031941,2410,Jamison Crowder,WR,690.0,690.0,0.0,0.0,0.0,2,2026-09-01
00-0031951,00-0031951,2476,James O'Shaughnessy,TE,656.8,656.8,0.0,0.0,0.0,2,2026-09-01
00-0031960,00-0031960,2532,Da'Ron Brown,WR,657.5,657.5,0.0,0.0,0.0,2,2026-09-01
00-0031972,00-0031972,2602,Darius Jennings,WR,693.0,693.0,0.0,0.0,0.0,2,2026-09-01
00-0032009,00-0032009,2822,Adam Humphries,WR,242.0,242.0,0.0,0.0,0.0,2,2026-09-01
00-0032055,00-0032055,2346,Devin Funchess,WR,688.7,688.7,0.0,0.0,0.0,2,2026-09-01
00-0032058,00-0032058,2378,Tevin Coleman,RB,482.6,467.2,-15.400000000000034,-15.400000000000034,-15.400000000000034,2,2026-09-01
00-0032063,00-0032063,2431,Mike Davis,RB,638.0,638.0,0.0,0.0,0.0,2,2026-09-01
00-0032068,00-0032068,2496,Malcolm Johnson,RB,265.0,265.0,0.0,0.0,0.0,1,2026-09-01
00-0032082,00-0032082,2581,Jahwan Edwards,RB,700.8,700.8,0.0,0.0,0.0,2,2026-09-01
00-0032087,00-0032087,2671,Josh Lambo,K,684.2,648.5,-35.700000000000045,-35.700000000000045,-35.700000000000045,2,2026-09-01
00-0032098,00-0032098,2751,Daniel Brown,TE,620.1,620.1,0.0,0.0,0.0,2,2026-09-01
00-0032104,00-0032104,2359,Ameer Abdullah,RB,612.4,612.4,0.0,0.0,0.0,2,2026-09-01
00-0032112,00-0032112,2462,J.J. Nelson,WR,611.0,611.0,0.0,0.0,0.0,2,2026-09-01
00-0032113,00-0032113,2465,Kenny Bell,WR,678.8,678.8,0.0,0.0,0.0,2,2026-09-01
00-0032134,00-0032134,2460,C.J. Uzomah,TE,242.0,242.0,0.0,0.0,0.0,2,2026-09-01
00-0032135,00-0032135,2463,Jesse James,TE,636.8,636.8,0.0,0.0,0.0,2,2026-09-01
00-0032139,00-0032139,2528,Ben Koyack,TE,522.5,461.5,-61.0,-61.0,-61.0,2,2026-09-01
00-0032144,00-0032144,2320,Melvin Gordon,RB,489.6,465.3,-24.30000000000001,-24.30000000000001,-24.30000000000001,2,2026-09-01
00-0032156,00-0032156,2549,Trevor Siemian,QB,646.9,596.3,-50.60000000000002,-50.60000000000002,-50.60000000000002,2,2026-09-01
00-0032160,00-0032160,2583,Tyrell Williams,WR,692.0,692.0,0.0,0.0,0.0,2,2026-09-01
00-0032200,00-0032200,2399,Ty Montgomery,WR,447.3,593.3,145.99999999999994,145.99999999999994,145.99999999999994,2,2026-09-01
00-0032214,00-0032214,2390,Tyler Kroft,TE,649.3,566.3,-83.0,-83.0,-83.0,2,2026-09-01
00-0032227,00-0032227,2397,Jeff Heuerman,TE,418.0,371.0,-47.0,-47.0,-47.0,2,2026-09-01
00-0032241,00-0032241,2315,Todd Gurley,RB,678.1,678.1,0.0,0.0,0.0,2,2026-09-01
00-0032245,00-0032245,2394,Sean Mannion,QB,694.7,694.7,0.0,0.0,0.0,2,2026-09-01
00-0032256,00-0032256,2373,Clive Walford,TE,626.3,626.3,0.0,0.0,0.0,2,2026-09-01
00-0032257,00-0032257,2382,Duke Johnson,RB,673.5,673.5,0.0,0.0,0.0,2,2026-09-01
00-0032319,00-0032319,3041,Ross Travis,TE,642.5,642.5,0.0,0.0,0.0,2,2026-09-01
00-0032341,00-0032341,3336,Moritz Boehringer,TE,473.0,473.0,0.0,0.0,0.0,2,2026-09-01
00-0032351,00-0032351,3418,Mekale McKay,WR,291.5,284.5,-7.0,-7.0,-7.0,2,2026-09-01
00-0032355,00-0032355,3582,Chester Rogers,WR,233.0,233.0,0.0,0.0,0.0,1,2026-09-01
00-0032377,00-0032377,3453,Josh Ferguson,RB,652.6,652.6,0.0,0.0,0.0,2,2026-09-01
00-0032385,00-0032385,3200,Sterling Shepard,WR,507.0,507.0,0.0,0.0,0.0,2,2026-09-01
00-0032392,00-0032392,3202,Austin Hooper,TE,430.0,430.0,0.0,0.0,0.0,2,2026-09-01
00-0032393,00-0032393,3204,C.J. Prosise,RB,684.0,684.0,0.0,0.0,0.0,2,2026-09-01
00-0032394,00-0032394,3258,Nick Vannett,TE,666.0,666.0,0.0,0.0,0.0,2,2026-09-01
00-0032404,00-0032404,3280,Tyler Ervin,RB,493.0,435.0,-58.0,-58.0,-58.0,2,2026-09-01
00-0032411,00-0032411,3208,Kenneth Dixon,RB,285.3,336.5,51.19999999999999,51.19999999999999,51.19999999999999,2,2026-09-01
00-0032429,00-0032429,3340,Jerell Adams,TE,657.5,657.5,0.0,0.0,0.0,2,2026-09-01
00-0032431,00-0032431,3347,Jake Rudock,QB,496.8,475.9,-20.900000000000034,-20.900000000000034,-20.900000000000034,2,2026-09-01
00-0032436,00-0032436,3362,Jeff Driskel,QB,459.0,459.0,0.0,0.0,0.0,2,2026-09-01
00-0032447,00-0032447,3380,Devin Lucien,WR,502.5,502.5,0.0,0.0,0.0,2,2026-09-01
00-0032450,00-0032450,3391,Dwayne Washington,RB,629.5,629.5,0.0,0.0,0.0,2,2026-09-01
00-0032453,00-0032453,3398,Kenny Lawler,WR,660.2,660.2,0.0,0.0,0.0,2,2026-09-01
00-0032524,00-0032524,3548,Jamal Robinson,WR,633.0,633.0,0.0,0.0,0.0,2,2026-09-01
00-0032540,00-0032540,3688,Tra Carson,RB,351.5,307.0,-44.5,-44.5,-44.5,2,2026-09-01
00-0032543,00-0032543,3433,Alex Erickson,WR,629.3,629.3,0.0,0.0,0.0,2,2026-09-01
00-0032559,00-0032559,3520,Jay Lee,WR,626.5,626.5,0.0,0.0,0.0,2,2026-09-01
00-0032569,00-0032569,3678,Wil Lutz,K,253.3,253.3,0.0,0.0,0.0,2,2026-09-01
00-0032577,00-0032577,3488,D.J. Foster,RB,247.0,247.0,0.0,0.0,0.0,2,2026-09-01
00-0032582,00-0032582,3504,Steven Scheu,TE,431.5,431.5,0.0,0.0,0.0,2,2026-09-01
00-0032583,00-0032583,3561,Bryce Williams,TE,545.4,555.2,9.800000000000068,9.800000000000068,9.800000000000068,2,2026-09-01
00-0032614,00-0032614,3456,Joel Stave,QB,674.5,674.5,0.0,0.0,0.0,2,2026-09-01
00-0032626,00-0032626,3503,Geronimo Allison,WR,695.0,695.0,0.0,0.0,0.0,2,2026-09-01
00-0032653,00-0032653,3515,K.J. Maye,WR,666.0,666.0,0.0,0.0,0.0,2,2026-09-01
00-0032661,00-0032661,3465,Ben Braunecker,TE,289.8,275.0,-14.800000000000011,-14.800000000000011,-14.800000000000011,2,2026-09-01
00-0032669,00-0032669,3467,Taylor Bertolet,K,529.0,529.0,0.0,0.0,0.0,2,2026-09-01
00-0032689,00-0032689,3774,Jason Vander Laan,TE,565.0,565.0,0.0,0.0,0.0,2,2026-09-01
00-0032702,00-0032702,3486,Chris Brown,WR,686.7,686.7,0.0,0.0,0.0,2,2026-09-01
00-0032725,00-0032725,3496,Stephen Anderson,TE,404.9,361.9,-43.0,-43.0,-43.0,2,2026-09-01
00-0032726,00-0032726,3451,Ka'imi Fairbairn,K,129.9,129.7,-0.20000000000001705,-0.20000000000001705,-0.20000000000001705,2,2026-09-01
00-0032728,00-0032728,3730,Tevin Jones,WR,309.0,300.0,-9.0,-9.0,-9.0,2,2026-09-01
00-0032764,00-0032764,3198,Derrick Henry,RB,20.9,20.0,-0.8999999999999986,-0.8999999999999986,-0.8999999999999986,2,2026-09-01
00-0032765,00-0032765,3199,Michael Thomas,WR,688.3,688.3,0.0,0.0,0.0,2,2026-09-01
00-0032792,00-0032792,3343,Nate Sudfeld,QB,698.5,698.5,0.0,0.0,0.0,2,2026-09-01
00-0032794,00-0032794,3353,Danny Vitale,RB,621.5,695.0,73.5,73.5,73.5,2,2026-09-01
00-0032817,00-0032817,3516,Mitch Mathews,WR,409.5,409.5,0.0,0.0,0.0,2,2026-09-01
00-0032835,00-0032835,3805,Jon Brown,K,683.0,683.0,0.0,0.0,0.0,2,2026-09-01
00-0032864,00-0032864,3824,Alex Ellis,TE,614.7,614.7,0.0,0.0,0.0,2,2026-09-01
00-0032870,00-0032870,3827,Aldrick Rosas,K,671.6,584.4,-87.20000000000005,-87.20000000000005,-87.20000000000005,2,2026-09-01
00-0032876,00-0032876,3621,Jordan Williams-Lambert,WR,245.0,257.0,12.0,12.0,12.0,2,2026-09-01
00-0032881,00-0032881,3614,Tommylee Lewis,WR,250.0,258.0,8.0,8.0,8.0,2,2026-09-01
00-0032889,00-0032889,3218,A'Shawn Robinson,DT,400.0,360.0,-40.0,-40.0,-40.0,2,2026-09-01
00-0032897,00-0032897,3354,Derek Watt,FB,671.3,671.3,0.0,0.0,0.0,2,2026-09-01
00-0032901,00-0032901,3495,Mike Bercovici,QB,615.8,615.8,0.0,0.0,0.0,2,2026-09-01
00-0032940,00-0032940,3300,DeAndre Washington,RB,666.0,666.0,0.0,0.0,0.0,2,2026-09-01
00-0032951,00-0032951,3155,Laquon Treadwell,WR,643.3,643.3,0.0,0.0,0.0,2,2026-09-01
00-0032956,00-0032956,3332,Andy Janovich,FB,573.0,573.0,0.0,0.0,0.0,2,2026-09-01
00-0032966,00-0032966,3177,Corey Coleman,WR,653.4,653.4,0.0,0.0,0.0,2,2026-09-01
00-0032972,00-0032972,3209,Devontae Booker,RB,268.5,249.0,-19.5,-19.5,-19.5,2,2026-09-01
00-0032975,00-0032975,3312,Jonathan Williams,RB,629.2,629.2,0.0,0.0,0.0,2,2026-09-01
00-0032977,00-0032977,3328,Rashard Higgins,WR,585.5,585.5,0.0,0.0,0.0,2,2026-09-01
00-0032996,00-0032996,3412,Devon Johnson,RB,691.4,691.4,0.0,0.0,0.0,2,2026-09-01
00-0032997,00-0032997,3514,Jake McGee,TE,667.3,434.0,-233.29999999999995,-233.29999999999995,-233.29999999999995,2,2026-09-01
00-0033003,00-0033003,3540,Jamaal Jones,WR,347.0,326.0,-21.0,-21.0,-21.0,2,2026-09-01
00-0033009,00-0033009,3225,Tyler Boyd,WR,605.0,605.0,0.0,0.0,0.0,2,2026-09-01
00-0033025,00-0033025,3868,Jalen Richard,RB,641.3,641.3,0.0,0.0,0.0,2,2026-09-01
00-0033040,00-0033040,3321,Tyreek Hill,WR,227.1,227.2,0.09999999999999432,0.09999999999999432,0.09999999999999432,2,2026-09-01
00-0033045,00-0033045,3164,Ezekiel Elliott,RB,692.4,692.4,0.0,0.0,0.0,2,2026-09-01
00-0033077,00-0033077,3294,Dak Prescott,QB,76.5,77.5,1.0,1.0,1.0,2,2026-09-01
00-0033090,00-0033090,3214,Hunter Henry,TE,142.7,141.6,-1.0999999999999943,-1.0999999999999943,-1.0999999999999943,2,2026-09-01
00-0033104,00-0033104,3205,Cody Kessler,QB,398.4,359.6,-38.799999999999955,-38.799999999999955,-38.799999999999955,2,2026-09-01
00-0033106,00-0033106,3163,Jared Goff,QB,132.9,131.7,-1.200000000000017,-1.200000000000017,-1.200000000000017,2,2026-09-01
00-0033108,00-0033108,3170,Paxton Lynch,QB,543.6,527.3,-16.300000000000068,-16.300000000000068,-16.300000000000068,2,2026-09-01
00-0033112,00-0033112,3333,Temarrick Hemingway,TE,426.4,375.6,-50.799999999999955,-50.799999999999955,-50.799999999999955,2,2026-09-01
00-0033114,00-0033114,3652,Mike Thomas,WR,512.5,453.5,-59.0,-59.0,-59.0,2,2026-09-01
00-0033118,00-0033118,3242,Kenyan Drake,RB,452.7,402.7,-50.0,-50.0,-50.0,2,2026-09-01
00-0033119,00-0033119,3257,Jacoby Brissett,QB,243.0,243.0,0.0,0.0,0.0,2,2026-09-01
00-0033127,00-0033127,3157,Will Fuller,WR,667.0,667.0,0.0,0.0,0.0,2,2026-09-01
00-0033138,00-0033138,3909,Sam Ficken,K,636.3,636.3,0.0,0.0,0.0,2,2026-09-01
00-0033193,00-0033193,3957,Blake Sims,RB,608.0,608.0,0.0,0.0,0.0,2,2026-09-01
00-0033215,00-0033215,4050,Cyril Grayson,WR,243.5,256.0,12.5,12.5,12.5,2,2026-09-01
00-0033217,00-0033217,4054,Mo Alie-Cox,TE,527.6,527.6,0.0,0.0,0.0,2,2026-09-01
00-0033240,00-0033240,4309,Scott Orndoff,TE,280.0,282.0,2.0,2.0,2.0,2,2026-09-01
