test_season,model,decile,n,mean_prediction,mean_actual,bias
2022,ENSEMBLE,1,6,3.6720029444863775,6.9562362637362645,-3.284233319249887
2022,ENSEMBLE,2,5,6.471617965054884,2.030666666666667,4.440951298388217
2022,ENSEMBLE,3,5,8.048967165754567,7.348657142857142,0.7003100228974244
2022,ENSEMBLE,4,6,10.70499454203785,13.215883131030191,-2.5108885889923407
2022,ENSEMBLE,5,5,12.409858030794648,12.676984615384615,-0.26712658458996685
2022,ENSEMBLE,6,5,13.453945754475185,11.445963636363636,2.007982118111549
2022,ENSEMBLE,7,6,14.714300399076615,13.463614845938375,1.25068555313824
2022,ENSEMBLE,8,5,15.831954313707945,15.023550326797386,0.8084039869105588
2022,ENSEMBLE,9,5,17.585233175353313,19.481291176470588,-1.8960580011172752
2022,ENSEMBLE,10,6,20.27897545166547,20.37515522875817,-0.09617977709270065
2022,V972,1,6,3.743051582193997,6.9562362637362645,-3.2131846815422676
2022,V972,2,5,6.217010430192528,4.2995238095238095,1.9174866206687184
2022,V972,3,5,8.130301680283155,8.39415294117647,-0.2638512608933148
2022,V972,4,6,10.448623408925267,12.401742859536975,-1.9531194506117089
2022,V972,5,5,12.228833144607858,8.718266666666668,3.5105664779411896
2022,V972,6,5,13.950772694881412,12.513430303030303,1.437342391851109
2022,V972,7,6,15.39690505292915,13.9425,1.4544050529291486
2022,V972,8,5,16.729279529633203,15.38311559290383,1.3461639367293738
2022,V972,9,5,17.886405575777367,18.15218039215686,-0.2657748163794942
2022,V972,10,6,20.342082061319097,21.16578022875817,-0.8236981674390726
2022,M9,1,6,3.592973869724922,7.202902930402931,-3.6099290606780086
2022,M9,2,5,5.675619339565749,2.166666666666667,3.508952672899082
2022,M9,3,5,8.19979571759087,7.534714285714287,0.6650814318765832
2022,M9,4,6,11.040457134297478,12.344630718954248,-1.3041735846567697
2022,M9,5,5,12.378508299834426,13.852135947712418,-1.4736276478779917
2022,M9,6,5,13.221361212049246,11.07176556776557,2.149595644283675
2022,M9,7,6,13.770814275206055,13.463691919191922,0.3071223560141334
2022,M9,8,5,15.561255383153759,14.473322875816995,1.0879325073367632
2022,M9,9,5,17.428159517772812,19.65791862745098,-2.2297591096781666
2022,M9,10,6,20.40218119405225,20.37515522875817,0.027025965294079413
2023,ENSEMBLE,1,6,4.432609102170108,9.03878431372549,-4.606175211555382
2023,ENSEMBLE,2,5,7.446970169083039,3.6704000000000008,3.7765701690830387
2023,ENSEMBLE,3,5,9.530312912505511,13.701233333333334,-4.170920420827823
2023,ENSEMBLE,4,5,10.859903077197156,9.352,1.507903077197156
2023,ENSEMBLE,5,6,12.093021915384206,9.305107843137256,2.7879140722469504
2023,ENSEMBLE,6,5,12.940408632867511,13.376133333333334,-0.4357247004658227
2023,ENSEMBLE,7,5,14.124417538074757,10.041972667855019,4.082444870219739
2023,ENSEMBLE,8,5,15.688810006222118,15.382777526395174,0.3060324798269445
2023,ENSEMBLE,9,5,16.815348470643652,17.7203,-0.9049515293563495
2023,ENSEMBLE,10,6,20.34976668240809,18.05800006284565,2.2917666195624413
2023,V972,1,6,4.026643393614327,8.640450980392156,-4.613807586777829
2023,V972,2,5,7.060712622278008,5.536,1.5247126222780087
2023,V972,3,5,8.658429131683786,13.203633333333334,-4.545204201649549
2023,V972,4,5,10.173930189634621,7.110666666666667,3.0632635229679543
2023,V972,5,6,11.943999963914242,10.126055555555556,1.8179444083586862
2023,V972,6,5,12.971375805213551,13.323884967320263,-0.35250916210671157
2023,V972,7,5,14.737464688077296,13.859083778966129,0.8783809091111667
2023,V972,8,5,16.017226848530232,12.506846153846155,3.510380694684077
2023,V972,9,5,17.65193961601311,16.605514705882353,1.0464249101307566
2023,V972,10,6,20.603544437479623,18.551375062845654,2.0521693746339693
2023,M9,1,6,4.79149540087625,8.812117647058823,-4.020622246182573
2023,M9,2,5,7.55766013510449,5.676399999999999,1.8812601351044904
2023,M9,3,5,9.988087575941954,11.7179,-1.7298124240580464
2023,M9,4,5,11.493351576466251,12.29566274509804,-0.802311168631789
2023,M9,5,6,12.514627490318125,10.436540404040402,2.0780870862777228
2023,M9,6,5,13.249208295858399,10.43113725490196,2.818071040956438
2023,M9,7,5,13.864816948352873,12.070570261437911,1.7942466869149616
2023,M9,8,5,14.768202428006788,14.390377526395174,0.3778249016116142
2023,M9,9,5,16.487075332099657,15.57705,0.9100253320996572
2023,M9,10,6,20.073154284236576,18.05800006284565,2.015154221390926
2024,ENSEMBLE,1,6,4.685818670607611,4.044611111111111,0.6412075594964994
2024,ENSEMBLE,2,5,6.7005645097987,10.140888209829386,-3.440323700030686
2024,ENSEMBLE,3,6,9.354180682190202,9.072583333333332,0.28159734885687016
2024,ENSEMBLE,4,5,10.969291033121673,9.149361904761903,1.8199291283597692
2024,ENSEMBLE,5,6,12.173125095402682,8.368195767195767,3.8049293282069154
2024,ENSEMBLE,6,5,13.66491592040413,7.04635294117647,6.618562979227661
2024,ENSEMBLE,7,5,14.814062359092782,16.37791310160428,-1.5638507425114963
2024,ENSEMBLE,8,6,15.737607519774741,16.217816399286985,-0.48020887951224367
2024,ENSEMBLE,9,5,16.331170847908375,16.877869607843135,-0.5466987599347597
2024,ENSEMBLE,10,6,18.583260489961095,18.37915044351074,0.20411004645035646
2024,V972,1,6,4.910071931688505,4.747944444444444,0.162127487244061
2024,V972,2,5,7.021474035262041,5.983270562770562,1.038203472491479
2024,V972,3,6,8.712481925830284,11.25593137254902,-2.5434494467187356
2024,V972,4,5,10.761752712767658,8.486568253968255,2.2751844587994032
2024,V972,5,6,12.003345171608215,8.864523809523808,3.138821362084407
2024,V972,6,5,13.675005534129648,6.471345454545455,7.203660079584193
2024,V972,7,5,14.93980225619256,16.752796218487397,-1.8129939622948363
2024,V972,8,6,15.6906794257268,16.235918003565065,-0.5452385778382638
2024,V972,9,5,16.456810834656316,17.52103395721925,-1.0642231225629324
2024,V972,10,6,19.186739287378455,18.62584885620915,0.5608904311693053
2024,M9,1,6,4.083913196186421,6.856724301841948,-2.772811105655527
2024,M9,2,5,6.608733318066619,4.470066666666666,2.1386666513999533
2024,M9,3,6,9.697916235356173,10.318595238095236,-0.6206790027390632
2024,M9,4,5,11.125611916435734,9.950433333333333,1.1751785831024009
2024,M9,5,6,12.18645575075063,12.642775599128539,-0.45631984837790895
2024,M9,6,5,13.741964122709135,8.694779411764706,5.047184710944428
2024,M9,7,5,14.559398078770249,9.632833613445376,4.926564465324873
2024,M9,8,6,15.704018596195445,17.22184499405823,-1.5178263978627857
2024,M9,9,5,16.70841483248123,14.378992513368985,2.3294223191122434
2024,M9,10,6,18.29729980301708,19.430150443510737,-1.1328506404936576
2025,ENSEMBLE,1,6,4.391650162310671,1.4480555555555554,2.9435946067551155
2025,ENSEMBLE,2,5,6.434632745846953,10.577666666666667,-4.143033920819715
2025,ENSEMBLE,3,5,8.392472479369355,8.23850505050505,0.1539674288643038
2025,ENSEMBLE,4,5,10.524951464784927,11.617743790849675,-1.0927923260647479
2025,ENSEMBLE,5,6,11.776337618776799,7.799188034188035,3.977149584588764
2025,ENSEMBLE,6,5,13.469966505371326,17.188919887955187,-3.7189533825838605
2025,ENSEMBLE,7,5,14.408706014201295,10.389830812324933,4.018875201876362
2025,ENSEMBLE,8,5,15.887988746939666,16.742495098039218,-0.8545063510995519
2025,ENSEMBLE,9,5,16.942007366770724,17.208187394957985,-0.26618002818726083
2025,ENSEMBLE,10,6,20.194430465298094,18.179346046110755,2.015084419187339
2025,V972,1,6,4.344044706687005,3.1886111111111113,1.1554335955758939
2025,V972,2,5,6.382916871983111,6.839666666666668,-0.4567497946835566
2025,V972,3,5,7.94013221447581,13.1904266191325,-5.250294404656691
2025,V972,4,5,10.01837087482754,8.315155555555556,1.7032153192719832
2025,V972,5,6,11.731910548359437,10.969972347913526,0.7619382004459112
2025,V972,6,5,13.557868909344725,13.383978711484597,0.17389019786012838
2025,V972,7,5,14.763359732352303,10.389830812324933,4.37352892002737
2025,V972,8,5,16.130527987149677,15.941789215686276,0.18873877146340057
2025,V972,9,5,17.226516108076982,18.008893277310925,-0.7823771692339427
2025,V972,10,6,20.582772517288433,18.179346046110755,2.403426471177678
2025,M9,1,6,3.9412336943249113,4.094722222222223,-0.1534885278973115
2025,M9,2,5,6.882667515049074,8.234666666666666,-1.3519991516175915
2025,M9,3,5,10.160666443799965,9.109522875816994,1.0511435679829706
2025,M9,4,5,10.9771502907345,6.802949494949496,4.174200795785003
2025,M9,5,6,12.416410357540544,10.04215873015873,2.3742516273818133
2025,M9,6,5,13.243653590250124,15.484146078431374,-2.24049248818125
2025,M9,7,5,13.899517498172653,15.352566257272139,-1.4530487590994863
2025,M9,8,5,15.139328563656159,17.484193277310926,-2.3448647136547667
2025,M9,9,5,15.993879072894975,13.809945098039217,2.1839339748557585
2025,M9,10,6,18.759530131575527,18.027507810816637,0.7320223207588903
