position,status,n,diagnostic_coverage,avg_market,avg_diagnostic,mean_delta,rank_correlation,median_abs_delta,p90_abs_delta,within_5pct,over_10pct
QB,Diagnostic model,77,51,136.59584415584416,136.59584415584413,-3.6911310948576635e-16,0.7739603149126996,40.498474999695844,130.54464583043165,37.66233766233766,47
RB,Diagnostic model,135,87,84.62888888888888,84.62888888888885,-2.905330297330187e-14,0.8682242764816166,9.647599632318162,53.34559270328316,42.22222222222222,70
WR,Validated preseason model,214,128,85.6836448598131,85.6836448598131,-1.46092898941329e-15,0.9100667813459652,10.355664806249578,53.99157796087129,43.925233644859816,110
TE,Validated preseason model,123,78,61.21382113821138,61.21382113821141,1.5250673352899712e-14,0.9107813197139908,3.603346953975194,38.17268222728064,46.34146341463415,60
