sleeper_id,canonical_player_id,full_name,identity_join_method,position_model,team,profile_team,team_changed,market_adp,market_adp_key,sleeper_market_projection,sleeper_market_projection_source,sleeper_market_raw_coverage,sleeper_market_missing_keys,sleeper_market_published_key,fie_season_mean,fie_ppg,p10,p25,p50,p75,p90,confidence,projection_source,scoring_coverage,scoring_unsupported,raw_projected_stats_per_game,active_return_scoring,validated_return_targets,driver_contributions_ppg,diagnostic_position_gate,diagnostic_status,diagnostic_eligible,diagnostic_raw_mean,diagnostic_raw_ppg,diagnostic_model_supported_mean,diagnostic_model_scoring_keys,diagnostic_model_unsupported,diagnostic_model_coverage,diagnostic_component_model_mean,diagnostic_component_market_mean,diagnostic_component_raw_delta,diagnostic_common_scoring_keys,diagnostic_bridge_unsupported,diagnostic_bridge_coverage,diagnostic_scoring_coverage,diagnostic_scoring_unsupported,diagnostic_driver_contributions_ppg,diagnostic_confidence,market_position_rank,fie_position_rank,comparison_eligible,rank_edge,fie_production_mean,diagnostic_center_offset,diagnostic_market_anchor_mean,diagnostic_model_anchor_mean,fie_diagnostic_mean,diagnostic_delta_points,diagnostic_delta_pct,diagnostic_position_rank,diagnostic_rank_delta,diagnostic_comparison_eligible,diagnostic_p10,diagnostic_p25,diagnostic_p50,diagnostic_p75,diagnostic_p90,reason,evidence_status
10210,00-0038564,Cameron Latu,canonical_id,TE,PHI,PHI,False,682.7,adp_2qb,4.0,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.3333333333333333,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,4.0,0.2352941176470588,-13.592209270760073,-6.452977460348826,2.755583393845328,12.800426228537477,23.20053144055374,64,MARKET_FALLBACK,0.8181818181818182,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,27.04598174092484,bonus_rec_te|fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8181818181818182,27.04598174092484,,0.324358824413224,bonus_rec_te|fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8181818181818182,0.8181818181818182,kr_yd|pr_yd,"{""target_share_prior4"":-1.5780047606457948,""prev_fantasy_ppg"":-1.1126788860207912,""prev__receiving_yards"":-0.9685534227854462,""prev__receptions"":-0.6708993560850097,""receiving_competitor_count"":0.598749038243079,""offense_snap_share_prior4"":-0.5640324201290481,""opportunity_xfp_realized_prior4"":-0.4381799661472392,""opportunity_change_score_prior1"":0.32164656477528436}",92,129.0,113.0,False,,,-22.72162291651162,87.09871794871796,109.82034086522958,4.324358824413224,0.324358824413224,8.108970610330601,113.0,16.0,True,-13.267850446346849,-6.128618635935602,3.079942218258552,13.1247850529507,23.524890264966963,"FIE diagnostic is higher; main model signals: recent target share, prior-season fantasy production, prior receiving-yard production. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Validated preseason model
10211,,Camerun Peoples,unmatched,RB,,,False,517.7,adp_2qb,,SLEEPER_MARKET_UNAVAILABLE,0.0,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,141.0,,False,,,-27.823588652848212,93.21724137931034,121.04083003215857,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
10212,00-0038589,Josh Whyle,canonical_id,TE,GB,GB,False,,adp_2qb,13.8,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.3333333333333333,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,13.8,0.8117647058823529,-4.446694862695505,3.108739383428773,12.378398778998434,23.07376322562678,33.80626147516749,63,MARKET_FALLBACK,0.8181818181818182,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,65.51895572886123,bonus_rec_te|fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8181818181818182,65.51895572886123,,28.997332812349608,bonus_rec_te|fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8181818181818182,0.8181818181818182,kr_yd|pr_yd,"{""target_share_prior4"":-0.8997955190706356,""receiving_competitor_count"":0.7858797313046074,""prev__receiving_yards"":-0.6954701767776952,""prev_fantasy_ppg"":-0.6020543016316691,""prev__receptions"":-0.3963704551265924,""opportunity_xfp_realized_prior4"":-0.2764499559348158,""pfr_receiving_drop_pct_prior4"":0.1080661460344593,""prev__rushing_yards"":-0.03167311407913594}",91,,88.0,False,,,-22.72162291651162,87.09871794871796,109.82034086522958,42.79733281234961,28.997332812349608,210.1256000894899,68.0,,True,24.550637949654103,32.10607219577838,41.37573159134804,52.07109603797639,62.8035942875171,"FIE diagnostic is higher; main model signals: recent target share, number of receiving competitors, prior receiving-yard production. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Validated preseason model
10213,00-0038563,Tre Tucker,canonical_id,WR,LV,LV,False,205.3,adp_2qb,125.9,SLEEPER_RAW_LEAGUE_REPLAY,0.5,fum_lost|rec_2pt|rush_2pt|rush_td,pts_ppr,125.9,7.405882352941177,97.49152806132828,110.19869882424724,124.7911066045492,140.83694970726722,155.38995423581835,66,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,142.4827229993352,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,142.4827229993352,,2.6077076210433177,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":0.7015824712233092,""prev__receiving_yards"":0.3270469908269362,""target_share_prior4"":0.2707713490048347,""offense_snap_share_prior4"":-0.21707168619706177,""prev__receptions"":0.2152130319086429,""prev__rushing_yards"":0.08695102475811019,""pfr_receiving_drop_pct_prior4"":-0.07951037446918746,""xfp_residual_prior4"":0.06576718655056268}",94,67.0,62.0,False,,,-13.9750153782919,94.60625,108.5812653782919,128.50770762104332,2.6077076210433177,2.0712530746968367,53.0,14.0,True,100.0992356823716,112.80640644529056,127.3988142255925,143.44465732831054,157.99766185686167,"FIE diagnostic is higher; main model signals: prior-season fantasy production, prior receiving-yard production, recent target share. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Validated preseason model
10214,00-0039074,Davis Allen,canonical_id,TE,LAR,LA,True,591.8,adp_2qb,5.9,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.3333333333333333,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,5.9,0.3470588235294118,-11.827584456915108,-4.440690082560888,4.754203908688453,14.499290184727895,24.58902523831125,55,MARKET_FALLBACK,0.8181818181818182,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,UNAVAILABLE_TEAM_CHANGE,False,,,,,,0.0,,,,,,0.0,0.8181818181818182,kr_yd|pr_yd,"{""opportunity_change_score_prior1"":-0.6394914996450348,""prev__receiving_yards"":-0.337427698678644,""target_share_prior4"":-0.2644746203586592,""prev_fantasy_ppg"":-0.21923516877385957,""red_zone_target_share_prior4"":-0.17109358594951093,""prev__receptions"":-0.14380386624484856,""offense_snap_share_prior4"":0.13745895899906932,""pfr_receiving_drop_pct_prior4"":-0.12881715214584896}",40,106.0,105.0,False,,,-22.72162291651162,87.09871794871796,109.82034086522958,5.9,0.0,0.0,108.0,-2.0,False,-11.827584456915108,-4.440690082560888,4.754203908688453,14.499290184727895,24.58902523831125,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Validated preseason model
10215,00-0038998,Jake Haener,unmatched,QB,NYG,,False,584.3,adp_2qb,,SLEEPER_MARKET_UNAVAILABLE,0.0,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,119.0,,False,,,-57.544898016401646,142.458431372549,200.00332938895065,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
10216,00-0038636,Kenny McIntosh,unmatched,RB,,,False,,adp_2qb,5.2,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.375,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td,pts_ppr,5.2,0.3058823529411765,-13.206380628841607,-5.910872997590683,3.7192350134575065,14.562753340578872,25.33259908808082,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,,121.0,False,,,-27.823588652848212,93.21724137931034,121.04083003215857,5.2,0.0,0.0,114.0,,False,-13.206380628841607,-5.910872997590683,3.7192350134575065,14.562753340578872,25.33259908808082,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
10217,00-0038582,Clayton Tune,canonical_id,QB,,GB,False,641.7,adp_2qb,12.4,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.5,fum_lost|pass_2pt|rush_2pt|rush_td,pts_ppr,12.4,0.7294117647058824,-12.084272766418362,-2.079496268115605,10.681975752880476,24.80500852206859,39.07841401420762,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,62.01041118656434,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,62.01041118656434,,-7.934486829837306,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":-4.362547361183199,""prev__passing_tds"":-1.1196240751151565,""prev__passing_yards"":-1.099060007637246,""snap_share_prior4"":-0.8858777870856889,""qb_rush_share_prior4"":-0.4174829090271149,""prev__rushing_tds"":-0.31010290616664477,""opportunity_xfp_realized_prior4"":-0.11705074118896694,""prev__rushing_yards"":-0.10419445394580394}",70,135.0,62.0,False,,,-57.544898016401646,142.458431372549,200.00332938895065,4.465513170162694,-7.934486829837306,-63.98779701481698,75.0,60.0,True,-20.01875959625567,-10.013983097952911,2.7474889230431696,16.870521692231286,31.14392718437032,"FIE diagnostic is lower; main model signals: prior-season fantasy production, prior passing-TD production, prior passing-yard production. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Diagnostic model
10218,00-0038618,Xavier Hutchinson,canonical_id,WR,HOU,HOU,False,689.2,adp_2qb,36.7,SLEEPER_RAW_LEAGUE_REPLAY,0.375,fum_lost|rec_2pt|rush_2pt|rush_td|rush_yd,pts_ppr,36.7,2.158823529411765,14.606130821099704,23.87598543080516,35.35504832474319,47.93736403819863,60.37922298358578,66,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,94.1803833965138,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,94.1803833965138,,43.5053680182219,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":-0.5199936016813504,""prev__receiving_yards"":-0.3593499069363697,""target_share_prior4"":-0.31891293301635865,""prev__receptions"":-0.16871707725819193,""pfr_receiving_drop_pct_prior4"":-0.07951037446918746,""opportunity_xfp_realized_prior4"":-0.07749125593332004,""offense_snap_share_prior4"":0.06784218584784774,""opportunity_change_score_prior1"":0.0590381362940414}",94,379.0,127.0,False,,,-13.9750153782919,94.60625,108.5812653782919,80.2053680182219,43.5053680182219,118.54323710687164,91.0,288.0,True,58.111498839321605,67.38135344902706,78.8604163429651,91.44273205642054,103.88459100180768,"FIE diagnostic is higher; main model signals: prior-season fantasy production, prior receiving-yard production, recent target share. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Validated preseason model
10219,00-0038611,Chris Rodriguez Jr.,canonical_id,RB,JAX,WAS,True,145.8,adp_2qb,132.5,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.625,rec_2pt|rec_td|rush_2pt,pts_ppr,132.5,7.794117647058823,103.92102421017134,117.01420477308068,131.8409170376123,147.45079831312387,161.63778996299675,55,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_TEAM_CHANGE,False,,,,,,0.0,,,,,,0.0,0.8,kr_yd|pr_yd,"{""prev__receptions"":-0.5275899677132515,""carry_share_prior4"":0.49416369644048525,""opportunity_change_score_prior1"":-0.350544702421462,""prev__receiving_yards"":-0.34303252359793035,""prev__rushing_yards"":0.28623816664387536,""opportunity_xfp_realized_prior4"":0.23463336570825044,""prev__rushing_tds"":0.1672547161581009,""target_share_prior4"":-0.15242237556924174}",40,43.0,40.0,False,,,-27.823588652848212,93.21724137931034,121.04083003215857,132.5,0.0,0.0,40.0,3.0,False,103.92102421017134,117.01420477308068,131.8409170376123,147.45079831312387,161.63778996299675,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Diagnostic model
