sleeper_id,canonical_player_id,full_name,identity_join_method,position_model,team,profile_team,team_changed,market_adp,market_adp_key,sleeper_market_projection,sleeper_market_projection_source,sleeper_market_raw_coverage,sleeper_market_missing_keys,sleeper_market_published_key,fie_season_mean,fie_ppg,p10,p25,p50,p75,p90,confidence,projection_source,scoring_coverage,scoring_unsupported,raw_projected_stats_per_game,active_return_scoring,validated_return_targets,driver_contributions_ppg,diagnostic_position_gate,diagnostic_status,diagnostic_eligible,diagnostic_raw_mean,diagnostic_raw_ppg,diagnostic_model_supported_mean,diagnostic_model_scoring_keys,diagnostic_model_unsupported,diagnostic_model_coverage,diagnostic_component_model_mean,diagnostic_component_market_mean,diagnostic_component_raw_delta,diagnostic_common_scoring_keys,diagnostic_bridge_unsupported,diagnostic_bridge_coverage,diagnostic_scoring_coverage,diagnostic_scoring_unsupported,diagnostic_driver_contributions_ppg,diagnostic_confidence,market_position_rank,fie_position_rank,comparison_eligible,rank_edge,fie_production_mean,diagnostic_center_offset,diagnostic_market_anchor_mean,diagnostic_model_anchor_mean,fie_diagnostic_mean,diagnostic_delta_points,diagnostic_delta_pct,diagnostic_position_rank,diagnostic_rank_delta,diagnostic_comparison_eligible,diagnostic_p10,diagnostic_p25,diagnostic_p50,diagnostic_p75,diagnostic_p90,reason,evidence_status,abs_rank_delta
12490,00-0040719,Bhayshul Tuten,canonical_id,RB,JAX,JAX,False,79.1,adp_dynasty_2qb,174.8,SLEEPER_RAW_LEAGUE_REPLAY,0.75,rec_2pt|rush_2pt,pts_ppr,174.8,10.282352941176471,144.93762917163622,158.49197856151437,174.47360294599528,190.50454504324995,204.8579042789911,65,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,91.68213654909373,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,91.68213654909373,,-110.9414521037545,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":-0.6296111124507643,""opportunity_xfp_realized_prior4"":-0.41484138104484747,""carry_share_prior4"":-0.39874048357785086,""prev__rushing_yards"":-0.39638957227667426,""prev__receptions"":-0.36582892301914827,""prev__receiving_yards"":-0.24376357590115627,""offense_snap_share_prior4"":0.241480196115901,""inside_5_carry_share_prior4"":0.20007985576859943}",73,24.0,23.0,False,,,-27.823588652848212,93.21724137931034,121.04083003215857,63.85854789624551,-110.9414521037545,-63.467649944939645,67.0,-43.0,True,33.99617706788172,47.55052645775987,63.53215084224078,79.56309293949545,93.9164521752366,"FIE diagnostic is lower; main model signals: prior-season fantasy production, recent opportunity-based expected production, recent carry share. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Diagnostic model,43.0
12519,00-0040735,Luther Burden III,canonical_id,WR,CHI,CHI,False,52.8,adp_dynasty_2qb,209.0,SLEEPER_RAW_LEAGUE_REPLAY,0.5,fum_lost|rec_2pt|rush_2pt|rush_td,pts_ppr,209.0,12.294117647058824,177.55162866769837,192.7862413357656,208.6582526141572,225.0805192676389,240.4460260034716,65,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,139.32630590619584,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,139.32630590619584,,-83.64870947209606,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev__receiving_yards"":0.4491995579176637,""target_share_prior4"":0.4327473069676381,""prev_fantasy_ppg"":0.3462663218371161,""prev__receptions"":0.14286784204250533,""opportunity_change_score_prior1"":-0.12567365638141773,""opportunity_xfp_realized_prior4"":0.11327279879738629,""xfp_residual_prior4"":-0.10374767155553603,""prev__rushing_yards"":0.06309593169508582}",93,19.0,25.0,False,,,-13.9750153782919,94.60625,108.5812653782919,125.35129052790394,-83.64870947209606,-40.02330596751008,58.0,-39.0,True,93.90291919560232,109.13753186366954,125.00954314206116,141.4318097955428,156.7973165313755,"FIE diagnostic is lower; main model signals: prior receiving-yard production, recent target share, prior-season fantasy production. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Validated preseason model,39.0
11635,00-0039915,Ladd McConkey,canonical_id,WR,LAC,LAC,False,42.1,adp_dynasty_2qb,228.2,SLEEPER_RAW_LEAGUE_REPLAY,0.5,fum_lost|rec_2pt|rush_2pt|rush_td,pts_ppr,228.2,13.423529411764704,196.8193803508641,211.84088062249364,227.85784822655737,244.16614505981985,259.2165667615068,66,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,167.3166279748224,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,167.3166279748224,,-74.85838740346946,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":1.348837444285362,""prev__receiving_yards"":0.7319500312950836,""prev__receptions"":0.4695515900317826,""target_share_prior4"":0.4118721718204397,""offense_snap_share_prior4"":-0.11864689403609309,""prev__receiving_tds"":0.10515212298279986,""pfr_receiving_drop_pct_prior4"":-0.07951037446918746,""opportunity_xfp_realized_prior4"":0.05926889603882414}",94,14.0,16.0,False,,,-13.9750153782919,94.60625,108.5812653782919,153.34161259653052,-74.85838740346946,-32.803850746480926,43.0,-29.0,True,121.96099294739466,136.98249321902418,152.9994608230879,169.3077576563504,184.3581793580373,"FIE diagnostic is lower; main model signals: prior-season fantasy production, prior receiving-yard production, prior reception volume. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Validated preseason model,29.0
12514,00-0040129,Emeka Egbuka,canonical_id,WR,TB,TB,False,32.8,adp_dynasty_2qb,224.0,SLEEPER_RAW_LEAGUE_REPLAY,0.5,fum_lost|rec_2pt|rush_2pt|rush_td,pts_ppr,224.0,13.176470588235292,193.2243940814277,207.6286009255793,223.3938496925594,240.06887300279857,255.58779470755888,66,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,178.67057824278226,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,178.67057824278226,,-59.30443713550966,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":1.4229647808847645,""prev__receiving_yards"":1.0155777649563462,""prev__receptions"":0.3314820870506497,""target_share_prior4"":0.27494289012615153,""opportunity_change_score_prior1"":0.25751799837714207,""xfp_residual_prior4"":0.12317185642618518,""pfr_receiving_drop_pct_prior4"":0.09282981711952921,""prev__receiving_tds"":0.09119822466288183}",94,11.0,19.0,False,,,-13.9750153782919,94.60625,108.5812653782919,164.69556286449034,-59.30443713550966,-26.4751951497811,35.0,-24.0,True,133.91995694591805,148.32416379006966,164.08941255704974,180.7644358672889,196.28335757204923,"FIE diagnostic is lower; main model signals: prior-season fantasy production, prior receiving-yard production, prior reception volume. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Validated preseason model,24.0
12534,00-0040236,Kyle Monangai,canonical_id,RB,CHI,CHI,False,98.6,adp_dynasty_2qb,154.60000000000002,SLEEPER_RAW_LEAGUE_REPLAY,0.75,rec_2pt|rush_2pt,pts_ppr,154.60000000000002,9.094117647058823,125.85984189977331,139.0780070775311,154.0243332175455,169.6202968463542,183.7289548856168,66,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,130.9689554492573,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,130.9689554492573,,-51.45463320359097,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""opportunity_xfp_realized_prior4"":0.511860337998843,""prev__rushing_yards"":0.42766307740802967,""opportunity_change_score_prior1"":-0.2817100257528335,""prev_fantasy_ppg"":0.26786920275500786,""carry_share_prior4"":0.24731536140618107,""inside_5_carry_share_prior4"":-0.21562830857690266,""prev__receptions"":-0.2135832338952863,""xfp_residual_prior4"":-0.21039930196869}",74,28.0,32.0,False,,,-27.823588652848212,93.21724137931034,121.04083003215857,103.14536679640904,-51.45463320359097,-33.28242768666945,50.0,-22.0,True,74.40520869618234,87.62337387394014,102.56970001395452,118.16566364276322,132.2743216820258,"FIE diagnostic is lower; main model signals: recent opportunity-based expected production, prior rushing-yard production, recent role-change signal. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Diagnostic model,22.0
12522,00-0040676,Cam Ward,canonical_id,QB,TEN,TEN,False,82.7,adp_dynasty_2qb,214.84,SLEEPER_RAW_LEAGUE_REPLAY,0.875,rush_2pt,pts_ppr,214.84,12.63764705882353,177.198757087535,194.0553877005771,214.1043611035435,234.58411502233312,253.48611580203348,66,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,172.3136988431114,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,172.3136988431114,,-100.07119917329024,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""pfr_times_pressured_pct_prior4"":-1.0736087767195202,""prev_fantasy_ppg"":-0.6981792566649337,""xfp_residual_prior4"":0.39888670984033187,""snap_share_prior4"":0.27450179425716026,""qb_rush_share_prior4"":-0.26015290958548615,""prev__passing_tds"":-0.25912406767988,""prev__rushing_yards"":-0.21145991819209345,""opportunity_change_score_prior1"":0.1924720564529528}",74,19.0,25.0,False,,,-57.544898016401646,142.458431372549,200.00332938895065,114.76880082670976,-100.07119917329024,-46.57940754668136,40.0,-21.0,True,77.12755791424476,93.98418852728688,114.03316193025329,134.51291584904288,153.41491662874324,"FIE diagnostic is lower; main model signals: recent pressure rate, prior-season fantasy production, recent actual-vs-expected production gap. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Diagnostic model,21.0
11628,00-0039849,Marvin Harrison Jr.,canonical_id,WR,ARI,ARI,False,68.3,adp_dynasty_2qb,186.2,SLEEPER_RAW_LEAGUE_REPLAY,0.375,fum_lost|rec_2pt|rush_2pt|rush_td|rush_yd,pts_ppr,186.2,10.952941176470588,156.16564961600267,170.26146210098622,185.75048070137325,201.9592668913203,217.1674908012883,65,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,165.5858878860514,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,165.5858878860514,,-34.58912749224049,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":1.112133873927696,""prev__receiving_yards"":0.7974481808657612,""target_share_prior4"":0.5200968608672758,""prev__receptions"":0.23620605575372738,""opportunity_xfp_realized_prior4"":0.16320616908209265,""prev__receiving_tds"":0.07879475948962135,""offense_snap_share_prior4"":-0.07202462406510783,""opportunity_change_score_prior1"":0.049588855812071495}",93,24.0,32.0,False,,,-13.9750153782919,94.60625,108.5812653782919,151.6108725077595,-34.58912749224049,-18.576330554371907,45.0,-21.0,True,121.57652212376216,135.67233460874573,151.16135320913276,167.37013939907982,182.5783633090478,"FIE diagnostic is lower; main model signals: prior-season fantasy production, prior receiving-yard production, recent target share. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Validated preseason model,21.0
6770,00-0036442,Joe Burrow,canonical_id,QB,CIN,CIN,False,15.1,adp_dynasty_2qb,296.12,SLEEPER_RAW_LEAGUE_REPLAY,0.875,rush_2pt,pts_ppr,296.12,17.418823529411764,256.0776610974856,274.3676399087616,295.51216787656773,317.2280760231808,337.3304763709407,64,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,238.97043792834685,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,238.97043792834685,,-114.69446008805484,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":1.4393688043040533,""prev__passing_tds"":0.9527467761248014,""xfp_residual_prior4"":0.9434936388941704,""prev__rushing_yards"":-0.42268471936201285,""opportunity_change_score_prior1"":-0.41128848292797937,""qb_rush_share_prior4"":-0.3216245737022983,""prev__rushing_tds"":-0.31010290616664477,""prev__passing_yards"":0.26445867184311866}",72,6.0,6.0,False,,,-57.544898016401646,142.458431372549,200.00332938895065,181.4255399119452,-114.69446008805484,-38.73242607323208,26.0,-20.0,True,141.38320100943076,159.67317982070676,180.8177077885129,202.533615935126,222.63601628288583,"FIE diagnostic is lower; main model signals: prior-season fantasy production, prior passing-TD production, recent actual-vs-expected production gap. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Diagnostic model,20.0
11631,00-0039893,Brian Thomas Jr.,canonical_id,WR,JAX,JAX,False,71.7,adp_dynasty_2qb,195.4,SLEEPER_RAW_LEAGUE_REPLAY,0.5,fum_lost|rec_2pt|rush_2pt|rush_td,pts_ppr,195.4,11.494117647058822,164.71954613271174,178.84823936976164,194.71713457848205,211.35388862215976,226.489437850272,65,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,153.73828668022657,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,153.73828668022657,,-55.636728698065326,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":0.8467682385879453,""prev__receiving_yards"":0.7893868701493706,""target_share_prior4"":0.25763270167972685,""prev__receptions"":0.24012782943907282,""offense_snap_share_prior4"":-0.11864689403609309,""prev__rushing_tds"":0.07559171790815897,""opportunity_xfp_realized_prior4"":0.07008449308323536,""prev__receiving_tds"":-0.04169604505062323}",93,27.0,30.0,False,,,-13.9750153782919,94.60625,108.5812653782919,139.76327130193465,-55.636728698065326,-28.473249077822587,47.0,-20.0,True,109.08281743464642,123.21151067169632,139.08040588041672,155.71715992409443,170.85270915220667,"FIE diagnostic is lower; main model signals: prior-season fantasy production, prior receiving-yard production, recent target share. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Validated preseason model,20.0
7594,00-0036555,Chuba Hubbard,canonical_id,RB,CAR,CAR,False,111.7,adp_dynasty_2qb,147.9,SLEEPER_RAW_LEAGUE_REPLAY,0.75,rec_2pt|rush_2pt,pts_ppr,147.9,8.700000000000001,119.43780525925028,132.0553184026497,147.02692599019133,162.95269237609807,177.4432168828566,65,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,127.60431601561709,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,127.60431601561709,,-48.119272637231134,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":0.1790647988163115,""prev__receptions"":0.15180642000198222,""offense_snap_share_prior4"":-0.11062088953921564,""prev__rushing_tds"":-0.10765798862486138,""prev__receiving_yards"":0.1006877124924694,""backfield_competitor_count"":0.08641188192522539,""prev__receiving_tds"":0.058459699106775787,""target_share_prior4"":0.05309319337632899}",73,32.0,36.0,False,,,-27.823588652848212,93.21724137931034,121.04083003215857,99.78072736276889,-48.119272637231134,-32.53500516378035,52.0,-20.0,True,71.31853262201913,83.93604576541857,98.9076533529602,114.83341973886694,129.32394424562546,"FIE diagnostic is lower; main model signals: prior-season fantasy production, prior reception volume, recent offensive snap share. Diagnostic allocation is anchored to Sleeper total points; unsupported auxiliary FIE scoring components are excluded from the allocation signal: kr_yd, pr_yd.",Diagnostic model,20.0
