sleeper_id,canonical_player_id,full_name,identity_join_method,position_model,team,profile_team,team_changed,market_adp,market_adp_key,sleeper_market_projection,sleeper_market_projection_source,sleeper_market_raw_coverage,sleeper_market_missing_keys,sleeper_market_published_key,fie_season_mean,fie_ppg,p10,p25,p50,p75,p90,confidence,projection_source,scoring_coverage,scoring_unsupported,raw_projected_stats_per_game,active_return_scoring,validated_return_targets,driver_contributions_ppg,diagnostic_position_gate,diagnostic_status,diagnostic_eligible,diagnostic_raw_mean,diagnostic_raw_ppg,diagnostic_model_supported_mean,diagnostic_model_scoring_keys,diagnostic_model_unsupported,diagnostic_model_coverage,diagnostic_component_model_mean,diagnostic_component_market_mean,diagnostic_component_raw_delta,diagnostic_common_scoring_keys,diagnostic_bridge_unsupported,diagnostic_bridge_coverage,diagnostic_scoring_coverage,diagnostic_scoring_unsupported,diagnostic_driver_contributions_ppg,diagnostic_confidence,market_position_rank,fie_position_rank,comparison_eligible,rank_edge,fie_production_mean,diagnostic_center_offset,diagnostic_market_anchor_mean,diagnostic_model_anchor_mean,fie_diagnostic_mean,diagnostic_delta_points,diagnostic_delta_pct,diagnostic_position_rank,diagnostic_rank_delta,diagnostic_comparison_eligible,diagnostic_p10,diagnostic_p25,diagnostic_p50,diagnostic_p75,diagnostic_p90,m9_strategy_projection,m9_fie_season_mean,m9_fie_diagnostic_mean,m9_fie_production_mean,m9_projection_source,v972_component_ppg,v972_component_mean,v972_validation_mean_improvement,v972_validation_ci95_low,v972_validation_ci95_high,v972_validation_positive_folds,v972_validation_folds,v972_games_assumption,v972_profile_season,v972_profile_team,v972_profile_join_method,v972_exact_scoring_replay,v972_shadow_applied,v972_shadow_status,v972_raw_projected_stats_per_game,strategy_projection,strategy_projection_source,projection_delta_vs_m9,fie_value_projection,replacement_points,fie_vorp,adp_change_from_open,adp_change_7d,adp_change_21d,market_snapshot_count,latest_market_as_of,adp_implied_expected_points,adp_implied_top12_rate,point_edge_vs_adp_history,fie_value_position_rank_raw,market_position_rank_raw,current_player_match,current_team,current_active,current_full_name,current_canonical_player_id,current_sleeper_id,current_relevant_player,within_draft_horizon,within_watchlist_horizon,draft_relevant,fie_value_position_rank,market_edge_status,value_label,actionable_draft_signal,draft_horizon,watchlist_horizon
10210,00-0038564,Cameron Latu,canonical_id,TE,PHI,PHI,False,695.6,adp_dynasty_ppr,4.0,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,4.0,0.2352941176470588,-11.420874294678718,-5.161367558387838,2.914261851337706,11.705101461564112,20.8139576528166,64,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,23.304975773527616,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,23.304975773527616,,0.7200986314378781,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""target_share_prior4"":-1.2915493334514105,""prev__receiving_yards"":-0.9427969682177991,""prev_fantasy_ppg"":-0.912781697327139,""receiving_competitor_count"":0.5280480497018153,""offense_snap_share_prior4"":-0.4886063168287467,""prev__receptions"":-0.4840594925714727,""opportunity_xfp_realized_prior4"":-0.31971078975443934,""opportunity_change_score_prior1"":0.2727973903617803}",92,,113.0,False,,,-18.584877142089734,72.89359018414831,91.47846732623805,4.720098631437878,0.7200986314378781,18.002465785946953,111.0,59.0,True,-10.70077566324084,-4.44126892694996,3.634360482775584,12.42520009300199,21.53405628425448,4.720098631437878,4.0,4.720098631437878,,MARKET_FALLBACK,,,0.01644691064787682,-0.01158103977387874,0.044268743275638005,2,4,17.000000000000004,,,unmatched,False,False,position_not_validated,{},4.720098631437878,M9_FALLBACK,,4.720098631437878,146.50851546982892,-141.78841683839104,0.0,0.0,0.0,2.0,2026-09-01,,,,111.0,170.0,True,PHI,True,Cameron Latu,,10210,True,False,False,False,,relevance_hardened_component_only,IRRELEVANT,False,300,450
10211,,Camerun Peoples,unmatched,RB,,,False,656.5,adp_dynasty_ppr,,SLEEPER_MARKET_UNAVAILABLE,0.0,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,,,False,,,-27.82358898315168,93.2172420776781,121.04083106082976,,,,,,False,,,,,,,,,,MARKET_FALLBACK,,,0.03492133811252781,-0.015198311887281704,0.08549177905250309,3,4,17.0,,,unmatched,False,False,position_not_validated,{},,M9_FALLBACK,,,149.000001385808,,0.0,0.0,0.0,4.0,2026-09-01,,,,,185.0,True,,False,Camerun Peoples,,10211,False,False,False,False,,relevance_hardened_component_only,UNAVAILABLE,False,300,450
10212,00-0038589,Josh Whyle,canonical_id,TE,GB,GB,False,469.7,adp_dynasty_ppr,13.8,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,13.8,0.8117647058823529,-2.260238118035293,4.381061798036804,12.588057393829136,21.985380419352705,31.42986956270392,63,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,55.34953970743582,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,55.34953970743582,,22.96466256534608,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""target_share_prior4"":-0.7364555113399321,""receiving_competitor_count"":0.6930821310933128,""prev__receiving_yards"":-0.6769757441631133,""prev_fantasy_ppg"":-0.48499242496085326,""prev__receptions"":-0.28598459610772164,""opportunity_xfp_realized_prior4"":-0.20214680248299727,""pfr_receiving_drop_pct_prior4"":0.09321562826412212,""prev__rushing_yards"":-0.03162211353750542}",91,,88.0,False,,,-18.584877142089734,72.89359018414831,91.47846732623805,36.76466256534608,22.96466256534608,166.41059829960923,66.0,4.0,True,20.704424447310785,27.34572436338288,35.552719959175214,44.95004298469878,54.39453212805,36.76466256534608,13.8,36.76466256534608,,MARKET_FALLBACK,,,0.01644691064787682,-0.01158103977387874,0.044268743275638005,2,4,17.0,,,unmatched,False,False,position_not_validated,{},36.76466256534608,M9_FALLBACK,,36.76466256534608,146.50851546982892,-109.74385290448285,0.0,0.0,0.0,2.0,2026-09-01,,,,66.0,70.0,True,GB,True,Josh Whyle,,10212,True,False,False,False,,relevance_hardened_component_only,IRRELEVANT,False,300,450
10213,00-0038563,Tre Tucker,canonical_id,WR,LV,LV,False,231.5,adp_dynasty_ppr,125.90000092238188,SLEEPER_RAW_LEAGUE_REPLAY,0.5,fum_lost|rec_2pt|rush_2pt|rush_td,pts_ppr,125.90000092238188,7.405882407198934,97.49152880181286,110.19869965640396,124.79110752901926,140.83695073136448,155.38995535762223,66,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,142.48272394700345,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,142.48272394700345,,2.6077075274262143,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":0.7015824755426687,""prev__receiving_yards"":0.3270469950237463,""target_share_prior4"":0.2707713505698972,""offense_snap_share_prior4"":-0.21707168819837225,""prev__receptions"":0.2152130317547785,""prev__rushing_yards"":0.08695102605057523,""pfr_receiving_drop_pct_prior4"":-0.07951037529645752,""xfp_residual_prior4"":0.0657671853662492}",94,86.0,62.0,False,36.0,,-13.975015497195358,94.60625064978376,108.58126614697912,128.5077084498081,2.6077075274262143,2.071252985163902,53.0,33.0,True,100.09923632923908,112.80640718383016,127.39881505644549,143.4446582587907,157.99766288504844,128.5077084498081,125.90000092238188,128.5077084498081,,MARKET_FALLBACK,8.395333735247247,142.7206734992032,0.05640026958113589,0.029939196704610718,0.10144526342089677,4,4,17.0,2025.0,LV,canonical_id,True,True,validated_component_shadow,"{""rushing_attempts"":0.5672607670298802,""rushing_yards"":2.9210792116136832,""rushing_tds"":0.020101142168440826,""rushing_2pt_conversions"":3.748420174365853e-05,""rushing_first_downs"":0.14210097030935764,""targets"":4.900216195979362,""receptions"":3.0984146693178176,""receiving_yards"":36.47276957425441,""receiving_tds"":0.20970574206155101,""receiving_2pt_conversions"":0.011265769584560159,""receiving_first_downs"":1.7073225624857111,""fumbles"":0.04096810262116698,""fumbles_lost"":0.021956842155673863}",142.7206734992032,V972_VALIDATED_COMPONENT_SHADOW,14.212965049395109,142.7206734992032,148.65824466618537,-5.937571166982167,0.0,0.0,0.0,2.0,2026-09-01,,,,51.0,86.0,True,LV,True,Tre Tucker,,10213,True,True,True,True,50.0,relevance_hardened_component_only,MARKET_UNDERRATED,False,300,450
10214,00-0039074,Davis Allen,canonical_id,TE,LAR,LA,True,488.8,adp_dynasty_ppr,5.9,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,5.9,0.3470588235294118,-9.668152022814262,-3.174850123753636,4.917465269303882,13.450355263995624,22.33123174530072,55,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,UNAVAILABLE_TEAM_CHANGE,False,,,,,,0.0,,,,,,0.0,0.8,kr_yd|pr_yd,"{""opportunity_change_score_prior1"":-0.5423705127508076,""prev__receiving_yards"":-0.3284545837358584,""target_share_prior4"":-0.21646450515095375,""prev_fantasy_ppg"":-0.1767497428481268,""red_zone_target_share_prior4"":-0.15537105756908817,""offense_snap_share_prior4"":0.1190770481886171,""pfr_receiving_drop_pct_prior4"":-0.11111501806163576,""prev__receptions"":-0.10375569136107068}",40,,105.0,False,,,-18.584877142089734,72.89359018414831,91.47846732623805,5.9,0.0,0.0,107.0,-33.0,False,-9.668152022814262,-3.174850123753636,4.917465269303882,13.450355263995624,22.33123174530072,5.9,5.9,5.9,,MARKET_FALLBACK,,,0.01644691064787682,-0.01158103977387874,0.044268743275638005,2,4,17.0,,,unmatched,False,False,position_not_validated,{},5.9,M9_FALLBACK,,5.9,146.50851546982892,-140.60851546982892,0.0,0.0,0.0,2.0,2026-09-01,,,,107.0,74.0,True,LAR,True,Davis Allen,,10214,True,False,False,False,,relevance_hardened_component_only,IRRELEVANT,False,300,450
10215,00-0038998,Jake Haener,unmatched,QB,NYG,,False,675.0,adp_dynasty_ppr,,SLEEPER_MARKET_UNAVAILABLE,0.0,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,,,False,,,-57.544897255618224,142.45843000427763,200.00332725989583,,,,,,False,,,,,,,,,,MARKET_FALLBACK,,,0.05715849688964077,0.01412424058457888,0.11371733385908739,4,4,17.0,,,unmatched,False,False,prior_season_profile_unavailable,{},,M9_FALLBACK,,,273.05999760329723,,0.0,0.0,0.0,2.0,2026-09-01,,,,,147.0,True,NYG,True,Jake Haener,,10215,True,False,False,False,,relevance_hardened_component_only,UNAVAILABLE,False,300,450
10216,00-0038636,Kenny McIntosh,unmatched,RB,,,False,700.3,adp_dynasty_ppr,5.2,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.375,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td,pts_ppr,5.2,0.3058823529411765,-13.20638075263518,-5.910873067417587,3.7192350035167214,14.562753405495222,25.332599225310226,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,,121.0,False,,,-27.82358898315168,93.2172420776781,121.04083106082976,5.2,0.0,0.0,114.0,161.0,False,-13.20638075263518,-5.910873067417587,3.7192350035167214,14.562753405495222,25.332599225310226,5.2,5.2,5.2,,MARKET_FALLBACK,,,0.03492133811252781,-0.015198311887281704,0.08549177905250309,3,4,17.0,,,unmatched,False,False,position_not_validated,{},5.2,M9_FALLBACK,,5.2,149.000001385808,-143.800001385808,0.0,0.0,0.0,2.0,2026-09-01,,,,114.0,275.0,True,,False,Kenny McIntosh,,10216,False,False,False,False,,relevance_hardened_component_only,IRRELEVANT,False,300,450
10217,00-0038582,Clayton Tune,canonical_id,QB,,GB,False,681.0,adp_dynasty_ppr,12.4,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.5,fum_lost|pass_2pt|rush_2pt|rush_td,pts_ppr,12.4,0.7294117647058824,-12.084272592340843,-2.0794961831074303,10.681975769280598,24.805008450288987,39.078413843376445,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,62.01041059671539,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,62.01041059671539,,-7.934486658902836,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":-4.3625472847259585,""prev__passing_tds"":-1.119624077214834,""prev__passing_yards"":-1.0990599976522222,""snap_share_prior4"":-0.8858777723837077,""qb_rush_share_prior4"":-0.41748291232827706,""prev__rushing_tds"":-0.3101029060185156,""opportunity_xfp_realized_prior4"":-0.1170507403361565,""prev__rushing_yards"":-0.10419445538675268}",70,,62.0,False,,,-57.544897255618224,142.45843000427763,200.00332725989583,4.465513341097164,-7.934486658902836,-63.9877956363132,75.0,87.0,True,-20.01875925124368,-10.013982842010266,2.747489110377762,16.870521791386153,31.14392718447361,4.465513341097164,12.4,4.465513341097164,,MARKET_FALLBACK,,,0.05715849688964077,0.01412424058457888,0.11371733385908739,4,4,17.0,2025.0,GB,canonical_id,False,False,prior_season_games_below_gate,{},4.465513341097164,M9_FALLBACK,,4.465513341097164,273.05999760329723,-268.59448426220007,0.0,0.0,0.0,2.0,2026-09-01,,,,79.0,162.0,True,,False,Clayton Tune,,10217,False,False,False,False,,relevance_hardened_component_only,IRRELEVANT,False,300,450
10218,00-0038618,Xavier Hutchinson,canonical_id,WR,HOU,HOU,False,640.9,adp_dynasty_ppr,36.70000024884939,SLEEPER_RAW_LEAGUE_REPLAY,0.375,fum_lost|rec_2pt|rush_2pt|rush_td|rush_yd,pts_ppr,36.70000024884939,2.158823544049964,14.606130925799242,23.875985598700844,35.355048567725824,47.937364359132566,60.37922338300901,66,MARKET_FALLBACK,0.8,kr_yd|pr_yd,{},kr_yd|pr_yd,,{},validated_candidate,DIAGNOSTIC_MARKET_ANCHORED_PARTIAL,True,,,94.18038402752882,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,94.18038402752882,,43.50536828148407,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,kr_yd|pr_yd,0.8,0.8,kr_yd|pr_yd,"{""prev_fantasy_ppg"":-0.5199936051776834,""prev__receiving_yards"":-0.3593499115477049,""target_share_prior4"":-0.31891293485968025,""prev__receptions"":-0.16871707713756962,""pfr_receiving_drop_pct_prior4"":-0.07951037529645752,""opportunity_xfp_realized_prior4"":-0.07749125629749518,""offense_snap_share_prior4"":0.06784218647332443,""opportunity_change_score_prior1"":0.05903813649061481}",94,,127.0,False,,,-13.975015497195358,94.60625064978376,108.58126614697912,80.20536853033346,43.50536828148407,118.54323702040855,91.0,165.0,True,58.11149920728331,67.38135388018492,78.86041684920988,91.44273264061664,103.88459166449309,80.20536853033346,36.70000024884939,80.20536853033346,,MARKET_FALLBACK,6.3235346864565765,107.5000896697618,0.05640026958113589,0.029939196704610718,0.10144526342089677,4,4,17.0,2025.0,HOU,canonical_id,True,True,validated_component_shadow,"{""rushing_attempts"":0.15733527249315266,""rushing_yards"":0.8751499967484139,""rushing_tds"":0.003816789404197304,""rushing_2pt_conversions"":2.488076245472818e-05,""rushing_first_downs"":0.05520073278815075,""targets"":3.7240103045489903,""receptions"":2.3330492071088877,""receiving_yards"":28.71665699548492,""receiving_tds"":0.17099264396685626,""receiving_2pt_conversions"":0.005249911308834621,""receiving_first_downs"":1.3554393370497273,""fumbles"":0.024641184294053455,""fumbles_lost"":0.01405072416988667}",107.5000896697618,V972_VALIDATED_COMPONENT_SHADOW,27.294721139428347,107.5000896697618,148.65824466618537,-41.15815499642356,0.0,0.0,0.0,2.0,2026-09-01,,,,77.0,256.0,True,HOU,True,Xavier Hutchinson,,10218,True,False,False,False,,relevance_hardened_component_only,IRRELEVANT,False,300,450
10219,00-0038611,Chris Rodriguez,canonical_id,RB,JAX,WAS,True,164.2,adp_dynasty_ppr,132.5,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.625,rec_2pt|rec_td|rush_2pt,pts_ppr,132.5,7.794117647058823,103.92102395677534,117.01420465163248,131.8409170805089,147.45079839579773,161.63779013302602,55,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},kr_yd|pr_yd,,{},diagnostic_only,UNAVAILABLE_TEAM_CHANGE,False,,,,,,0.0,,,,,,0.0,0.8,kr_yd|pr_yd,"{""prev__receptions"":-0.5275899680542923,""carry_share_prior4"":0.49416369833599527,""opportunity_change_score_prior1"":-0.35054470595116666,""prev__receiving_yards"":-0.3430325288012302,""prev__rushing_yards"":0.2862381699177198,""opportunity_xfp_realized_prior4"":0.2346333691824985,""prev__rushing_tds"":0.16725471594862232,""target_share_prior4"":-0.15242237538430095}",40,53.0,40.0,False,13.0,,-27.82358898315168,93.2172420776781,121.04083106082976,132.5,0.0,0.0,40.0,13.0,False,103.92102395677534,117.01420465163248,131.8409170805089,147.45079839579773,161.63779013302602,132.5,132.5,132.5,,MARKET_FALLBACK,,,0.03492133811252781,-0.015198311887281704,0.08549177905250309,3,4,17.0,,,unmatched,False,False,position_not_validated,{},132.5,M9_FALLBACK,,132.5,149.000001385808,-16.50000138580799,0.0,0.0,0.0,2.0,2026-09-01,,,,40.0,53.0,True,JAX,True,Chris Rodriguez,,10219,True,True,True,True,40.0,relevance_hardened_component_only,MARKET_UNDERRATED,False,300,450
