position,status,n,diagnostic_coverage,avg_market,avg_diagnostic,mean_delta,rank_correlation,median_abs_delta,p90_abs_delta,within_5pct,over_10pct
QB,Diagnostic model,77,51,122.21922077922079,122.21922077922076,-3.7649537167548166e-14,0.770029647144943,29.114444303803026,116.34688273159425,35.064935064935064,47
RB,Diagnostic model,135,87,84.62888888888888,84.62888888888887,-4.2106236193191124e-16,0.8684925495348725,9.572482045120537,53.38346535719063,42.22222222222222,70
WR,Validated preseason model,214,128,85.6836448598131,85.68364485981309,4.249975241929571e-15,0.9102522933483951,10.262318546656225,53.98576682916338,43.925233644859816,110
TE,Validated preseason model,123,78,61.21382113821138,61.21382113821139,5.314628592677172e-15,0.9107813197139908,3.554716616824681,38.17289262465434,45.52845528455284,61
