sleeper_id,canonical_player_id,full_name,identity_join_method,position_model,team,profile_team,team_changed,market_adp,market_adp_key,sleeper_market_projection,sleeper_market_projection_source,sleeper_market_raw_coverage,sleeper_market_missing_keys,sleeper_market_published_key,fie_season_mean,fie_ppg,p10,p25,p50,p75,p90,confidence,projection_source,scoring_coverage,scoring_unsupported,raw_projected_stats_per_game,active_return_scoring,validated_return_targets,driver_contributions_ppg,diagnostic_position_gate,diagnostic_status,diagnostic_eligible,diagnostic_raw_mean,diagnostic_raw_ppg,diagnostic_model_supported_mean,diagnostic_model_scoring_keys,diagnostic_model_unsupported,diagnostic_model_coverage,diagnostic_component_model_mean,diagnostic_component_market_mean,diagnostic_component_raw_delta,diagnostic_common_scoring_keys,diagnostic_bridge_unsupported,diagnostic_bridge_coverage,diagnostic_scoring_coverage,diagnostic_scoring_unsupported,diagnostic_driver_contributions_ppg,diagnostic_confidence,market_position_rank,fie_position_rank,comparison_eligible,rank_edge,fie_production_mean,diagnostic_center_offset,diagnostic_market_anchor_mean,diagnostic_model_anchor_mean,fie_diagnostic_mean,diagnostic_delta_points,diagnostic_delta_pct,diagnostic_position_rank,diagnostic_rank_delta,diagnostic_comparison_eligible,diagnostic_p10,diagnostic_p25,diagnostic_p50,diagnostic_p75,diagnostic_p90,m9_strategy_projection,m9_fie_season_mean,m9_fie_diagnostic_mean,m9_fie_production_mean,m9_projection_source,v972_component_ppg,v972_component_mean,v972_validation_mean_improvement,v972_validation_ci95_low,v972_validation_ci95_high,v972_validation_positive_folds,v972_validation_folds,v972_games_assumption,v972_profile_season,v972_profile_team,v972_profile_join_method,v972_exact_scoring_replay,v972_shadow_applied,v972_shadow_status,v972_raw_projected_stats_per_game,strategy_projection,strategy_projection_source,projection_delta_vs_m9,fie_value_projection,replacement_points,fie_vorp,adp_change_from_open,adp_change_7d,adp_change_21d,market_snapshot_count,latest_market_as_of,adp_implied_expected_points,adp_implied_top12_rate,point_edge_vs_adp_history,fie_value_position_rank_raw,market_position_rank_raw,current_player_match,current_team,current_active,current_full_name,current_canonical_player_id,current_sleeper_id,current_relevant_player,within_draft_horizon,within_watchlist_horizon,draft_relevant,fie_value_position_rank,market_edge_status,value_label,actionable_draft_signal,draft_horizon,watchlist_horizon
10210,00-0038564,Cameron Latu,canonical_id,TE,PHI,PHI,False,673.1,adp_ppr,4.0,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,23.30497566675464,1.370880921573802,5.908514541834624,13.27306996223654,22.37589559279038,31.873274963952905,41.853527109315245,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.5969036061755335,""receptions"":0.4493418380662365,""receiving_yards"":3.912473397218344,""receiving_tds"":0.07753906835421472,""fumbles_lost"":0.004495860950640582,""rushing_yards"":0.2781585864068888,""rushing_tds"":0.004938158197199677,""rushing_2pt_conversions"":0.001465475567521017,""receiving_2pt_conversions"":0.006836648301397571}",,,"{""target_share_prior4"":-1.2915493267942175,""prev__receiving_yards"":-0.9427969554781124,""prev_fantasy_ppg"":-0.912781689708948,""receiving_competitor_count"":0.5280480478741452,""offense_snap_share_prior4"":-0.4886063145363132,""prev__receptions"":-0.48405949511452095,""opportunity_xfp_realized_prior4"":-0.3197107881780029,""opportunity_change_score_prior1"":0.2727973889541599}",validated_candidate,VALIDATED_POSITION_SHADOW,True,23.30497566675464,1.370880921573802,23.30497566675464,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,23.30497566675464,,0.7200986426441318,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""target_share_prior4"":-1.2915493267942175,""prev__receiving_yards"":-0.9427969554781124,""prev_fantasy_ppg"":-0.912781689708948,""receiving_competitor_count"":0.5280480478741452,""offense_snap_share_prior4"":-0.4886063145363132,""prev__receptions"":-0.48405949511452095,""opportunity_xfp_realized_prior4"":-0.3197107881780029,""opportunity_change_score_prior1"":0.2727973889541599}",92,,124.0,True,,23.30497566675464,-18.58487702411051,72.89358974358976,91.47846676770028,4.720098642644132,0.7200986426441318,18.002466066103295,111.0,199.0,True,-12.67636248227588,-5.311807061873964,3.791018568679874,13.288397939842396,23.26865008520474,23.30497566675464,23.30497566675464,4.720098642644132,23.30497566675464,FIE_M9_VALIDATED_PRESEASON,,,0.0164469106708209,-0.011581039649901415,0.04426874319518501,2,4,17.000000000000004,,,unmatched,False,False,position_not_validated,{},23.30497566675464,M9_FALLBACK,,23.30497566675464,164.82636583584437,-141.52139016908973,0.0,0.0,0.0,2.0,2026-09-01,,,,124.0,310.0,True,PHI,True,Cameron Latu,,10210,True,False,False,False,,relevance_hardened_component_only,IRRELEVANT,False,180,270
10211,,Camerun Peoples,unmatched,RB,,,False,,adp_ppr,,SLEEPER_MARKET_UNAVAILABLE,0.0,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,,,False,,,-27.823588652848212,93.21724137931034,121.04083003215857,,,,,,False,,,,,,,,,,MARKET_FALLBACK,,,0.034921338300236915,-0.015198311719956958,0.08549177925739994,3,4,17.0,,,unmatched,False,False,position_not_validated,{},,M9_FALLBACK,,,169.3972153767112,,,,,,,,,,,,True,,False,Camerun Peoples,,10211,False,False,False,False,,relevance_hardened_component_only,UNAVAILABLE,False,180,270
10212,00-0038589,Josh Whyle,canonical_id,TE,GB,GB,False,695.5,adp_ppr,13.8,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,55.34953944617429,3.255855261539664,35.946826992403665,44.27504426526578,54.20486346141493,65.57235537726358,76.44423974420943,91,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":1.5987915356950877,""receptions"":1.2105197400751808,""receiving_yards"":10.441913177249909,""receiving_tds"":0.15623784279074454,""fumbles_lost"":0.01121997825938143,""rushing_yards"":0.38259292573061476,""rushing_tds"":0.003764896764402297,""rushing_2pt_conversions"":0.0014178173992749324,""receiving_2pt_conversions"":0.01123639777788157}",,,"{""target_share_prior4"":-0.7364555075439279,""receiving_competitor_count"":0.6930821286944298,""prev__receiving_yards"":-0.6769757350153761,""prev_fantasy_ppg"":-0.4849924198481905,""prev__receptions"":-0.28598459761016637,""opportunity_xfp_realized_prior4"":-0.20214680153636183,""pfr_receiving_drop_pct_prior4"":0.09321562770475329,""prev__rushing_yards"":-0.03162211305857545}",validated_candidate,VALIDATED_POSITION_SHADOW,True,55.34953944617429,3.255855261539664,55.34953944617429,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,55.34953944617429,,22.96466242206378,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""target_share_prior4"":-0.7364555075439279,""receiving_competitor_count"":0.6930821286944298,""prev__receiving_yards"":-0.6769757350153761,""prev_fantasy_ppg"":-0.4849924198481905,""prev__receptions"":-0.28598459761016637,""opportunity_xfp_realized_prior4"":-0.20214680153636183,""pfr_receiving_drop_pct_prior4"":0.09321562770475329,""prev__rushing_yards"":-0.03162211305857545}",91,,67.0,True,,55.34953944617429,-18.58487702411051,72.89358974358976,91.47846676770028,36.76466242206378,22.96466242206378,166.4105972613317,66.0,289.0,True,17.361949968293153,25.690167241155265,35.61998643730442,46.987478353153065,57.85936272009892,55.34953944617429,55.34953944617429,36.76466242206378,55.34953944617429,FIE_M9_VALIDATED_PRESEASON,,,0.0164469106708209,-0.011581039649901415,0.04426874319518501,2,4,17.0,,,unmatched,False,False,position_not_validated,{},55.34953944617429,M9_FALLBACK,,55.34953944617429,164.82636583584437,-109.47682638967008,0.0,0.0,0.0,2.0,2026-09-01,,,,67.0,355.0,True,GB,True,Josh Whyle,,10212,True,False,False,False,,relevance_hardened_component_only,IRRELEVANT,False,180,270
10213,00-0038563,Tre Tucker,canonical_id,WR,LV,LV,False,202.8,adp_ppr,125.9,SLEEPER_RAW_LEAGUE_REPLAY,0.5,fum_lost|rec_2pt|rush_2pt|rush_td,pts_ppr,142.4827229993352,8.381336647019719,113.3129525383017,126.55393753845468,141.3092913169586,157.79295356260425,172.56613641974775,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":4.9007519900724255,""receptions"":3.006988777046835,""receiving_yards"":36.992339906473475,""receiving_tds"":0.25576902010055735,""fumbles_lost"":0.02035062801189358,""rushing_yards"":1.373784146554667,""rushing_tds"":0.0011921007023845325,""rushing_2pt_conversions"":0.00013272369912944808,""receiving_2pt_conversions"":0.018202274238972315}",,,"{""prev_fantasy_ppg"":0.7015824712233092,""prev__receiving_yards"":0.3270469908269362,""target_share_prior4"":0.2707713490048347,""offense_snap_share_prior4"":-0.21707168619706177,""prev__receptions"":0.2152130319086429,""prev__rushing_yards"":0.08695102475811019,""pfr_receiving_drop_pct_prior4"":-0.07951037446918746,""xfp_residual_prior4"":0.06576718655056268}",validated_candidate,VALIDATED_POSITION_SHADOW,True,142.4827229993352,8.381336647019719,142.4827229993352,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,142.4827229993352,,2.6077076210433177,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""prev_fantasy_ppg"":0.7015824712233092,""prev__receiving_yards"":0.3270469908269362,""target_share_prior4"":0.2707713490048347,""offense_snap_share_prior4"":-0.21707168619706177,""prev__receptions"":0.2152130319086429,""prev__rushing_yards"":0.08695102475811019,""pfr_receiving_drop_pct_prior4"":-0.07951037446918746,""xfp_residual_prior4"":0.06576718655056268}",94,70.0,52.0,True,20.0,142.4827229993352,-13.9750153782919,94.60625,108.5812653782919,128.50770762104332,2.6077076210433177,2.0712530746968367,53.0,17.0,True,99.33793716000982,112.5789221601628,127.3342759386667,143.81793818431237,158.59112104145586,142.4827229993352,142.4827229993352,128.50770762104332,142.4827229993352,FIE_M9_VALIDATED_PRESEASON,8.395333677848337,142.7206725234217,0.056400269594579854,0.029939196760488108,0.10144526342068273,4,4,17.0,2025.0,LV,canonical_id,True,True,validated_component_shadow,"{""rushing_attempts"":0.5672607670479195,""rushing_yards"":2.9210792117452598,""rushing_tds"":0.020101142172101353,""rushing_2pt_conversions"":3.748420202248967e-05,""rushing_first_downs"":0.14210097031964886,""targets"":4.900216196762838,""receptions"":3.0984146698240553,""receiving_yards"":36.472769578262636,""receiving_tds"":0.2097057421235302,""receiving_2pt_conversions"":0.011265769585885859,""receiving_first_downs"":1.7073225627725952,""fumbles"":0.04096810262859629,""fumbles_lost"":0.02195684216305779}",142.7206725234217,V972_VALIDATED_COMPONENT_SHADOW,0.2379495240865026,142.7206725234217,170.89999999999998,-28.179327476578266,0.5,0.5,0.5,2.0,2026-09-01,,,,51.0,70.0,True,LV,True,Tre Tucker,,10213,True,False,True,True,50.0,relevance_hardened_component_only,MARKET_UNDERRATED,False,180,270
10214,00-0039074,Davis Allen,canonical_id,TE,LAR,LA,True,660.7,adp_ppr,5.9,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.25,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td|rush_yd,pts_ppr,5.9,0.3470588235294118,-9.6681519443907,-3.1748500794332344,4.917465277504803,13.45035522522494,22.33123165507655,55,MARKET_FALLBACK,1.0,,{},,,{},validated_candidate,UNAVAILABLE_TEAM_CHANGE,False,,,,,,0.0,,,,,,0.0,1.0,,"{""opportunity_change_score_prior1"":-0.5423705099522038,""prev__receiving_yards"":-0.32845457929756616,""target_share_prior4"":-0.21646450403520395,""prev_fantasy_ppg"":-0.17674974046906944,""red_zone_target_share_prior4"":-0.15537105645942273,""offense_snap_share_prior4"":0.11907704762993378,""pfr_receiving_drop_pct_prior4"":-0.11111501739485621,""prev__receptions"":-0.10375569190616014}",40,,147.0,False,,,-18.58487702411051,72.89358974358976,91.47846676770028,5.9,0.0,0.0,107.0,183.0,False,-9.6681519443907,-3.1748500794332344,4.917465277504803,13.45035522522494,22.33123165507655,5.9,5.9,5.9,,MARKET_FALLBACK,,,0.0164469106708209,-0.011581039649901415,0.04426874319518501,2,4,17.0,,,unmatched,False,False,position_not_validated,{},5.9,M9_FALLBACK,,5.9,164.82636583584437,-158.92636583584436,0.0,0.0,0.0,2.0,2026-09-01,,,,147.0,290.0,True,LAR,True,Davis Allen,,10214,True,False,False,False,,relevance_hardened_component_only,IRRELEVANT,False,180,270
10215,00-0038998,Jake Haener,unmatched,QB,NYG,,False,654.7,adp_ppr,,SLEEPER_MARKET_UNAVAILABLE,0.0,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,,,False,,,-57.544898016401646,142.458431372549,200.00332938895065,,,,,,False,,,,,,,,,,MARKET_FALLBACK,,,0.057158496326345384,0.014124239778404027,0.11371733360076089,4,4,17.0,,,unmatched,False,False,prior_season_profile_unavailable,{},,M9_FALLBACK,,,273.06,,0.0,0.0,0.0,2.0,2026-09-01,,,,,115.0,True,NYG,True,Jake Haener,,10215,True,False,False,False,,relevance_hardened_component_only,UNAVAILABLE,False,180,270
10216,00-0038636,Kenny McIntosh,unmatched,RB,,,False,684.4,adp_ppr,5.2,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.375,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td,pts_ppr,5.2,0.3058823529411765,-13.206380628841607,-5.910872997590683,3.7192350134575065,14.562753340578872,25.33259908808082,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,,,,0.0,,,,,,0.0,0.0,no_model_or_profile,{},20,,121.0,False,,,-27.823588652848212,93.21724137931034,121.04083003215857,5.2,0.0,0.0,114.0,266.0,False,-13.206380628841607,-5.910872997590683,3.7192350134575065,14.562753340578872,25.33259908808082,5.2,5.2,5.2,,MARKET_FALLBACK,,,0.034921338300236915,-0.015198311719956958,0.08549177925739994,3,4,17.0,,,unmatched,False,False,position_not_validated,{},5.2,M9_FALLBACK,,5.2,169.3972153767112,-164.1972153767112,0.0,0.0,0.0,2.0,2026-09-01,,,,114.0,380.0,True,,False,Kenny McIntosh,,10216,False,False,False,False,,relevance_hardened_component_only,IRRELEVANT,False,180,270
10217,00-0038582,Clayton Tune,canonical_id,QB,,GB,False,,adp_ppr,12.4,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.5,fum_lost|pass_2pt|rush_2pt|rush_td,pts_ppr,12.4,0.7294117647058824,-12.084272766418362,-2.079496268115605,10.681975752880476,24.80500852206859,39.07841401420762,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,DIAGNOSTIC_ONLY_POSITION,True,62.01041118656434,3.647671246268491,62.01041118656434,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,1.0,62.01041118656434,,-7.934486829837306,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""prev_fantasy_ppg"":-4.362547361183199,""prev__passing_tds"":-1.1196240751151565,""prev__passing_yards"":-1.099060007637246,""snap_share_prior4"":-0.8858777870856889,""qb_rush_share_prior4"":-0.4174829090271149,""prev__rushing_tds"":-0.31010290616664477,""opportunity_xfp_realized_prior4"":-0.11705074118896694,""prev__rushing_yards"":-0.10419445394580394}",70,,62.0,False,,,-57.544898016401646,142.458431372549,200.00332938895065,4.465513170162694,-7.934486829837306,-63.98779701481698,75.0,,True,-20.01875959625567,-10.013983097952911,2.7474889230431696,16.870521692231286,31.14392718437032,4.465513170162694,12.4,4.465513170162694,,MARKET_FALLBACK,,,0.057158496326345384,0.014124239778404027,0.11371733360076089,4,4,17.0,2025.0,GB,canonical_id,False,False,prior_season_games_below_gate,{},4.465513170162694,M9_FALLBACK,,4.465513170162694,273.06,-268.5944868298373,,,,,,,,,79.0,,True,,False,Clayton Tune,,10217,False,False,False,False,,relevance_hardened_component_only,IRRELEVANT,False,180,270
10218,00-0038618,Xavier Hutchinson,canonical_id,WR,HOU,HOU,False,,adp_ppr,36.7,SLEEPER_RAW_LEAGUE_REPLAY,0.375,fum_lost|rec_2pt|rush_2pt|rush_td|rush_yd,pts_ppr,94.1803833965138,5.540022552736106,67.37950873100992,79.63196563223809,93.26037157298994,108.11491286237472,121.92139558861022,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":3.218164474832679,""receptions"":2.0102136322501094,""receiving_yards"":24.490705807255363,""receiving_tds"":0.16126615070694422,""fumbles_lost"":0.0125777271860505,""rushing_yards"":0.9205322037933397,""rushing_tds"":0.004209893982291309,""rushing_2pt_conversions"":0.0001633997667103443,""receiving_2pt_conversions"":0.010328753042196208}",,,"{""prev_fantasy_ppg"":-0.5199936016813504,""prev__receiving_yards"":-0.3593499069363697,""target_share_prior4"":-0.31891293301635865,""prev__receptions"":-0.16871707725819193,""pfr_receiving_drop_pct_prior4"":-0.07951037446918746,""opportunity_xfp_realized_prior4"":-0.07749125593332004,""offense_snap_share_prior4"":0.06784218584784774,""opportunity_change_score_prior1"":0.0590381362940414}",validated_candidate,VALIDATED_POSITION_SHADOW,True,94.1803833965138,5.540022552736106,94.1803833965138,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,94.1803833965138,,43.5053680182219,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""prev_fantasy_ppg"":-0.5199936016813504,""prev__receiving_yards"":-0.3593499069363697,""target_share_prior4"":-0.31891293301635865,""prev__receptions"":-0.16871707725819193,""pfr_receiving_drop_pct_prior4"":-0.07951037446918746,""opportunity_xfp_realized_prior4"":-0.07749125593332004,""offense_snap_share_prior4"":0.06784218584784774,""opportunity_change_score_prior1"":0.0590381362940414}",94,,93.0,True,,94.1803833965138,-13.9750153782919,94.60625,108.5812653782919,80.2053680182219,43.5053680182219,118.54323710687164,91.0,,True,53.40449335271802,65.65695025394619,79.28535619469804,94.1398974840828,107.94638021031832,94.1803833965138,94.1803833965138,80.2053680182219,94.1803833965138,FIE_M9_VALIDATED_PRESEASON,6.323534642790489,107.50008892743831,0.056400269594579854,0.029939196760488108,0.10144526342068273,4,4,17.0,2025.0,HOU,canonical_id,True,True,validated_component_shadow,"{""rushing_attempts"":0.15733527250275614,""rushing_yards"":0.8751499968193892,""rushing_tds"":0.0038167894056050766,""rushing_2pt_conversions"":2.4880762563286437e-05,""rushing_first_downs"":0.055200732797090826,""targets"":3.724010304870105,""receptions"":2.333049207294092,""receiving_yards"":28.71665699625256,""receiving_tds"":0.17099264399311923,""receiving_2pt_conversions"":0.005249911309049795,""receiving_first_downs"":1.3554393371105304,""fumbles"":0.024641184296997992,""fumbles_lost"":0.014050724173185068}",107.50008892743831,V972_VALIDATED_COMPONENT_SHADOW,13.319705530924509,107.50008892743831,170.89999999999998,-63.399911072561665,,,,,,,,,77.0,,True,HOU,True,Xavier Hutchinson,,10218,True,False,False,False,,relevance_hardened_component_only,IRRELEVANT,False,180,270
10219,00-0038611,Chris Rodriguez,canonical_id,RB,JAX,WAS,True,140.4,adp_ppr,132.5,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.625,rec_2pt|rec_td|rush_2pt,pts_ppr,132.5,7.794117647058823,103.92102421017134,117.01420477308068,131.8409170376123,147.45079831312387,161.63778996299675,55,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_TEAM_CHANGE,False,,,,,,0.0,,,,,,0.0,1.0,,"{""prev__receptions"":-0.5275899677132515,""carry_share_prior4"":0.49416369644048525,""opportunity_change_score_prior1"":-0.350544702421462,""prev__receiving_yards"":-0.34303252359793035,""prev__rushing_yards"":0.28623816664387536,""opportunity_xfp_realized_prior4"":0.23463336570825044,""prev__rushing_tds"":0.1672547161581009,""target_share_prior4"":-0.15242237556924174}",40,42.0,40.0,False,2.0,,-27.823588652848212,93.21724137931034,121.04083003215857,132.5,0.0,0.0,40.0,2.0,False,103.92102421017134,117.01420477308068,131.8409170376123,147.45079831312387,161.63778996299675,132.5,132.5,132.5,,MARKET_FALLBACK,,,0.034921338300236915,-0.015198311719956958,0.08549177925739994,3,4,17.0,,,unmatched,False,False,position_not_validated,{},132.5,M9_FALLBACK,,132.5,169.3972153767112,-36.89721537671119,1.3000000000000114,1.3000000000000114,1.3000000000000114,2.0,2026-09-01,,,,40.0,42.0,True,JAX,True,Chris Rodriguez,,10219,True,True,True,True,40.0,relevance_hardened_component_only,FAIR,False,180,270
