test_season,model,decile,n,mean_prediction,mean_actual,bias
2022,ENSEMBLE,1,6,3.500004462121655,6.7698809523809516,-3.2698764902592967
2022,ENSEMBLE,2,5,6.074225683357879,1.6866666666666668,4.387559016691212
2022,ENSEMBLE,3,5,7.893629983732422,7.0776571428571415,0.8159728408752809
2022,ENSEMBLE,4,6,10.391170119035916,12.920598350451293,-2.529428231415377
2022,ENSEMBLE,5,5,12.190027271878558,12.669548717948718,-0.47952144607016045
2022,ENSEMBLE,6,5,13.213521909227973,11.105155555555555,2.1083663536724178
2022,ENSEMBLE,7,6,14.321525035815183,13.44380275443511,0.8777222813800734
2022,ENSEMBLE,8,5,15.542704366249842,15.023911111111113,0.5187932551387284
2022,ENSEMBLE,9,5,17.42373990582869,18.865930392156862,-1.4421904863281725
2022,ENSEMBLE,10,6,20.04546218742639,20.3528550207962,-0.30739283336980705
2022,V972,1,6,3.596942032499122,6.7698809523809516,-3.1729389198818296
2022,V972,2,5,5.877214423198785,3.79952380952381,2.077690613674975
2022,V972,3,5,8.02391982733389,8.243858823529411,-0.2199389961955216
2022,V972,4,6,10.069709785090994,12.110228818022938,-2.040519032931943
2022,V972,5,5,11.987167800620831,8.691600000000003,3.2955678006208284
2022,V972,6,5,13.734946175373903,12.2004,1.5345461753739027
2022,V972,7,6,15.022864657385236,13.790879629629629,1.2319850277556075
2022,V972,8,5,16.255278653797994,15.183507749766573,1.0717709040314212
2022,V972,9,5,17.7802524552227,17.79218039215686,-0.011927936934160499
2022,V972,10,6,20.097856384421473,21.247646687462865,-1.1497903030413923
2022,M9,1,6,3.3990855941272247,7.016547619047619,-3.617462024920394
2022,M9,2,5,5.49049580995681,2.066666666666667,3.4238291432901433
2022,M9,3,5,7.901649966346545,7.024000000000001,0.877649966346544
2022,M9,4,6,10.73049403722589,12.10606862745098,-1.3755745902250904
2022,M9,5,5,12.143244014386266,13.456841830065361,-1.3135978156790955
2022,M9,6,5,12.87742682371431,9.478714285714286,3.3987125380000247
2022,M9,7,6,13.478338439685452,14.545475783475782,-1.0671373437903302
2022,M9,8,5,15.349135954638268,15.398497385620917,-0.04936143098264978
2022,M9,9,5,17.19558131118313,18.363577450980394,-1.167996139797264
2022,M9,10,6,20.17052019901064,20.3528550207962,-0.1823348217855596
2023,ENSEMBLE,1,6,4.273249207609336,8.670483660130719,-4.397234452521383
2023,ENSEMBLE,2,5,7.24589246417735,3.664328571428572,3.5815638927487785
2023,ENSEMBLE,3,5,9.371546344709325,13.296066666666666,-3.924520321957342
2023,ENSEMBLE,4,5,10.90967383198792,12.460235294117647,-1.5505614621297266
2023,ENSEMBLE,5,6,11.898870850070812,8.191944444444443,3.706926405626369
2023,ENSEMBLE,6,5,12.803885283897433,12.596107359307359,0.20777792459007394
2023,ENSEMBLE,7,5,13.571760636341171,8.26367843137255,5.3080822049686205
2023,ENSEMBLE,8,5,15.196181620773029,17.423452111613877,-2.227270490840848
2023,ENSEMBLE,9,5,16.490095443978362,15.390628431372551,1.0994670126058104
2023,ENSEMBLE,10,6,20.320587531248925,17.78376992207139,2.536817609177536
2023,V972,1,6,3.7528366882748947,8.272150326797385,-4.51931363852249
